t_s,envelope,normalized_signal
0.01835,0.2971101211669,0.13488517238623907
0.0184,0.29854678214316865,0.09225602929819686
0.01845,0.2999854313813675,0.04692806047800752
0.0185,0.30142605468260963,2.2892305395630076e-15
0.01855,0.30286863782852447,-0.04737909333616665
0.0186,0.3043131665813986,-0.09403794008570275
0.01865,0.3057596266843169,-0.13881196571858895
0.0187,0.3072080038613017,-0.18057233405588127
0.01875,0.3086582838174551,-0.21825436555672226
0.0188,0.31011045223909944,-0.2508846259947315
0.01885,0.31156449479391857,-0.277605997566833
0.0189,0.3130203971310997,-0.2977000884248284
0.01895,0.3144781448814745,-0.3106063970714209
0.019,0.31593772365766093,-0.31593772365766093
0.01905,0.31739911905420604,-0.31349140920500757
0.0191,0.31886231664772713,-0.3032560840487906
0.01915,0.3203273019970546,-0.28541371595503373
0.0192,0.32179406064337457,-0.2603368637494142
0.01925,0.32326257811037135,-0.22858116108569154
0.0193,0.3247328399043705,-0.19087317423084185
0.01935,0.32620483151448143,-0.14809389447671606
0.0194,0.3276785384127414,-0.10125823706148296
0.01945,0.3291539460542582,-0.051491021466882836
0.0195,0.33063103987735426,-1.3768858861390526e-15
0.01955,0.33210980530370965,0.05195341972729997
0.0196,0.33359022773850666,0.10308504952860453
0.01965,0.3350722925705736,0.15211963755298988
0.0197,0.33655598517252866,0.19782264465517452
0.01975,0.3380412909009252,0.23903128911709695
0.0198,0.3395281950963953,0.27468407990243676
0.01985,0.34101668308379446,0.3038480894847371
0.0199,0.34250674017234756,0.3257432671159218
0.01995,0.3439983516557925,0.33976316111437177
0.02,0.3454915028125263,0.3454915028125263
0.02005,0.34698617890574956,0.34271420325286783
0.0201,0.348482365183613,0.33142642422182333
0.02015,0.3499800468793618,0.31183450510526217
0.0202,0.35147920921148235,0.284352653421558
0.02025,0.35297983738384797,0.24959443663624498
0.0203,0.3544819165858639,0.2083592427735447
0.02035,0.35598543199261534,0.16161400417032695
0.0204,0.35749036876501195,0.11047059927375402
0.02045,0.35899671204993516,0.056159458600733986
0.0205,0.36050444698038536,2.8262093850829143e-15
0.02055,0.362013558675627,-0.05663139738872692
0.0206,0.36352403224133745,-0.11233510382627747
0.02065,0.36503585276975187,-0.1657228092217919
0.0207,0.36654900533981216,-0.21545209958121528
0.02075,0.3680634750173135,-0.26026017909182875
0.0208,0.3695792468550514,-0.2989958914740268
0.02085,0.37109630589296994,-0.330649229652837
0.0209,0.3726146371583088,-0.3543775787363621
0.02095,0.3741342256657514,-0.3695280125076524
0.021,0.37565505641757263,-0.37565505641757263
0.02105,0.37717711440378676,-0.3725334382359389
0.0211,0.3787003846022962,-0.360165468499496
0.02115,0.38022485197903905,-0.3387828237718833
0.0212,0.3817505014881376,-0.30884264331506417
0.02125,0.38327731807204735,-0.27101799068373844
0.0213,0.38480528666170466,-0.22618287250393
0.02135,0.38633439217667664,-0.17539214377086346
0.0214,0.3878646195253092,-0.11985675895009587
0.02145,0.38939595360487633,-0.06091494769101415
0.0215,0.3909283793017285,-7.279165457671135e-15
0.02155,0.39246188149144323,0.06139456447979229
0.0216,0.39399644503897263,0.12175159724035649
0.02165,0.395532054798794,0.17956779522111116
0.0217,0.3970686956150593,0.2333911234295406
0.02175,0.39860635232174363,0.28185725475073703
0.0218,0.4001450097427965,0.3237241130962481
0.02185,0.40168465269229,0.35790364621516807
0.0219,0.4032252659745698,0.38349001673995964
0.02195,0.40476683438440497,0.3997834829810797
0.022,0.40630934270713753,0.40630934270713753
0.02205,0.4078527757188332,0.4028314312568554
0.0221,0.4093971181864313,0.38935979700366363
0.02215,0.4109423548678948,0.3661523192526284
0.0222,0.412488470512362,0.33371018262823177
0.02225,0.41403544986029517,0.29276727424784116
0.0223,0.415583277643633,0.24427372169829725
0.02235,0.4171319385859401,0.18937393725596088
0.0224,0.41868141740255815,0.1293796732063824
0.02245,0.42023169880075695,0.06573872099484757
0.0225,0.4217827674798845,6.406860487570353e-15
0.02255,0.4233346081315196,-0.06622412295606703
0.0226,0.4248872054396212,-0.13129736717331714
0.02265,0.4264405440806812,-0.19359995571639063
0.0227,0.42799460872387385,-0.25156891906858136
0.02275,0.42954938403120857,-0.3037372823029709
0.0228,0.4311048546576809,-0.348771153775603
0.02285,0.43266100525142354,-0.3855037784409129
0.0229,0.4342178204538587,-0.4129656876341203
0.02295,0.43577528489984857,-0.4304101680151048
0.023,0.43733338321784787,-0.43733338321784787
0.02305,0.4388921000300553,-0.4334886099790004
0.0231,0.44045141995256504,-0.4188941930573408
0.02315,0.44201132759551925,-0.3938349766527718
0.0232,0.443571807563259,-0.3588571305442948
0.02325,0.4451328444544772,-0.3147564528426203
0.0233,0.44669442286237,-0.2625603940397992
0.02335,0.4482565273747886,-0.20350420487439702
0.0234,0.44981914257439254,-0.13900175945065443
0.02345,0.4513822530388002,-0.0706117412827813
0.0235,0.4529458433407427,-5.326509124981911e-15
0.02355,0.45450989804821507,0.07110101275666071
0.0236,0.4560744017246283,0.14093474083229263
0.02365,0.45763933892896336,0.20776391218083506
0.0237,0.4592046942159212,0.26991374704359017
0.02375,0.46077045213607737,0.3258139112758118
0.0238,0.4623365972360336,0.3740381642854348
0.02385,0.4639031140585696,0.4133407012174834
0.0239,0.46546998714279697,0.4426882644119777
0.02395,0.467037201024311,0.4612871980758987
0.024,0.46860474023534326,0.46860474023534326
0.02405,0.47017258930491446,0.46438398452389085
0.0241,0.4717407327589877,0.44865209789228605
0.02415,0.4733091551206197,0.421721545170558
0.0242,0.4748778409101152,0.38418424354836966
0.02425,0.47644677464517865,0.3368987452260666
0.0243,0.47801594084106747,0.2809707203870953
0.02435,0.4795853240107449,0.2177271809153922
0.0244,0.48115490866503263,0.14868504370441885
0.02445,0.4827246793127637,0.07551477697001698
0.0245,0.4842946204609358,4.0339103331614256e-15
0.02455,0.48586471661486325,-0.07600598702556252
0.0246,0.4874349522783312,-0.1506256839063428
0.02465,0.4890053119537473,-0.22200376594916915
0.0247,0.4905757801422958,-0.28835320869951425
0.02475,0.4921463413440897,-0.3480000153005513
0.0248,0.4937169800583236,-0.3994254272786558
0.02485,0.49528768078342805,-0.441304554928158
0.0249,0.49685842801722047,-0.47254044564194164
0.02495,0.49842920625706005,-0.4922927156321867
0.025,0.49999999999999994,-0.49999999999999994
0.02505,0.5015707937429397,-0.49539562496295064
0.0251,0.5031415719827793,-0.4785160706532112
0.02515,0.5047123192165719,-0.4497019692602119
0.0252,0.5062830199416762,-0.4095915670962895
0.02525,0.5078536586559104,-0.3591067658859932
0.0253,0.509424219857704,-0.29943204359296033
0.02535,0.5109946880462525,-0.23198673379037218
0.0254,0.5125650477216687,-0.1583913104686048
0.02545,0.5141352833851366,-0.08042847801466789
0.0255,0.515705379539064,-9.855161205544208e-15
0.02555,0.517275320687236,0.08091968807021595
0.0256,0.5188450913349671,0.16033195067052508
0.02565,0.5204146759892548,0.2362633188241518
0.0257,0.5219840591589324,0.3068145319053817
0.02575,0.5235532253548212,0.3702080359604799
0.0258,0.5251221590898847,0.42483275082657723
0.02585,0.5266908448793802,0.46928497901781
0.0259,0.5282592672410121,0.5024044184028655
0.02595,0.5298274106950853,0.523304356071247
0.026,0.5313952597646566,0.5313952597646566
0.02605,0.532962798975689,0.5264011425192384
0.0261,0.5345300128572028,0.5083682518831764
0.02615,0.5360968859414302,0.4776658229708852
0.0262,0.5376634027639663,0.434978830089513
0.02625,0.5392295478639223,0.3812928699107404
0.0263,0.5407953057840786,0.31787150524888197
0.02635,0.5423606610710366,0.24622658755871632
0.0264,0.5439255982753715,0.16808225354265205
0.02645,0.5454901019517849,0.08533345228357357
0.0265,0.547054156659257,8.577706271997537e-15
0.02655,0.5486177469611996,-0.08582272375744783
0.0266,0.5501808574256074,-0.17001523492428539
0.02665,0.5517434726252113,-0.25048629486514973
0.0267,0.5533055771376298,-0.32522485825267516
0.02675,0.5548671555455226,-0.39235032834392825
0.0268,0.5564281924367407,-0.45015986383065343
0.02685,0.5579886724044805,-0.4971715475355938
0.0269,0.5595485800474348,-0.5321623232378117
0.02695,0.5611078999699447,-0.5541997306161371
0.027,0.5626666167821521,-0.5626666167821521
0.02705,0.5642247151001514,-0.5572781725800328
0.0271,0.5657821795461411,-0.538090828661033
0.02715,0.5673389947485763,-0.5055027457474546
0.0272,0.5688951453423189,-0.4602458405993476
0.02725,0.5704506159687913,-0.4033694988835792
0.0273,0.572005391276126,-0.33621633322389327
0.02735,0.5735594559193187,-0.26039054402315803
0.0274,0.5751127945603784,-0.17771962720162465
0.02745,0.5766653918684802,-0.09021034208416423
0.0275,0.5782172325201153,-7.082908356529358e-15
0.02755,0.5797683011992432,0.0906957440453846
0.0276,0.5813185825974416,0.17963732116856024
0.02765,0.5828680614140599,0.2646165624835886
0.0277,0.5844167223563669,0.34351153059417316
0.02775,0.5859645501397047,0.41433950693870963
0.0278,0.587511529487638,0.47530681174670986
0.02785,0.589057645132105,0.5248542049357384
0.0279,0.5906028818135688,0.5616967192914901
0.02795,0.5921472242811666,0.5848569093382813
0.028,0.5936906572928622,0.5936906572928622
0.02805,0.5952331656155947,0.5879048576140584
0.0281,0.59677473402543,0.5675664995551953
0.02815,0.59831534730771,0.533102877973201
0.0282,0.5998549902572035,0.48529288127870107
0.02825,0.6013936476782562,0.42524952643581093
0.0283,0.6029313043849405,0.3543941288629382
0.02835,0.6044679452012058,0.27442270451843476
0.0284,0.6060035549610273,0.18726539713459603
0.02845,0.6075381185085567,0.09503990056044453
0.0285,0.6090716206982713,5.371593807943849e-15
0.02855,0.6106040463951234,-0.09551951734921238
0.0286,0.6121353804746905,-0.18916023542484964
0.02865,0.613665607823323,-0.2785983559686759
0.0287,0.6151947133382951,-0.3616023797885428
0.02875,0.6167226819279527,-0.4360887905028045
0.0288,0.6182494985118622,-0.5001743510598788
0.02885,0.6197751480209609,-0.5522237004164848
0.0289,0.6212996153977036,-0.5908910477956557
0.02895,0.622822885596213,-0.6151549023591981
0.029,0.6243449435824274,-0.6243449435824274
0.02905,0.6258657743342485,-0.6181603280874854
0.0291,0.6273853628416911,-0.5966789375587921
0.02915,0.6289036941070298,-0.5603572945355345
0.0292,0.6304207531449484,-0.5100211029009207
0.02925,0.6319365249826865,-0.44684660209472093
0.0293,0.6334509946601876,-0.372333152711261
0.02935,0.6349641472302481,-0.288267690517756
0.0294,0.6364759677586626,-0.19668189054867216
0.02945,0.6379864413243728,-0.09980306765150733
