t_s,t_ms,seno_Pa,compleja_Pa
0.0002799300174956261,0.2799300174956261,0.09745638885245997,0.2398848606393999
0.000284928767808048,0.284928767808048,0.09912236587446109,0.24090068758663574
0.0002899275181204699,0.2899275181204699,0.10078443167103295,0.2418841104104189
0.0002949262684328918,0.29492626843289177,0.10244252065945905,0.2428351963803269
0.0002999250187453137,0.29992501874531374,0.1040965674139422,0.2437540190514226
0.0003049237690577356,0.3049237690577356,0.10574650666818577,0.24464065823130346
0.00030992251937015747,0.30992251937015747,0.10739227331796927,0.24549519994575347
0.0003149212696825794,0.3149212696825794,0.10903380242371713,0.24631773640300597
0.0003199200199950013,0.31992001999500125,0.11067102921306105,0.24710836595662866
0.00032491877030742315,0.32491877030742317,0.11230388908339606,0.24786719306703986
0.0003299175206198451,0.3299175206198451,0.11393231760442943,0.24859432826166813
0.00033491627093226695,0.33491627093226695,0.11555625052072309,0.24928988809376437
0.00033991502124468883,0.3399150212446888,0.11717562375422909,0.24995399509987956
0.00034491377155711076,0.3449137715571108,0.11879037340681789,0.2505867777560181
0.00034991252186953263,0.34991252186953264,0.12040043576279981,0.2511883704324799
0.00035491127218195456,0.35491127218195456,0.1220057472914392,0.2517589133474026
0.00035991002249437644,0.3599100224943764,0.12360624464946109,0.2522985525190168
0.0003649087728067983,0.36490877280679834,0.12520186468355077,0.2528074397166273
0.00036990752311922024,0.36990752311922026,0.1267925444328457,0.2532857324103326
0.0003749062734316421,0.3749062734316421,0.1283782211314199,0.2537335937194976
0.000379905023744064,0.379905023744064,0.1299588322107604,0.2541511923599916
0.0003849037740564859,0.3849037740564859,0.13153431530223642,0.2545387025902067
0.0003899025243689078,0.3899025243689078,0.13310460823956,0.25489630415587
0.0003949012746813297,0.3949012746813297,0.13466964906123932,0.25522418223366583
0.0003999000249937516,0.3999000249937516,0.13622937601302343,0.2555225273736801
0.0004048987753061735,0.40489877530617346,0.13778372755033894,0.25579153544068495
0.00040989752561859536,0.4098975256185954,0.1393326423407186,0.2560314075542769
0.0004148962759310173,0.4148962759310173,0.1408760592662214,0.2562423500278849
0.00041989502624343916,0.41989502624343916,0.142413917425844,0.25642457430666504
0.0004248937765558611,0.4248937765558611,0.14394615613792408,0.2565782969042956
0.00042989252686828297,0.42989252686828294,0.14547271494253447,0.2567037393386933
0.00043489127718070484,0.43489127718070486,0.14699353360386913,0.25680112806666133
0.00043989002749312677,0.4398900274931268,0.14850855211261957,0.25687069441749305
0.00044488877780554865,0.44488877780554864,0.1500177106883431,0.2569126745255419
0.0004498875281179705,0.4498875281179705,0.15152094978182146,0.25692730926178053
0.00045488627843039245,0.4548862784303925,0.15301821007741065,0.25691484416436267
0.00045988502874281433,0.45988502874281434,0.15450943249538135,0.25687552936820823
0.0004648837790552362,0.4648837790552362,0.15599455819425026,0.2568096195336284
0.00046988252936765813,0.4698825293676581,0.15747352857310173,0.25671737377401005
0.00047488127968008,0.47488127968008,0.15894628527390012,0.25659905558257645
0.0004798800299925019,0.4798800299925019,0.16041277018379266,0.25645493275824555
0.0004848787803049238,0.4848787803049238,0.16187292543740237,0.2562852773306019
0.0004898775306173457,0.48987753061734574,0.16332669341911127,0.25609036548400377
0.0004948762809297676,0.4948762809297676,0.16477401676533399,0.2558704774808438
0.0004998750312421895,0.4998750312421895,0.1662148383667812,0.2556258975839821
0.0005048737815546114,0.5048737815546114,0.16764910137071293,0.25535691397837373
0.0005098725318670332,0.5098725318670333,0.1690767491831821,0.2550638186919077
0.0005148712821794552,0.5148712821794552,0.17049772547126749,0.25474690751547946
0.0005198700324918771,0.5198700324918771,0.17191197416529655,0.2544064799223175
0.000524868782804299,0.5248687828042989,0.17331943946105796,0.25404283898658264
0.0005298675331167209,0.5298675331167209,0.17472006582200345,0.25365629130126194
0.0005348662834291427,0.5348662834291428,0.17611379798143922,0.2532471468953787
0.0005398650337415646,0.5398650337415646,0.1775005809447069,0.2528157191505373
0.0005448637840539866,0.5448637840539866,0.17888035999135302,0.25236232471682635
0.0005498625343664085,0.5498625343664084,0.18025308067728876,0.25188728342809963
0.0005548612846788303,0.5548612846788303,0.18161868883693807,0.2513909182166569
0.0005598600349912522,0.5598600349912523,0.18297713058537485,0.25087355502734654
0.0005648587853036741,0.5648587853036741,0.1843283523204492,0.25033552273111026
0.000569857535616096,0.569857535616096,0.18567230072490254,0.2497771530379932
0.000574856285928518,0.5748562859285179,0.1870089227684715,0.2491987804096401
0.0005798550362409398,0.5798550362409398,0.1883381657099802,0.24860074197130053
0.0005848537865533617,0.5848537865533617,0.18965997709942145,0.24798337742336352
0.0005898525368657836,0.5898525368657835,0.1909743047800266,0.24734702895244656
0.0005948512871782055,0.5948512871782055,0.1922810968903232,0.24669204114205784
0.0005998500374906274,0.5998500374906275,0.19358030186618147,0.24601876088285757
0.0006048487878030493,0.6048487878030493,0.194871868442849,0.24532753728253726
0.0006098475381154712,0.6098475381154712,0.19615574565697372,0.24461872157534326
0.0006148462884278931,0.614846288427893,0.1974318828486146,0.24389266703126336
0.0006198450387403149,0.6198450387403149,0.19870022966324075,0.2431497288649023
0.0006248437890527368,0.6248437890527369,0.19996073605371828,0.24239026414406675
0.0006298425393651588,0.6298425393651588,0.20121335228228515,0.24161463169808312
0.0006348412896775807,0.6348412896775807,0.2024580289225137,0.2408231920258725
0.0006398400399900025,0.6398400399900025,0.20369471686126092,0.24001630720380235
0.0006448387903024244,0.6448387903024244,0.20492336730060653,0.23919434079334176
0.0006498375406148463,0.6498375406148463,0.20614393175977824,0.23835765774853945
0.0006548362909272683,0.6548362909272682,0.20735636207706498,0.23750662432335065
0.0006598350412396902,0.6598350412396902,0.2085606104117171,0.23664160797883338
0.000664833791552112,0.6648337915521121,0.20975662924583424,0.23576297729023868
0.0006698325418645339,0.6698325418645339,0.21094437138624011,0.2348711018540175
0.0006748312921769558,0.6748312921769558,0.212123789966345,0.2339663521947661
0.0006798300424893777,0.6798300424893776,0.2132948384479947,0.2330490996721352
0.0006848287928017996,0.6848287928017996,0.21445747062330708,0.23211971638772336
0.0006898275431142215,0.6898275431142216,0.2156116406164953,0.23117857509197937
0.0006948262934266434,0.6948262934266434,0.21675730288567793,0.23022604909113611
0.0006998250437390653,0.6998250437390653,0.2178944122246762,0.22926251215419838
0.0007048237940514871,0.7048237940514871,0.21902292376479748,0.22828833842000798
0.0007098225443639091,0.7098225443639091,0.22014279297660594,0.22730390230440922
0.000714821294676331,0.714821294676331,0.22125397567167948,0.22630957840753724
0.0007198200449887529,0.7198200449887528,0.2223564280043535,0.2253057414212518
0.0007248187953011748,0.7248187953011748,0.2234501064734508,0.2242927660367393
0.0007298175456135966,0.7298175456135967,0.2245349679239982,0.22327102685230715
0.0007348162959260185,0.7348162959260185,0.22561096954892945,0.22224089828139018
0.0007398150462384405,0.7398150462384405,0.22667806889077402,0.22120275446079446
0.0007448137965508624,0.7448137965508623,0.22773622384333272,0.22015696915919947
0.0007498125468632842,0.7498125468632842,0.22878539265333914,0.21910391568594131
0.0007548112971757061,0.7548112971757062,0.2298255339221069,0.2180439668000997
0.000759810047488128,0.759810047488128,0.2308566066071635,0.2169774946199098
0.0007648087978005499,0.7648087978005499,0.23187857002386958,0.2159048705325226
0.0007698075481129719,0.7698075481129718,0.23289138384702443,0.2148264651041349
0.0007748062984253937,0.7748062984253937,0.23389500811245698,0.21374264799051
0.0007798050487378156,0.7798050487378156,0.23488940321860294,0.21265378784791333
0.0007848037990502375,0.7848037990502374,0.23587452992806726,0.21156025224448155
0.0007898025493626594,0.7898025493626594,0.23685034936917249,0.21046240757204968
0.0007948012996750813,0.7948012996750813,0.23781682303749252,0.20936061895845529
0.0007998000499875032,0.7998000499875032,0.23877391279737192,0.2082552501803424
0.0008047988002999251,0.8047988002999251,0.23972158088343076,0.2071466635764859
0.000809797550612347,0.8097975506123469,0.2406597899020548,0.2060352199616571
0.0008147963009247688,0.8147963009247688,0.24158850283287084,0.20492127854105183
0.0008197950512371907,0.8197950512371908,0.24250768303020764,0.20380519682530177
0.0008247938015496127,0.8247938015496127,0.24341729422454195,0.20268733054608837
0.0008297925518620346,0.8297925518620346,0.24431730052392936,0.20156803357238195
0.0008347913021744564,0.8347913021744564,0.24520766641542097,0.20044765782732363
0.0008397900524868783,0.8397900524868783,0.24608835676646426,0.19932655320577233
0.0008447888027993002,0.8447888027993002,0.24695933682628973,0.198205067492535
0.0008497875531117222,0.8497875531117222,0.24782057222728182,0.19708354628130081
0.0008547863034241441,0.8547863034241441,0.24867202898633523,0.19596233289429857
0.0008597850537365659,0.8597850537365659,0.2495136735061957,0.19484176830269567
0.0008647838040489878,0.8647838040489878,0.2503454725767857,0.19372219104775942
0.0008697825543614097,0.8697825543614097,0.2511673933765151,0.19260393716279814
0.0008747813046738316,0.8747813046738315,0.25197940347357595,0.19148734009590113
0.0008797800549862535,0.8797800549862536,0.2527814708272222,0.190372730633496
0.0008847788052986754,0.8847788052986754,0.25357356378903434,0.18926043682474203
0.0008897775556110973,0.8897775556110973,0.2543556511041678,0.18815078390677675
0.0008947763059235192,0.8947763059235192,0.25512770191258644,0.18704409423083357
0.000899775056235941,0.899775056235941,0.25588968575028015,0.18594068718924955
0.000904773806548363,0.904773806548363,0.25664157255046693,0.18484087914337793
0.0009097725568607849,0.909772556860785,0.2573833326447794,0.18374498335242526
0.0009147713071732068,0.9147713071732068,0.2581149367644353,0.18265330990322795
0.0009197700574856287,0.9197700574856287,0.25883635604139243,0.1815661656409858
0.0009247688077980505,0.9247688077980505,0.25954756200948786,0.18048385410096862
0.0009297675581104724,0.9297675581104724,0.26024852660556097,0.17940667544121228
0.0009347663084228944,0.9347663084228944,0.26093922217056104,0.1783349263762191
0.0009397650587353163,0.9397650587353162,0.2616196214506384,0.1772689001116798
0.0009447638090477381,0.9447638090477382,0.2622896975982198,0.17620888628023024
0.00094976255936016,0.94976255936016,0.26294942417306816,0.1751551708782599
0.0009547613096725819,0.9547613096725819,0.26359877514332536,0.1741080362037852
0.0009597600599850038,0.9597600599850038,0.26423772488653985,0.1730677607954038
0.0009647588102974258,0.9647588102974257,0.26486624819067733,0.17203461937234224
0.0009697575606098476,0.9697575606098476,0.2654843202551157,0.1710088827756129
0.0009747563109222695,0.9747563109222696,0.26609191669162385,0.16999081791029125
0.0009797550612346915,0.9797550612346915,0.2666890135253237,0.16898068768892985
0.0009847538115471133,0.9847538115471133,0.2672755871956364,0.1679787509761194
0.0009897525618595352,0.9897525618595352,0.26785161455721185,0.16698526253421084
0.000994751312171957,0.994751312171957,0.26841707288084216,0.16600047297021162
0.000999750062484379,0.999750062484379,0.2689719398543584,0.16502462868386608
0.001004748812796801,1.004748812796801,0.2695161935835109,0.1640579718169343
0.0010097475631092227,1.0097475631092228,0.27004981259283356,0.16310074020367926
0.0010147463134216447,1.0147463134216448,0.27057277582649064,0.16215316732257368
0.0010197450637340665,1.0197450637340666,0.2710850626491081,0.16121548224923848
0.0010247438140464885,1.0247438140464884,0.2715866528465877,0.16028790961062195
0.0010297425643589105,1.0297425643589104,0.27207752662690443,0.15937066954043158
0.0010347413146713322,1.0347413146713322,0.2725576646208878,0.1584639776358263
0.0010397400649837542,1.0397400649837543,0.2730270478829858,0.15756804491538084
0.001044738815296176,1.044738815296176,0.27348565789201273,0.15668307777833101
0.001049737565608598,1.0497375656085979,0.27393347655187983,0.15580927796510644
0.0010547363159210197,1.0547363159210197,0.27437048619230936,0.15494684251916452
0.0010597350662334417,1.0597350662334417,0.274796669569532,0.15409596375012755
0.0010647338165458637,1.0647338165458637,0.2752120098669671,0.1532568291982366
0.0010697325668582855,1.0697325668582855,0.2756164906958861,0.15242962160012588
0.0010747313171707074,1.0747313171707074,0.2760100960960597,0.15161451885592706
0.0010797300674831292,1.0797300674831292,0.27639281053638715,0.15081169399770938
0.0010847288177955512,1.0847288177955512,0.27676461891550913,0.1500213151592626
0.0010897275681079732,1.0897275681079732,0.277125506562404,0.149243545547229
0.001094726318420395,1.094726318420395,0.2774754592369662,0.1484785434135902
0.001099725068732817,1.0997250687328168,0.2778144631305687,0.14772646202951442
0.0011047238190452387,1.1047238190452386,0.27814250486660713,0.14698744966056926
0.0011097225693576607,1.1097225693576607,0.2784595715010284,0.14626164954330517
0.0011147213196700827,1.1147213196700827,0.27876565052284097,0.14554919986321427
0.0011197200699825044,1.1197200699825045,0.2790607298546085,0.14485023373406727
0.0011247188202949264,1.1247188202949263,0.2793447978529267,0.14416487917863496
0.0011297175706073482,1.1297175706073481,0.27961784330888256,0.14349325911079422
0.0011347163209197702,1.1347163209197701,0.2798798554484966,0.14283549131902576
0.001139715071232192,1.139715071232192,0.28013082393314814,0.1421916884513021
0.001144713821544614,1.144713821544614,0.28037073885998315,0.1415619580013716
0.001149712571857036,1.1497125718570358,0.2805995907623051,0.1409464022964389
0.0011547113221694577,1.1547113221694576,0.2808173706099483,0.14034511848624326
0.0011597100724818797,1.1597100724818796,0.28102406980963457,0.13975819853353727
0.0011647088227943014,1.1647088227943014,0.28121968020531174,0.13918572920596603
0.0011697075731067234,1.1697075731067235,0.2814041940784762,0.1386277920693476
0.0011747063234191454,1.1747063234191455,0.2815776041484769,0.13808446348235504
0.0011797050737315672,1.179705073731567,0.2817399035728029,0.13755581459260013
0.0011847038240439891,1.184703824043989,0.2818910859473532,0.13704191133411786
0.001189702574356411,1.189702574356411,0.28203114530668966,0.13654281442625127
0.0011947013246688329,1.194701324668833,0.28216007612427213,0.1360585793739355
0.0011997000749812549,1.199700074981255,0.28227787331267684,0.13558925646937917
0.0012046988252936766,1.2046988252936766,0.2823845322237967,0.13513489079514138
0.0012096975756060986,1.2096975756060986,0.28248004864902526,0.13469552222860276
0.0012146963259185204,1.2146963259185204,0.2825644188194221,0.1342711854478262
0.0012196950762309424,1.2196950762309424,0.2826376394058623,0.13386190993880712
0.0012246938265433644,1.2246938265433644,0.2826997075191671,0.13346772000410698
0.0012296925768557861,1.229692576855786,0.28275062071021845,0.13308863477286847
0.001234691327168208,1.234691327168208,0.2827903769700553,0.132724668212208
0.0012396900774806299,1.2396900774806299,0.2828189747299531,0.13237582913998
0.0012446888277930519,1.244688827793052,0.28283641286148553,0.1320421212389105
0.0012496875781054736,1.2496875781054737,0.28284269067656903,0.13172354307209247
0.0012546863284178956,1.2546863284178955,0.2828378079274902,0.13142008809984
0.0012596850787303176,1.2596850787303175,0.2828217648069151,0.13113174469789293
0.0012646838290427394,1.2646838290427393,0.28279456194788233,0.13085849617696962
0.0012696825793551613,1.2696825793551614,0.28275620042377725,0.1306003208036564
0.0012746813296675831,1.2746813296675832,0.2827066817482903,0.13035719182263253
0.001279680079980005,1.279680079980005,0.28264600787535676,0.13012907748021849
0.001284678830292427,1.284678830292427,0.28257418119908023,0.12991594104924423
0.0012896775806048488,1.2896775806048488,0.2824912045536376,0.12971774085522758
0.0012946763309172708,1.2946763309172709,0.28239708121316737,0.1295344303038546
0.0012996750812296926,1.2996750812296927,0.28229181489164085,0.12936595790975444
0.0013046738315421146,1.3046738315421145,0.2821754097427148,0.12921226732655994
0.0013096725818545366,1.3096725818545365,0.28204787035956863,0.129073297378244
0.0013146713321669583,1.3146713321669583,0.28190920177472206,0.12894898209172315
0.0013196700824793803,1.3196700824793803,0.28175940945983724,0.1288392507307183
0.001324668832791802,1.3246688327918021,0.28159849932550257,0.12874402783086375
0.001329667583104224,1.3296675831042242,0.2814264777209997,0.1286632332360511
0.0013346663334166458,1.3346663334166458,0.2812433514340527,0.12859678213600192
0.0013396650837290678,1.3396650837290678,0.2810491276905605,0.12854458510505457
0.0013446638340414898,1.3446638340414898,0.2808438141543115,0.12850654814215481
0.0013496625843539116,1.3496625843539116,0.2806274189266813,0.12848257271204055
0.0013546613346663336,1.3546613346663336,0.2803999505463133,0.128472555787606
0.0013596600849787553,1.3596600849787552,0.2801614179887812,0.12847638989343538
0.0013646588352911773,1.3646588352911773,0.2799118306662353,0.1284939631504927
0.0013696575856035993,1.3696575856035993,0.27965119842703107,0.1285251593219546
0.001374656335916021,1.374656335916021,0.2793795315553402,0.12856985786017447
0.001379655086228443,1.3796550862284431,0.27909684077074515,0.12862793395476357
0.0013846538365408648,1.3846538365408647,0.27880313722781624,0.1286992585817756
0.0013896525868532868,1.3896525868532867,0.2784984325156711,0.12878369855398095
0.0013946513371657088,1.3946513371657088,0.2781827386575176,0.12888111657221749
0.0013996500874781305,1.3996500874781306,0.2778560681101797,0.1289913712778024
0.0014046488377905525,1.4046488377905526,0.2775184337636054,0.12911431730598957
0.0014096475881029743,1.4096475881029742,0.2771698489403585,0.12924980534046018
0.0014146463384153963,1.4146463384153962,0.2768103273950928,0.12939768216882977
0.0014196450887278183,1.4196450887278182,0.2764398833140093,0.12955779073915527
0.00142464383904024,1.42464383904024,0.2760585313142967,0.12972997021742905
0.001429642589352662,1.429642589352662,0.275666286443554,0.12991405604604075
0.0014346413396650838,1.4346413396650837,0.2752631641791976,0.13010988000319482
0.0014396400899775058,1.4396400899775057,0.27484918042784984,0.130317270263263
0.0014446388402899275,1.4446388402899275,0.27442435152471195,0.13053605145805802
0.0014496375906023495,1.4496375906023495,0.27398869423291883,0.130766044739011
0.0014546363409147715,1.4546363409147716,0.27354222574287823,0.13100706784023433
0.0014596350912271933,1.4596350912271934,0.2730849636715921,0.13125893514245499
0.0014646338415396152,1.4646338415396152,0.2726169260619615,0.1315214577377981
0.001469632591852037,1.469632591852037,0.2721381313820746,0.13179444349540523
0.001474631342164459,1.474631342164459,0.27164859852447826,0.13207769712786804
0.001479630092476881,1.479630092476881,0.27114834680543204,0.13237102025845993
0.0014846288427893027,1.4846288427893028,0.2706373959641465,0.13267421148914665
0.0014896275931017247,1.4896275931017247,0.270115766162004,0.1329870664693585
0.0014946263434141465,1.4946263434141465,0.2695834779817634,0.1333093779655036
0.0014996250937265685,1.4996250937265685,0.2690405524267477,0.13364093593120505
0.0015046238440389905,1.5046238440389905,0.2684870109200152,0.1339815275782422
0.0015096225943514122,1.5096225943514123,0.26792287530351466,0.13433093744817612
0.0015146213446638342,1.5146213446638341,0.26734816783722276,0.13468894748464158
0.001519620094976256,1.519620094976256,0.2667629111982664,0.13505533710628265
0.001524618845288678,1.524618845288678,0.26616712848002727,0.13542988328031755
0.0015296175956010997,1.5296175956010998,0.2655608431912314,0.13581236059670618
0.0015346163459135217,1.5346163459135218,0.26494407925502067,0.13620254134290613
0.0015396150962259437,1.5396150962259436,0.2643168610080095,0.13660019557919326
0.0015446138465383655,1.5446138465383654,0.26367921319932425,0.13700509121452817
0.0015496125968507875,1.5496125968507874,0.2630311609896266,0.13741699408294814
0.0015546113471632092,1.5546113471632093,0.2623727299501212,0.13783566802046215
0.0015596100974756312,1.5596100974756313,0.26170394606154584,0.13826087494243022
0.0015646088477880532,1.564608847788053,0.2610248357131473,0.13869237492140676
0.001569607598100475,1.569607598100475,0.26033542570163926,0.13912992626542348
0.001574606348412897,1.574606348412897,0.25963574323014527,0.1395732855966945
0.0015796050987253187,1.5796050987253187,0.2589258159071254,0.14002220793072057
0.0015846038490377407,1.5846038490377408,0.25820567174528664,0.1404764467557725
0.0015896025993501627,1.5896025993501626,0.2574753391604778,0.1409357541127296
0.0015946013496625844,1.5946013496625844,0.2567348469705682,0.14139988067525558
0.0015996000999750064,1.5996000999750064,0.25598422439431023,0.1418685758302871
0.0016045988502874282,1.6045988502874282,0.25522350105018704,0.1423415877588159
0.0016095976005998502,1.6095976005998502,0.25445270695524325,0.14281866351693973
0.0016145963509122722,1.614596350912272,0.2536718725239009,0.14329954911716442
0.001619595101224694,1.6195951012246939,0.25288102856675915,0.14378398960993144
0.001624593851537116,1.6245938515371159,0.25208020628937855,0.14427172916535172
0.0016295926018495377,1.6295926018495377,0.25126943729105,0.14476251115512226
0.0016345913521619597,1.6345913521619597,0.25044875356354723,0.14525607823460418
0.0016395901024743814,1.6395901024743815,0.24961818748986528,0.1457521724250416
0.0016445888527868034,1.6445888527868033,0.248777771842942,0.1462505351958953
0.0016495876030992254,1.6495876030992254,0.24792753978436533,0.14675090754727468
0.0016545863534116472,1.6545863534116472,0.24706752486306466,0.1472530300924413
0.0016595851037240691,1.6595851037240692,0.24619776101398685,0.1477566431403649
0.001664583854036491,1.664583854036491,0.2453182825567576,0.14826148677830703
0.001669582604348913,1.6695826043489128,0.24442912419432686,0.14876730095441376
0.0016745813546613349,1.6745813546613348,0.24353032101159963,0.14927382556029228
0.0016795801049737566,1.6795801049737566,0.24262190847405188,0.14978080051355155
0.0016845788552861786,1.6845788552861787,0.24170392242633043,0.15028796584028215
0.0016895776055986004,1.6895776055986005,0.2407763990908393,0.1507950617574568
0.0016945763559110224,1.6945763559110223,0.23983937506630995,0.15130182875522788
0.0016995751062234444,1.6995751062234443,0.23889288732635736,0.1518080076790981
0.0017045738565358661,1.7045738565358661,0.23793697321802118,0.15231333981194645
0.0017095726068482881,1.7095726068482882,0.2369716704602917,0.15281756695588297
0.0017145713571607099,1.71457135716071,0.23599701714262195,0.15332043151391603
0.0017195701074731319,1.7195701074731318,0.23501305172342446,0.15382167657140308
0.0017245688577855536,1.7245688577855536,0.23401981302855393,0.15432104597727023
0.0017295676080979756,1.7295676080979756,0.233017340249775,0.15481828442497517
0.0017345663584103976,1.7345663584103976,0.232005672943216,0.1553131375331914
0.0017395651087228194,1.7395651087228194,0.2309848510278081,0.15580535192619482
0.0017445638590352414,1.7445638590352412,0.22995491478371002,0.15629467531392915
0.0017495626093476631,1.749562609347663,0.22891590485071883,0.15678085657172944
0.001754561359660085,1.754561359660085,0.22786786222666608,0.15726364581968294
0.001759560109972507,1.7595601099725071,0.22681082826580048,0.1577427945016048
0.0017645588602849289,1.764558860284929,0.2257448446771559,0.158218055463609
0.0017695576105973508,1.7695576105973507,0.22466995352290534,0.15868918303225313
0.0017745563609097726,1.7745563609097725,0.22358619721670178,0.15915593309223486
0.0017795551112221946,1.7795551112221946,0.22249361852200408,0.15961806316362168
0.0017845538615346166,1.7845538615346166,0.22139226055039002,0.1600753324785914
0.0017895526118470383,1.7895526118470384,0.2202821667598547,0.16052750205766386
0.0017945513621594603,1.7945513621594604,0.21916338095309632,0.1609743347854029
0.001799550112471882,1.799550112471882,0.21803594727578723,0.16141559548556908
0.001804548862784304,1.804548862784304,0.21689991021483243,0.1618510509957026
0.001809547613096726,1.809547613096726,0.2157553145966139,0.16228047024111647
0.0018145463634091478,1.8145463634091479,0.2146022055852221,0.16270362430828023
0.0018195451137215698,1.81954511372157,0.21344062868067346,0.16312028651757515
0.0018245438640339916,1.8245438640339915,0.2122706297171154,0.16353023249540075
0.0018295426143464136,1.8295426143464135,0.21109225486101774,0.16393324024561354
0.0018345413646588353,1.8345413646588353,0.20990555060935057,0.16432909022027858
0.0018395401149712573,1.8395401149712574,0.2087105637877503,0.16471756538971666
0.0018445388652836793,1.8445388652836794,0.20750734154867123,0.16509845131182516
0.001849537615596101,1.849537615596101,0.2062959313695257,0.1654715362006575
0.001854536365908523,1.854536365908523,0.20507638105081,0.1658366109942404
0.0018595351162209448,1.8595351162209448,0.20384873871421882,0.16619346942161156
0.0018645338665333668,1.8645338665333668,0.20261305280074607,0.16654190806906086
0.0018695326168457888,1.8695326168457889,0.2013693720687736,0.16688172644555477
0.0018745313671582105,1.8745313671582104,0.2001177455921474,0.16721272704732915
0.0018795301174706325,1.8795301174706325,0.19885822275824078,0.16753471542163179
0.0018845288677830543,1.8845288677830543,0.19759085326600626,0.16784750022959719
0.0018895276180954763,1.8895276180954763,0.1963156871240137,0.168150893308238
0.0018945263684078983,1.8945263684078983,0.19503277464847804,0.16844470973153533
