t_sobre_T,phi_rad,p_A,p_B,p_suma
0.26166666666666666,0.0,0.9973144772244581,0.9973144772244581,1.9946289544489162
0.26333333333333336,0.0,0.9964928592495044,0.9964928592495044,1.9929857184990087
0.265,0.0,0.99556196460308,0.99556196460308,1.99112392920616
0.26666666666666666,0.0,0.9945218953682734,0.9945218953682734,1.9890437907365468
0.26833333333333337,0.0,0.9933727656003964,0.9933727656003964,1.986745531200793
0.27,0.0,0.9921147013144778,0.9921147013144778,1.9842294026289555
0.27166666666666667,0.0,0.9907478404714436,0.9907478404714436,1.9814956809428872
0.2733333333333334,0.0,0.9892723329629883,0.9892723329629883,1.9785446659259767
0.275,0.0,0.9876883405951377,0.9876883405951377,1.9753766811902753
0.27666666666666667,0.0,0.985996037070505,0.985996037070505,1.97199207414101
0.2783333333333334,0.0,0.9841956079692419,0.9841956079692419,1.9683912159384838
0.28,0.0,0.9822872507286886,0.9822872507286886,1.9645745014573772
0.2816666666666667,0.0,0.9802711746217219,0.9802711746217219,1.9605423492434437
0.2833333333333333,0.0,0.9781476007338057,0.9781476007338057,1.9562952014676114
0.28500000000000003,0.0,0.9759167619387474,0.9759167619387474,1.9518335238774949
0.2866666666666667,0.0,0.9735789028731603,0.9735789028731603,1.9471578057463206
0.28833333333333333,0.0,0.9711342799096361,0.9711342799096361,1.9422685598192722
0.29000000000000004,0.0,0.9685831611286311,0.9685831611286311,1.9371663222572622
0.2916666666666667,0.0,0.9659258262890683,0.9659258262890683,1.9318516525781366
0.29333333333333333,0.0,0.9631625667976582,0.9631625667976582,1.9263251335953164
0.29500000000000004,0.0,0.9602936856769431,0.9602936856769431,1.9205873713538861
0.2966666666666667,0.0,0.9573194975320672,0.9573194975320672,1.9146389950641345
0.29833333333333334,0.0,0.9542403285162769,0.9542403285162769,1.9084806570325539
0.30000000000000004,0.0,0.9510565162951535,0.9510565162951535,1.902113032590307
0.3016666666666667,0.0,0.9477684100095857,0.9477684100095857,1.8955368200191713
0.30333333333333334,0.0,0.9443763702374811,0.9443763702374811,1.8887527404749622
0.305,0.0,0.9408807689542255,0.9408807689542255,1.881761537908451
0.3066666666666667,0.0,0.9372819894918915,0.9372819894918915,1.874563978983783
0.30833333333333335,0.0,0.9335804264972017,0.9335804264972017,1.8671608529944035
0.31,0.0,0.9297764858882515,0.9297764858882515,1.859552971776503
0.3116666666666667,0.0,0.9258705848099946,0.9258705848099946,1.8517411696199892
0.31333333333333335,0.0,0.9218631515885005,0.9218631515885005,1.843726303177001
0.315,0.0,0.9177546256839813,0.9177546256839813,1.8355092513679625
0.3166666666666667,0.0,0.9135454576426009,0.9135454576426009,1.8270909152852017
0.31833333333333336,0.0,0.9092361090470686,0.9092361090470686,1.8184722180941373
0.32,0.0,0.9048270524660195,0.9048270524660195,1.809654104932039
0.3216666666666667,0.0,0.9003187714021934,0.9003187714021934,1.8006375428043868
0.32333333333333336,0.0,0.8957117602394128,0.8957117602394128,1.7914235204788256
0.325,0.0,0.8910065241883679,0.8910065241883679,1.7820130483767358
0.32666666666666666,0.0,0.8862035792312148,0.8862035792312148,1.7724071584624297
0.32833333333333337,0.0,0.8813034520649923,0.8813034520649923,1.7626069041299846
0.33,0.0,0.8763066800438635,0.8763066800438635,1.752613360087727
0.33166666666666667,0.0,0.8712138111201895,0.8712138111201895,1.742427622240379
0.33333333333333337,0.0,0.8660254037844386,0.8660254037844386,1.7320508075688772
0.335,0.0,0.8607420270039436,0.8607420270039436,1.7214840540078873
0.33666666666666667,0.0,0.8553642601605067,0.8553642601605067,1.7107285203210134
0.3383333333333334,0.0,0.8498926929868639,0.8498926929868639,1.6997853859737277
0.34,0.0,0.844327925502015,0.844327925502015,1.68865585100403
0.3416666666666667,0.0,0.838670567945424,0.838670567945424,1.677341135890848
0.3433333333333334,0.0,0.8329212407100993,0.8329212407100993,1.6658424814201986
0.34500000000000003,0.0,0.8270805742745617,0.8270805742745617,1.6541611485491234
0.3466666666666667,0.0,0.8211492091337041,0.8211492091337041,1.6422984182674083
0.34833333333333333,0.0,0.8151277957285544,0.8151277957285544,1.6302555914571089
0.35000000000000003,0.0,0.8090169943749475,0.8090169943749475,1.618033988749895
0.3516666666666667,0.0,0.8028174751911145,0.8028174751911145,1.605634950382229
0.35333333333333333,0.0,0.7965299180241964,0.7965299180241964,1.5930598360483927
0.35500000000000004,0.0,0.7901550123756903,0.7901550123756903,1.5803100247513806
0.3566666666666667,0.0,0.7836934573258398,0.7836934573258398,1.5673869146516797
0.35833333333333334,0.0,0.777145961456971,0.777145961456971,1.554291922913942
0.36000000000000004,0.0,0.7705132427757893,0.7705132427757893,1.5410264855515785
0.3616666666666667,0.0,0.763796028634642,0.763796028634642,1.527592057269284
0.36333333333333334,0.0,0.7569950556517564,0.7569950556517564,1.5139901113035128
0.36500000000000005,0.0,0.7501110696304594,0.7501110696304594,1.5002221392609187
0.3666666666666667,0.0,0.7431448254773942,0.7431448254773942,1.4862896509547885
0.36833333333333335,0.0,0.7360970871197344,0.7360970871197344,1.4721941742394689
0.37000000000000005,0.0,0.7289686274214114,0.7289686274214114,1.4579372548428229
0.3716666666666667,0.0,0.7217602280983619,0.7217602280983619,1.4435204561967239
0.37333333333333335,0.0,0.7144726796328033,0.7144726796328033,1.4289453592656065
0.375,0.0,0.7071067811865476,0.7071067811865476,1.4142135623730951
0.3766666666666667,0.0,0.6996633405133653,0.6996633405133653,1.3993266810267306
0.37833333333333335,0.0,0.6921431738704068,0.6921431738704068,1.3842863477408136
0.38,0.0,0.6845471059286888,0.6845471059286888,1.3690942118573777
0.3816666666666667,0.0,0.6768759696826607,0.6768759696826607,1.3537519393653215
0.38333333333333336,0.0,0.669130606358858,0.669130606358858,1.338261212717716
0.385,0.0,0.6613118653236518,0.6613118653236518,1.3226237306473037
0.3866666666666667,0.0,0.6534206039901053,0.6534206039901053,1.3068412079802105
0.38833333333333336,0.0,0.6454576877239505,0.6454576877239505,1.290915375447901
0.39,0.0,0.6374239897486899,0.6374239897486899,1.2748479794973797
0.3916666666666667,0.0,0.6293203910498374,0.6293203910498374,1.2586407820996748
0.39333333333333337,0.0,0.6211477802783101,0.6211477802783101,1.2422955605566202
0.395,0.0,0.6129070536529764,0.6129070536529764,1.2258141073059527
0.39666666666666667,0.0,0.6045991148623749,0.6045991148623749,1.2091982297247499
0.3983333333333334,0.0,0.5962248749656157,0.5962248749656157,1.1924497499312314
0.4,0.0,0.5877852522924732,0.5877852522924732,1.1755705045849465
0.40166666666666667,0.0,0.5792811723426787,0.5792811723426787,1.1585623446853575
0.4033333333333334,0.0,0.5707135676844314,0.5707135676844314,1.1414271353688628
0.405,0.0,0.5620833778521305,0.5620833778521305,1.124166755704261
0.4066666666666667,0.0,0.5533915492433441,0.5533915492433441,1.1067830984866882
0.4083333333333334,0.0,0.5446390350150269,0.5446390350150269,1.0892780700300537
0.41000000000000003,0.0,0.5358267949789967,0.5358267949789967,1.0716535899579933
0.4116666666666667,0.0,0.5269557954966777,0.5269557954966777,1.0539115909933554
0.4133333333333334,0.0,0.5180270093731302,0.5180270093731302,1.0360540187462604
0.41500000000000004,0.0,0.5090414157503711,0.5090414157503711,1.0180828315007422
0.4166666666666667,0.0,0.49999999999999994,0.49999999999999994,0.9999999999999999
0.41833333333333333,0.0,0.490903753615141,0.490903753615141,0.981807507230282
0.42000000000000004,0.0,0.4817536741017152,0.4817536741017152,0.9635073482034304
0.4216666666666667,0.0,0.4725507648690541,0.4725507648690541,0.9451015297381082
0.42333333333333334,0.0,0.4632960351198616,0.4632960351198616,0.9265920702397232
0.42500000000000004,0.0,0.45399049973954647,0.45399049973954647,0.9079809994790929
0.4266666666666667,0.0,0.44463517918492734,0.44463517918492734,0.8892703583698547
0.42833333333333334,0.0,0.43523109937232757,0.43523109937232757,0.8704621987446551
0.43000000000000005,0.0,0.4257792915650725,0.4257792915650725,0.851558583130145
0.4316666666666667,0.0,0.4162807922604012,0.4162807922604012,0.8325615845208024
0.43333333333333335,0.0,0.40673664307580004,0.40673664307580004,0.8134732861516001
0.43500000000000005,0.0,0.39714789063478023,0.39714789063478023,0.7942957812695605
0.4366666666666667,0.0,0.38751558645210277,0.38751558645210277,0.7750311729042055
0.43833333333333335,0.0,0.3778407868184671,0.3778407868184671,0.7556815736369342
0.44,0.0,0.36812455268467814,0.36812455268467814,0.7362491053693563
0.4416666666666667,0.0,0.3583679495453002,0.3583679495453002,0.7167358990906004
0.44333333333333336,0.0,0.34857204732181535,0.34857204732181535,0.6971440946436307
0.445,0.0,0.3387379202452913,0.3387379202452913,0.6774758404905826
0.4466666666666667,0.0,0.32886664673858296,0.32886664673858296,0.6577332934771659
0.44833333333333336,0.0,0.31895930929806987,0.31895930929806987,0.6379186185961397
0.45,0.0,0.3090169943749475,0.3090169943749475,0.618033988749895
0.4516666666666667,0.0,0.29904079225608654,0.29904079225608654,0.5980815845121731
0.45333333333333337,0.0,0.2890317969444717,0.2890317969444717,0.5780635938889434
0.455,0.0,0.2789911060392291,0.2789911060392291,0.5579822120784582
0.4566666666666667,0.0,0.2689198206152653,0.2689198206152653,0.5378396412305306
0.45833333333333337,0.0,0.2588190451025206,0.2588190451025206,0.5176380902050411
0.46,0.0,0.24868988716485482,0.24868988716485482,0.49737977432970965
0.46166666666666667,0.0,0.2385334575785811,0.2385334575785811,0.4770669151571622
0.4633333333333334,0.0,0.22835087011065575,0.22835087011065575,0.4567017402213115
0.465,0.0,0.21814324139654231,0.21814324139654231,0.43628648279308463
0.4666666666666667,0.0,0.20791169081775931,0.20791169081775931,0.41582338163551863
0.4683333333333334,0.0,0.19765734037912588,0.19765734037912588,0.39531468075825177
0.47000000000000003,0.0,0.18738131458572457,0.18738131458572457,0.37476262917144915
0.4716666666666667,0.0,0.17708474031958343,0.17708474031958343,0.35416948063916687
0.4733333333333334,0.0,0.16676874671610217,0.16676874671610217,0.33353749343220435
0.47500000000000003,0.0,0.15643446504023098,0.15643446504023098,0.31286893008046196
0.4766666666666667,0.0,0.14608302856241148,0.14608302856241148,0.29216605712482296
0.4783333333333334,0.0,0.13571557243430404,0.13571557243430404,0.2714311448686081
0.48000000000000004,0.0,0.1253332335643041,0.1253332335643041,0.2506664671286082
0.4816666666666667,0.0,0.11493715049286667,0.11493715049286667,0.22987430098573333
0.48333333333333334,0.0,0.10452846326765373,0.10452846326765373,0.20905692653530747
0.48500000000000004,0.0,0.09410831331851435,0.09410831331851435,0.1882166266370287
0.4866666666666667,0.0,0.08367784333231529,0.08367784333231529,0.16735568666463058
0.48833333333333334,0.0,0.07323819712763169,0.07323819712763169,0.14647639425526338
0.49000000000000005,0.0,0.06279051952931314,0.06279051952931314,0.12558103905862628
0.4916666666666667,0.0,0.05233595624294381,0.05233595624294381,0.10467191248588761
0.49333333333333335,0.0,0.04187565372919981,0.04187565372919981,0.08375130745839962
0.49500000000000005,0.0,0.031410759078128236,0.031410759078128236,0.06282151815625647
0.4966666666666667,0.0,0.020942419883356666,0.020942419883356666,0.04188483976671333
0.49833333333333335,0.0,0.010471784116245709,0.010471784116245709,0.020943568232491418
0.5,0.0,1.2246467991473532e-16,1.2246467991473532e-16,2.4492935982947064e-16
0.5016666666666667,0.0,-0.010471784116245907,-0.010471784116245907,-0.020943568232491813
0.5033333333333334,0.0,-0.02094241988335731,-0.02094241988335731,-0.04188483976671462
0.505,0.0,-0.031410759078127994,-0.031410759078127994,-0.06282151815625599
0.5066666666666667,0.0,-0.04187565372919957,-0.04187565372919957,-0.08375130745839914
0.5083333333333334,0.0,-0.052335956242944,-0.052335956242944,-0.104671912485888
0.51,0.0,-0.06279051952931335,-0.06279051952931335,-0.1255810390586267
0.5116666666666667,0.0,-0.07323819712763188,-0.07323819712763188,-0.14647639425526376
0.5133333333333334,0.0,-0.08367784333231593,-0.08367784333231593,-0.16735568666463185
0.515,0.0,-0.0941083133185141,-0.0941083133185141,-0.1882166266370282
0.5166666666666667,0.0,-0.1045284632676535,-0.1045284632676535,-0.209056926535307
0.5183333333333333,0.0,-0.11493715049286643,-0.11493715049286643,-0.22987430098573286
0.52,0.0,-0.12533323356430429,-0.12533323356430429,-0.25066646712860857
0.5216666666666667,0.0,-0.13571557243430468,-0.13571557243430468,-0.27143114486860936
0.5233333333333333,0.0,-0.14608302856241126,-0.14608302856241126,-0.2921660571248225
0.525,0.0,-0.15643446504023073,-0.15643446504023073,-0.31286893008046146
0.5266666666666667,0.0,-0.16676874671610237,-0.16676874671610237,-0.33353749343220473
0.5283333333333333,0.0,-0.17708474031958318,-0.17708474031958318,-0.35416948063916637
0.53,0.0,-0.18738131458572477,-0.18738131458572477,-0.37476262917144954
0.5316666666666667,0.0,-0.19765734037912652,-0.19765734037912652,-0.39531468075825305
0.5333333333333333,0.0,-0.20791169081775907,-0.20791169081775907,-0.41582338163551813
0.535,0.0,-0.2181432413965425,-0.2181432413965425,-0.436286482793085
0.5366666666666667,0.0,-0.22835087011065594,-0.22835087011065594,-0.4567017402213119
0.5383333333333333,0.0,-0.23853345757858088,-0.23853345757858088,-0.47706691515716176
0.54,0.0,-0.24868988716485502,-0.24868988716485502,-0.49737977432971003
0.5416666666666667,0.0,-0.2588190451025212,-0.2588190451025212,-0.5176380902050424
0.5433333333333333,0.0,-0.26891982061526554,-0.26891982061526554,-0.5378396412305311
0.545,0.0,-0.2789911060392293,-0.2789911060392293,-0.5579822120784586
0.5466666666666667,0.0,-0.28903179694447184,-0.28903179694447184,-0.5780635938889437
0.5483333333333333,0.0,-0.2990407922560867,-0.2990407922560867,-0.5980815845121734
0.55,0.0,-0.30901699437494773,-0.30901699437494773,-0.6180339887498955
0.5516666666666667,0.0,-0.3189593092980705,-0.3189593092980705,-0.637918618596141
0.5533333333333333,0.0,-0.3288666467385831,-0.3288666467385831,-0.6577332934771662
0.555,0.0,-0.3387379202452915,-0.3387379202452915,-0.677475840490583
0.5566666666666668,0.0,-0.34857204732181557,-0.34857204732181557,-0.6971440946436311
0.5583333333333333,0.0,-0.35836794954530043,-0.35836794954530043,-0.7167358990906009
0.56,0.0,-0.3681245526846783,-0.3681245526846783,-0.7362491053693566
0.5616666666666666,0.0,-0.3778407868184669,-0.3778407868184669,-0.7556815736369338
0.5633333333333334,0.0,-0.38751558645210293,-0.38751558645210293,-0.7750311729042059
0.5650000000000001,0.0,-0.3971478906347808,-0.3971478906347808,-0.7942957812695616
0.5666666666666667,0.0,-0.4067366430757998,-0.4067366430757998,-0.8134732861515996
0.5683333333333334,0.0,-0.416280792260401,-0.416280792260401,-0.832561584520802
0.5700000000000001,0.0,-0.42577929156507266,-0.42577929156507266,-0.8515585831301453
0.5716666666666667,0.0,-0.43523109937232735,-0.43523109937232735,-0.8704621987446547
0.5733333333333334,0.0,-0.44463517918492756,-0.44463517918492756,-0.8892703583698551
0.5750000000000001,0.0,-0.4539904997395471,-0.4539904997395471,-0.9079809994790942
0.5766666666666667,0.0,-0.4632960351198614,-0.4632960351198614,-0.9265920702397228
0.5783333333333334,0.0,-0.4725507648690539,-0.4725507648690539,-0.9451015297381078
0.5800000000000001,0.0,-0.4817536741017154,-0.4817536741017154,-0.9635073482034308
0.5816666666666667,0.0,-0.49090375361514077,-0.49090375361514077,-0.9818075072302815
0.5833333333333334,0.0,-0.5000000000000001,-0.5000000000000001,-1.0000000000000002
0.5850000000000001,0.0,-0.5090414157503717,-0.5090414157503717,-1.0180828315007433
0.5866666666666667,0.0,-0.51802700937313,-0.51802700937313,-1.03605401874626
0.5883333333333334,0.0,-0.5269557954966775,-0.5269557954966775,-1.053911590993355
0.5900000000000001,0.0,-0.5358267949789968,-0.5358267949789968,-1.0716535899579935
0.5916666666666667,0.0,-0.5446390350150271,-0.5446390350150271,-1.0892780700300542
