t_sobre_T,p_A,p_B,p_suma
0.07,0.4257792915650727,0.9048270524660195,1.3306063440310922
0.07166666666666667,0.4352310993723275,0.9003187714021935,1.335549870774521
0.07333333333333333,0.44463517918492745,0.895711760239413,1.3403469394243404
0.07500000000000001,0.4539904997395468,0.8910065241883679,1.3449970239279148
0.07666666666666667,0.4632960351198618,0.8862035792312146,1.3494996143510765
0.07833333333333334,0.472550764869054,0.8813034520649923,1.3538542169340464
0.08,0.4817536741017153,0.8763066800438637,1.3580603541455791
0.08166666666666667,0.49090375361514077,0.8712138111201895,1.3621175647353303
0.08333333333333334,0.5,0.8660254037844386,1.3660254037844386
0.085,0.5090414157503713,0.8607420270039436,1.369783442754315
0.08666666666666667,0.5180270093731302,0.8553642601605067,1.373391269533637
0.08833333333333333,0.5269557954966776,0.8498926929868639,1.3768484884835415
0.09000000000000001,0.5358267949789967,0.8443279255020152,1.3801547204810118
0.09166666666666667,0.5446390350150271,0.838670567945424,1.383309602960451
0.09333333333333334,0.5533915492433441,0.8329212407100995,1.3863127899534438
0.095,0.5620833778521306,0.8270805742745617,1.3891639521266923
0.09666666666666668,0.5707135676844317,0.8211492091337041,1.3918627768181357
0.09833333333333334,0.5792811723426788,0.8151277957285542,1.394408968071233
0.1,0.5877852522924731,0.8090169943749475,1.3968022466674206
0.10166666666666667,0.5962248749656158,0.8028174751911145,1.3990423501567304
0.10333333333333335,0.6045991148623748,0.7965299180241964,1.4011290328865713
0.10500000000000001,0.6129070536529765,0.7901550123756905,1.403062066028667
0.10666666666666667,0.6211477802783104,0.7836934573258398,1.4048412376041504
0.10833333333333334,0.6293203910498375,0.7771459614569708,1.4064663525068082
0.11,0.6374239897486896,0.7705132427757893,1.4079372325244788
0.11166666666666668,0.6454576877239506,0.7637960286346424,1.409253716358593
0.11333333333333334,0.6534206039901054,0.7569950556517564,1.4104156596418618
0.115,0.6613118653236518,0.7501110696304596,1.4114229349541114
0.11666666666666667,0.6691306063588582,0.7431448254773942,1.4122754318362525
0.11833333333333335,0.6768759696826607,0.7360970871197344,1.4129730568023953
0.12000000000000001,0.6845471059286887,0.7289686274214114,1.4135157333501
0.12166666666666667,0.6921431738704068,0.7217602280983623,1.413903401968769
0.12333333333333334,0.6996633405133653,0.7144726796328036,1.4141360201461688
0.125,0.7071067811865476,0.7071067811865476,1.4142135623730951
0.12666666666666668,0.7144726796328034,0.6996633405133653,1.4141360201461688
0.12833333333333335,0.7217602280983623,0.6921431738704068,1.413903401968769
0.13,0.7289686274214116,0.6845471059286888,1.4135157333501005
0.13166666666666668,0.7360970871197343,0.6768759696826607,1.412973056802395
0.13333333333333333,0.7431448254773941,0.6691306063588583,1.4122754318362525
0.135,0.7501110696304596,0.6613118653236518,1.4114229349541114
0.1366666666666667,0.7569950556517565,0.6534206039901056,1.410415659641862
0.13833333333333334,0.7637960286346421,0.6454576877239505,1.4092537163585925
0.14,0.7705132427757893,0.6374239897486895,1.4079372325244788
0.14166666666666666,0.7771459614569708,0.6293203910498377,1.4064663525068086
0.14333333333333334,0.7836934573258398,0.6211477802783105,1.4048412376041504
0.14500000000000002,0.7901550123756904,0.6129070536529764,1.4030620660286668
0.14666666666666667,0.7965299180241963,0.6045991148623749,1.4011290328865713
0.14833333333333334,0.8028174751911146,0.5962248749656157,1.3990423501567304
0.15000000000000002,0.8090169943749475,0.5877852522924732,1.3968022466674208
0.15166666666666667,0.8151277957285542,0.5792811723426787,1.3944089680712328
0.15333333333333335,0.8211492091337041,0.5707135676844317,1.3918627768181357
0.155,0.8270805742745618,0.5620833778521308,1.3891639521266925
0.15666666666666668,0.8329212407100995,0.5533915492433441,1.3863127899534438
0.15833333333333335,0.838670567945424,0.5446390350150269,1.383309602960451
0.16,0.8443279255020151,0.5358267949789967,1.3801547204810118
0.16166666666666668,0.849892692986864,0.5269557954966777,1.3768484884835417
0.16333333333333333,0.8553642601605066,0.5180270093731302,1.3733912695336368
0.165,0.8607420270039436,0.5090414157503711,1.3697834427543147
0.16666666666666669,0.8660254037844387,0.49999999999999994,1.3660254037844386
0.16833333333333333,0.8712138111201894,0.490903753615141,1.3621175647353303
0.17,0.8763066800438637,0.4817536741017152,1.358060354145579
0.1716666666666667,0.8813034520649923,0.47255076486905373,1.353854216934046
0.17333333333333334,0.8862035792312147,0.46329603511986206,1.349499614351077
0.17500000000000002,0.8910065241883678,0.45399049973954686,1.3449970239279145
0.17666666666666667,0.8957117602394129,0.44463517918492734,1.3403469394243404
0.17833333333333334,0.9003187714021935,0.43523109937232757,1.335549870774521
0.18000000000000002,0.9048270524660196,0.4257792915650729,1.3306063440310925
0.18166666666666667,0.9092361090470685,0.4162807922604012,1.3255169013074697
0.18333333333333335,0.9135454576426009,0.40673664307580004,1.320282100718401
0.18500000000000003,0.9177546256839811,0.3971478906347806,1.3149025163187618
0.18666666666666668,0.9218631515885005,0.38751558645210316,1.3093787380406037
0.18833333333333335,0.9258705848099947,0.3778407868184671,1.3037113716284618
0.19,0.9297764858882513,0.36812455268467814,1.2979010385729295
0.19166666666666668,0.9335804264972017,0.3583679495453002,1.291948376042502
0.19333333333333336,0.9372819894918916,0.34857204732181535,1.2858540368137068
0.195,0.9408807689542255,0.3387379202452913,1.2796186891995167
0.19666666666666668,0.9443763702374811,0.32886664673858296,1.273243016976064
0.19833333333333333,0.9477684100095857,0.3189593092980703,1.266727719307656
0.2,0.9510565162951535,0.3090169943749475,1.260073510670101
0.2016666666666667,0.9542403285162769,0.29904079225608654,1.2532811207723635
0.20333333333333334,0.9573194975320672,0.2890317969444717,1.246351294476539
0.20500000000000002,0.9602936856769431,0.27899110603922955,1.2392847917161727
0.2066666666666667,0.9631625667976582,0.26891982061526576,1.232082387412924
0.20833333333333334,0.9659258262890683,0.2588190451025206,1.224744871391589
0.21000000000000002,0.9685831611286311,0.24868988716485482,1.217273048293486
0.21166666666666667,0.9711342799096361,0.2385334575785811,1.2096677374882172
0.21333333333333335,0.9735789028731603,0.22835087011065575,1.201929772983816
0.21500000000000002,0.9759167619387474,0.21814324139654231,1.1940600033352897
0.21666666666666667,0.9781476007338057,0.20791169081775931,1.186059291551565
0.21833333333333335,0.9802711746217219,0.19765734037912633,1.1779285150008483
0.22,0.9822872507286886,0.18738131458572457,1.1696685653144132
0.22166666666666668,0.9841956079692419,0.17708474031958343,1.1612803482888254
0.22333333333333336,0.985996037070505,0.16676874671610217,1.152764783786607
0.225,0.9876883405951378,0.15643446504023098,1.1441228056353687
0.22666666666666668,0.9892723329629883,0.14608302856241148,1.1353553615253997
0.22833333333333336,0.9907478404714436,0.13571557243430404,1.1264634129057476
0.23,0.9921147013144779,0.12533323356430454,1.1174479348787825
0.2316666666666667,0.9933727656003964,0.11493715049286667,1.108309916093263
0.23333333333333334,0.9945218953682733,0.10452846326765329,1.0990503586359266
0.23500000000000001,0.99556196460308,0.09410831331851435,1.0896702779215943
0.2366666666666667,0.9964928592495044,0.08367784333231573,1.0801707025818201
0.23833333333333334,0.9973144772244581,0.07323819712763169,1.07055267435209
0.24000000000000002,0.9980267284282716,0.06279051952931314,1.0608172479575848
0.24166666666666667,0.9986295347545738,0.05233595624294425,1.0509654909975181
0.24333333333333335,0.9991228300988584,0.04187565372919981,1.0409984838280582
0.24500000000000002,0.9995065603657316,0.031410759078128236,1.03091731944386
0.24666666666666667,0.9997806834748455,0.02094241988335711,1.0207231033582027
0.24833333333333335,0.9999451693655121,0.010471784116245709,1.0104169534817578
0.25,1.0,1.2246467991473532e-16,1.0000000000000002
0.2516666666666667,0.9999451693655121,-0.010471784116245907,0.9894733852492662
0.25333333333333335,0.9997806834748455,-0.020942419883356867,0.9788382635914886
0.255,0.9995065603657316,-0.031410759078127994,0.9680958012876036
0.2566666666666667,0.9991228300988584,-0.04187565372919957,0.9572471763696588
0.25833333333333336,0.9986295347545738,-0.052335956242944,0.9462935785116299
0.26,0.9980267284282716,-0.06279051952931335,0.9352362088989582
0.26166666666666666,0.9973144772244581,-0.07323819712763145,0.9240762800968266
0.26333333333333336,0.9964928592495044,-0.08367784333231548,0.9128150159171888
0.265,0.99556196460308,-0.09410831331851455,0.9014536512845654
0.26666666666666666,0.9945218953682734,-0.10452846326765305,0.8899934321006203
0.26833333333333337,0.9933727656003964,-0.11493715049286643,0.87843561510753
0.27,0.9921147013144778,-0.12533323356430429,0.8667814677501735
0.27166666666666667,0.9907478404714436,-0.13571557243430424,0.8550322680371394
0.2733333333333334,0.9892723329629883,-0.1460830285624117,0.8431893044005766
0.275,0.9876883405951377,-0.15643446504023073,0.8312538755549069
0.27666666666666667,0.985996037070505,-0.16676874671610237,0.8192272903544027
0.2783333333333334,0.9841956079692419,-0.17708474031958363,0.8071108676496582
0.28,0.9822872507286886,-0.18738131458572477,0.7949059361429638
0.2816666666666667,0.9802711746217219,-0.19765734037912608,0.7826138342425958
0.2833333333333333,0.9781476007338057,-0.20791169081775907,0.7702359099160466
0.28500000000000003,0.9759167619387474,-0.2181432413965425,0.7577735205422049
0.2866666666666667,0.9735789028731603,-0.2283508701106555,0.7452280327625048
0.28833333333333333,0.9711342799096361,-0.23853345757858088,0.7326008223310552
0.29000000000000004,0.9685831611286311,-0.24868988716485502,0.719893273963776
0.2916666666666667,0.9659258262890683,-0.2588190451025208,0.7071067811865475
0.29333333333333333,0.9631625667976582,-0.26891982061526554,0.6942427461823927
0.29500000000000004,0.9602936856769431,-0.2789911060392293,0.6813025796377138
0.2966666666666667,0.9573194975320672,-0.28903179694447184,0.6682877005875953
0.29833333333333334,0.9542403285162769,-0.2990407922560863,0.6551995362601906
0.30000000000000004,0.9510565162951535,-0.3090169943749473,0.6420395219202062
0.3016666666666667,0.9477684100095857,-0.31895930929807004,0.6288091007115156
0.30333333333333334,0.9443763702374811,-0.3288666467385831,0.615509723498898
0.305,0.9408807689542255,-0.3387379202452911,0.6021428487089344
0.3066666666666667,0.9372819894918915,-0.3485720473218151,0.5887099421700763
0.30833333333333335,0.9335804264972017,-0.35836794954530043,0.5752124769519014
0.31,0.9297764858882515,-0.3681245526846779,0.5616519332035735
0.3116666666666667,0.9258705848099946,-0.3778407868184673,0.5480297979915274
0.31333333333333335,0.9218631515885005,-0.38751558645210293,0.5343475651363976
0.315,0.9177546256839813,-0.3971478906347804,0.5206067350492009
0.3166666666666667,0.9135454576426009,-0.4067366430758002,0.5068088145668006
0.31833333333333336,0.9092361090470686,-0.416280792260401,0.49295531678666765
0.32,0.9048270524660195,-0.42577929156507266,0.4790477609009468
0.3216666666666667,0.9003187714021934,-0.43523109937232773,0.4650876720298657
0.32333333333333336,0.8957117602394128,-0.44463517918492756,0.4510765810544852
0.325,0.8910065241883679,-0.45399049973954664,0.43701602444882126
0.32666666666666666,0.8862035792312148,-0.4632960351198614,0.42290754411135345
0.32833333333333337,0.8813034520649923,-0.4725507648690539,0.4087526871959384
0.33,0.8763066800438635,-0.4817536741017154,0.3945530059421481
0.33166666666666667,0.8712138111201895,-0.49090375361514077,0.3803100575050487
0.33333333333333337,0.8660254037844386,-0.5000000000000001,0.3660254037844385
0.335,0.8607420270039436,-0.5090414157503712,0.35170061125357244
0.33666666666666667,0.8553642601605067,-0.51802700937313,0.33733725078737675
0.3383333333333334,0.8498926929868639,-0.5269557954966775,0.3229368974901864
0.34,0.844327925502015,-0.5358267949789968,0.3085011305230182
0.3416666666666667,0.838670567945424,-0.5446390350150271,0.29403153293039697
0.3433333333333334,0.8329212407100993,-0.5533915492433443,0.279529691466755
0.34500000000000003,0.8270805742745617,-0.5620833778521306,0.26499719642243114
0.3466666666666667,0.8211492091337041,-0.5707135676844315,0.25043564144927266
0.34833333333333333,0.8151277957285544,-0.5792811723426785,0.23584662338587592
0.35000000000000003,0.8090169943749475,-0.587785252292473,0.22123174208247443
0.3516666666666667,0.8028174751911145,-0.5962248749656158,0.20659260022549863
0.35333333333333333,0.7965299180241964,-0.6045991148623747,0.19193080316182165
0.35500000000000004,0.7901550123756903,-0.6129070536529766,0.1772479587227137
0.3566666666666667,0.7836934573258398,-0.6211477802783103,0.16254567704752954
0.35833333333333334,0.777145961456971,-0.6293203910498373,0.14782557040713373
0.36000000000000004,0.7705132427757893,-0.6374239897486896,0.13308925302709962
0.3616666666666667,0.763796028634642,-0.6454576877239507,0.11833834091069129
0.36333333333333334,0.7569950556517564,-0.6534206039901054,0.10357445166165102
0.36500000000000005,0.7501110696304594,-0.661311865323652,0.08879920430680732
0.3666666666666667,0.7431448254773942,-0.6691306063588582,0.074014219118536
0.36833333333333335,0.7360970871197344,-0.6768759696826605,0.05922111743707392
0.37000000000000005,0.7289686274214114,-0.6845471059286887,0.044421521492722715
0.3716666666666667,0.7217602280983619,-0.6921431738704069,0.02961705422795502
0.37333333333333335,0.7144726796328033,-0.6996633405133654,0.014809339119437825
0.375,0.7071067811865476,-0.7071067811865475,1.1102230246251565e-16
0.3766666666666667,0.6996633405133653,-0.7144726796328035,-0.014809339119438159
0.37833333333333335,0.6921431738704068,-0.7217602280983622,-0.029617054227955353
0.38,0.6845471059286888,-0.7289686274214113,-0.04442152149272249
0.3816666666666667,0.6768759696826607,-0.7360970871197343,-0.05922111743707359
0.38333333333333336,0.669130606358858,-0.7431448254773944,-0.07401421911853634
0.385,0.6613118653236518,-0.7501110696304595,-0.08879920430680766
0.3866666666666667,0.6534206039901053,-0.7569950556517562,-0.10357445166165091
0.38833333333333336,0.6454576877239505,-0.7637960286346421,-0.11833834091069162
0.39,0.6374239897486899,-0.7705132427757894,-0.1330892530270995
0.3916666666666667,0.6293203910498374,-0.7771459614569706,-0.14782557040713318
0.39333333333333337,0.6211477802783101,-0.7836934573258402,-0.1625456770475301
0.395,0.6129070536529764,-0.7901550123756904,-0.17724795872271404
0.39666666666666667,0.6045991148623749,-0.7965299180241959,-0.19193080316182098
0.3983333333333334,0.5962248749656157,-0.8028174751911148,-0.20659260022549908
0.4,0.5877852522924732,-0.8090169943749473,-0.2212317420824741
0.40166666666666667,0.5792811723426787,-0.8151277957285543,-0.2358466233858756
0.4033333333333334,0.5707135676844314,-0.8211492091337043,-0.2504356414492729
0.405,0.5620833778521305,-0.8270805742745616,-0.26499719642243114
0.4066666666666667,0.5533915492433441,-0.8329212407100994,-0.2795296914667553
0.4083333333333334,0.5446390350150269,-0.8386705679454242,-0.2940315329303973
0.41000000000000003,0.5358267949789967,-0.8443279255020147,-0.3085011305230181
0.4116666666666667,0.5269557954966777,-0.8498926929868638,-0.32293689749018606
0.4133333333333334,0.5180270093731302,-0.8553642601605066,-0.3373372507873764
0.41500000000000004,0.5090414157503711,-0.8607420270039438,-0.35170061125357266
0.4166666666666667,0.49999999999999994,-0.8660254037844388,-0.3660254037844389
0.41833333333333333,0.490903753615141,-0.8712138111201894,-0.38031005750504837
0.42000000000000004,0.4817536741017152,-0.8763066800438636,-0.39455300594214837
0.4216666666666667,0.4725507648690541,-0.8813034520649924,-0.40875268719593827
0.42333333333333334,0.4632960351198616,-0.8862035792312145,-0.4229075441113529
0.42500000000000004,0.45399049973954647,-0.8910065241883682,-0.43701602444882176
0.4266666666666667,0.44463517918492734,-0.8957117602394129,-0.45107658105448556
0.42833333333333334,0.43523109937232757,-0.9003187714021933,-0.46508767202986573
0.43000000000000005,0.4257792915650725,-0.9048270524660198,-0.4790477609009473
0.4316666666666667,0.4162807922604012,-0.9092361090470685,-0.4929553167866673
0.43333333333333335,0.40673664307580004,-0.913545457642601,-0.5068088145668009
0.43500000000000005,0.39714789063478023,-0.9177546256839813,-0.520606735049201
0.4366666666666667,0.38751558645210277,-0.9218631515885004,-0.5343475651363976
0.43833333333333335,0.3778407868184671,-0.9258705848099947,-0.5480297979915276
0.44,0.36812455268467814,-0.9297764858882515,-0.5616519332035733
0.4416666666666667,0.3583679495453002,-0.9335804264972016,-0.5752124769519014
0.44333333333333336,0.34857204732181535,-0.9372819894918915,-0.5887099421700761
0.445,0.3387379202452913,-0.9408807689542255,-0.6021428487089342
0.4466666666666667,0.32886664673858296,-0.9443763702374811,-0.6155097234988982
0.44833333333333336,0.31895930929806987,-0.9477684100095859,-0.628809100711516
0.45,0.3090169943749475,-0.9510565162951535,-0.642039521920206
0.4516666666666667,0.29904079225608654,-0.9542403285162769,-0.6551995362601903
0.45333333333333337,0.2890317969444717,-0.9573194975320674,-0.6682877005875957
0.455,0.2789911060392291,-0.960293685676943,-0.6813025796377139
0.4566666666666667,0.2689198206152653,-0.9631625667976583,-0.694242746182393
0.45833333333333337,0.2588190451025206,-0.9659258262890683,-0.7071067811865477
0.46,0.24868988716485482,-0.968583161128631,-0.7198932739637761
0.46166666666666667,0.2385334575785811,-0.971134279909636,-0.7326008223310548
0.4633333333333334,0.22835087011065575,-0.9735789028731603,-0.7452280327625045
0.465,0.21814324139654231,-0.9759167619387474,-0.7577735205422051
0.4666666666666667,0.20791169081775931,-0.9781476007338057,-0.7702359099160464
0.4683333333333334,0.19765734037912588,-0.9802711746217218,-0.7826138342425959
0.47000000000000003,0.18738131458572457,-0.9822872507286887,-0.7949059361429641
0.4716666666666667,0.17708474031958343,-0.984195607969242,-0.8071108676496586
0.4733333333333334,0.16676874671610217,-0.9859960370705049,-0.8192272903544027
0.47500000000000003,0.15643446504023098,-0.9876883405951377,-0.8312538755549067
0.4766666666666667,0.14608302856241148,-0.9892723329629883,-0.8431893044005768
0.4783333333333334,0.13571557243430404,-0.9907478404714436,-0.8550322680371396
0.48000000000000004,0.1253332335643041,-0.9921147013144779,-0.8667814677501737
0.4816666666666667,0.11493715049286667,-0.9933727656003964,-0.8784356151075298
0.48333333333333334,0.10452846326765373,-0.9945218953682733,-0.8899934321006195
0.48500000000000004,0.09410831331851435,-0.99556196460308,-0.9014536512845657
0.4866666666666667,0.08367784333231529,-0.9964928592495043,-0.9128150159171889
0.48833333333333334,0.07323819712763169,-0.9973144772244581,-0.9240762800968264
0.49000000000000005,0.06279051952931314,-0.9980267284282716,-0.9352362088989584
0.4916666666666667,0.05233595624294381,-0.9986295347545738,-0.94629357851163
0.49333333333333335,0.04187565372919981,-0.9991228300988584,-0.9572471763696586
0.49500000000000005,0.031410759078128236,-0.9995065603657316,-0.9680958012876033
0.4966666666666667,0.020942419883356666,-0.9997806834748455,-0.9788382635914888
0.49833333333333335,0.010471784116245709,-0.9999451693655121,-0.9894733852492664
0.5,1.2246467991473532e-16,-1.0,-0.9999999999999999
0.5016666666666667,-0.010471784116245907,-0.9999451693655121,-1.010416953481758
0.5033333333333334,-0.02094241988335731,-0.9997806834748455,-1.0207231033582027
0.505,-0.031410759078127994,-0.9995065603657316,-1.0309173194438597
0.5066666666666667,-0.04187565372919957,-0.9991228300988584,-1.040998483828058
0.5083333333333334,-0.052335956242944,-0.9986295347545738,-1.050965490997518
0.51,-0.06279051952931335,-0.9980267284282716,-1.0608172479575848
0.5116666666666667,-0.07323819712763188,-0.9973144772244581,-1.07055267435209
0.5133333333333334,-0.08367784333231593,-0.9964928592495044,-1.0801707025818204
0.515,-0.0941083133185141,-0.9955619646030801,-1.089670277921594
0.5166666666666667,-0.1045284632676535,-0.9945218953682733,-1.0990503586359268
0.5183333333333333,-0.11493715049286643,-0.9933727656003964,-1.1083099160932628
0.52,-0.12533323356430429,-0.9921147013144779,-1.1174479348787822
0.5216666666666667,-0.13571557243430468,-0.9907478404714436,-1.1264634129057483
0.5233333333333333,-0.14608302856241126,-0.9892723329629883,-1.1353553615253995
0.525,-0.15643446504023073,-0.9876883405951378,-1.1441228056353685
0.5266666666666667,-0.16676874671610237,-0.9859960370705049,-1.1527647837866073
0.5283333333333333,-0.17708474031958318,-0.984195607969242,-1.1612803482888252
0.53,-0.18738131458572477,-0.9822872507286886,-1.1696685653144134
0.5316666666666667,-0.19765734037912652,-0.9802711746217219,-1.1779285150008483
0.5333333333333333,-0.20791169081775907,-0.9781476007338058,-1.1860592915515649
0.535,-0.2181432413965425,-0.9759167619387473,-1.1940600033352897
0.5366666666666667,-0.22835087011065594,-0.9735789028731603,-1.2019297729838163
0.5383333333333333,-0.23853345757858088,-0.9711342799096361,-1.209667737488217
0.54,-0.24868988716485502,-0.9685831611286311,-1.2172730482934861
0.5416666666666667,-0.2588190451025212,-0.9659258262890682,-1.2247448713915894
0.5433333333333333,-0.26891982061526554,-0.9631625667976582,-1.2320823874129236
0.545,-0.2789911060392293,-0.9602936856769431,-1.2392847917161722
0.5466666666666667,-0.28903179694447184,-0.9573194975320672,-1.2463512944765391
0.5483333333333333,-0.2990407922560867,-0.9542403285162767,-1.2532811207723635
0.55,-0.30901699437494773,-0.9510565162951536,-1.2600735106701013
0.5516666666666667,-0.3189593092980705,-0.9477684100095854,-1.266727719307656
0.5533333333333333,-0.3288666467385831,-0.944376370237481,-1.273243016976064
0.555,-0.3387379202452915,-0.9408807689542256,-1.2796186891995172
0.5566666666666668,-0.34857204732181557,-0.9372819894918912,-1.2858540368137068
0.5583333333333333,-0.35836794954530043,-0.9335804264972017,-1.2919483760425021
0.56,-0.3681245526846783,-0.9297764858882512,-1.2979010385729295
0.5616666666666666,-0.3778407868184669,-0.9258705848099948,-1.3037113716284616
0.5633333333333334,-0.38751558645210293,-0.9218631515885005,-1.3093787380406035
0.5650000000000001,-0.3971478906347808,-0.917754625683981,-1.3149025163187618
0.5666666666666667,-0.4067366430757998,-0.9135454576426011,-1.320282100718401
0.5683333333333334,-0.416280792260401,-0.9092361090470686,-1.3255169013074697
0.5700000000000001,-0.42577929156507266,-0.9048270524660196,-1.3306063440310922
0.5716666666666667,-0.43523109937232735,-0.9003187714021934,-1.3355498707745208
0.5733333333333334,-0.44463517918492756,-0.895711760239413,-1.3403469394243406
0.5750000000000001,-0.4539904997395471,-0.8910065241883676,-1.3449970239279145
0.5766666666666667,-0.4632960351198614,-0.8862035792312147,-1.349499614351076
0.5783333333333334,-0.4725507648690539,-0.8813034520649925,-1.3538542169340464
0.5800000000000001,-0.4817536741017154,-0.8763066800438634,-1.3580603541455787
0.5816666666666667,-0.49090375361514077,-0.8712138111201895,-1.3621175647353303
0.5833333333333334,-0.5000000000000001,-0.8660254037844386,-1.3660254037844388
0.5850000000000001,-0.5090414157503717,-0.8607420270039434,-1.369783442754315
0.5866666666666667,-0.51802700937313,-0.8553642601605068,-1.3733912695336368
0.5883333333333334,-0.5269557954966775,-0.849892692986864,-1.3768484884835415
0.5900000000000001,-0.5358267949789968,-0.844327925502015,-1.3801547204810118
0.5916666666666667,-0.5446390350150271,-0.8386705679454243,-1.3833096029604515
0.5933333333333334,-0.5533915492433443,-0.8329212407100991,-1.3863127899534433
0.5950000000000001,-0.562083377852131,-0.8270805742745618,-1.389163952126693
0.5966666666666667,-0.5707135676844315,-0.8211492091337044,-1.3918627768181357
0.5983333333333334,-0.5792811723426788,-0.815127795728554,-1.3944089680712328
0.6000000000000001,-0.5877852522924734,-0.8090169943749476,-1.3968022466674208
0.6016666666666667,-0.5962248749656158,-0.8028174751911145,-1.3990423501567304
0.6033333333333334,-0.6045991148623752,-0.7965299180241961,-1.4011290328865713
0.6050000000000001,-0.6129070536529769,-0.7901550123756901,-1.403062066028667
0.6066666666666667,-0.6211477802783103,-0.7836934573258398,-1.4048412376041501
0.6083333333333334,-0.6293203910498376,-0.7771459614569708,-1.4064663525068084
0.61,-0.6374239897486896,-0.7705132427757896,-1.4079372325244792
0.6116666666666667,-0.6454576877239507,-0.7637960286346418,-1.4092537163585925
0.6133333333333334,-0.6534206039901057,-0.7569950556517565,-1.4104156596418622
0.615,-0.6613118653236517,-0.75011106963046,-1.4114229349541119
0.6166666666666667,-0.6691306063588582,-0.743144825477394,-1.4122754318362523
0.6183333333333334,-0.676875969682661,-0.7360970871197345,-1.4129730568023955
0.62,-0.6845471059286887,-0.7289686274214116,-1.4135157333501003
0.6216666666666667,-0.6921431738704069,-0.721760228098362,-1.4139034019687688
0.6233333333333334,-0.6996633405133658,-0.714472679632803,-1.4141360201461688
0.625,-0.7071067811865475,-0.7071067811865477,-1.4142135623730951
0.6266666666666667,-0.7144726796328035,-0.6996633405133654,-1.4141360201461688
0.6283333333333334,-0.7217602280983624,-0.6921431738704066,-1.4139034019687688
0.63,-0.7289686274214113,-0.684547105928689,-1.4135157333501003
0.6316666666666667,-0.7360970871197343,-0.6768759696826608,-1.4129730568023953
0.6333333333333334,-0.7431448254773944,-0.6691306063588581,-1.4122754318362525
0.635,-0.7501110696304595,-0.6613118653236516,-1.411422934954111
0.6366666666666667,-0.7569950556517562,-0.6534206039901057,-1.410415659641862
0.6383333333333334,-0.7637960286346421,-0.6454576877239506,-1.4092537163585928
0.64,-0.7705132427757894,-0.6374239897486896,-1.407937232524479
0.6416666666666667,-0.7771459614569711,-0.6293203910498372,-1.4064663525068082
0.6433333333333334,-0.7836934573258402,-0.6211477802783099,-1.40484123760415
0.645,-0.7901550123756904,-0.6129070536529765,-1.4030620660286668
0.6466666666666667,-0.7965299180241965,-0.6045991148623747,-1.4011290328865713
