t_over_T,y1_0,y2_0,yR_0,y1_1,y2_1,yR_1,y1_2,y2_2,yR_2,y1_3,y2_3,yR_3,y1_4,y2_4,yR_4
0.042,0.9653816388332739,0.9653816388332739,1.9307632776665478,0.9653816388332739,0.25679544860818787,1.2221770874414617,0.9653816388332739,-0.2608415062898969,0.704540132543377,0.9653816388332739,-0.708586190225086,0.2567954486081879,0.9653816388332739,-0.9653816388332739,0.0
0.043500000000000004,0.9628804265585876,0.9628804265585876,1.9257608531171753,0.9628804265585876,0.24767545307629762,1.2105558796348852,0.9628804265585876,-0.2699282944604964,0.6929521320980913,0.9628804265585876,-0.7152049734822897,0.2476754530762979,0.9628804265585876,-0.9628804265585876,0.0
0.045,0.9602936856769431,0.9602936856769431,1.9205873713538861,0.9602936856769431,0.23853345757858105,1.1988271432555242,0.9602936856769431,-0.27899110603922916,0.6813025796377139,0.9602936856769431,-0.7217602280983622,0.2385334575785809,0.9602936856769431,-0.9602936856769431,0.0
0.0465,0.9576216459576222,0.9576216459576222,1.9152432919152445,0.9576216459576222,0.22937027415993771,1.1869919201175598,0.9576216459576222,-0.28802913601476915,0.669592509942853,0.9576216459576222,-0.7282513717976844,0.22937027415993783,0.9576216459576222,-0.9576216459576222,0.0
0.048,0.954864544746643,0.954864544746643,1.909729089493286,0.954864544746643,0.22018671674730156,1.1750512614939446,0.954864544746643,-0.29704158157703475,0.6578229631696082,0.954864544746643,-0.7346778279993412,0.22018671674730173,0.954864544746643,-0.9548645447466431,-1.1102230246251565e-16
0.0495,0.9520226269456766,0.9520226269456766,1.9040452538913533,0.9520226269456766,0.21098360107734243,1.1630062280230191,0.9520226269456766,-0.30602764218850065,0.645994984757176,0.9520226269456766,-0.7410390258683344,0.21098360107734226,0.9520226269456766,-0.9520226269456766,0.0
0.051000000000000004,0.9490961449902946,0.9490961449902946,1.8981922899805892,0.9490961449902946,0.201761744624007,1.1508578896143016,0.9490961449902946,-0.3149865196553048,0.6341096253349898,0.9490961449902946,-0.7473344003662875,0.2017617446240071,0.9490961449902946,-0.9490961449902946,0.0
0.0525,0.9460853588275453,0.9460853588275453,1.8921707176550906,0.9460853588275453,0.19252196652590764,1.138607325353453,0.9460853588275453,-0.3239174181981493,0.6221679406293961,0.9460853588275453,-0.7535633923016376,0.1925219665259077,0.9460853588275453,-0.9460853588275454,-1.1102230246251565e-16
0.054,0.9429905358928645,0.9429905358928645,1.885981071785729,0.9429905358928645,0.1832650875135599,1.1262556234064245,0.9429905358928645,-0.33281954452298657,0.610170991369878,0.9429905358928645,-0.7597254483793043,0.1832650875135602,0.9429905358928645,-0.9429905358928644,1.1102230246251565e-16
0.0555,0.9398119510863197,0.9398119510863197,1.8796239021726393,0.9398119510863197,0.17399192983648207,1.1138038809228017,0.9398119510863197,-0.3416921078914833,0.5981198431948364,0.9398119510863197,-0.7658200212498375,0.17399192983648215,0.9398119510863197,-0.9398119510863197,0.0
0.057,0.9365498867481923,0.9365498867481923,1.8730997734963846,0.9365498867481923,0.16470331719015735,1.1012532039383496,0.9365498867481923,-0.35053432019125885,0.5860155665569334,0.9365498867481923,-0.7718465695580348,0.16470331719015752,0.9365498867481923,-0.9365498867481924,-1.1102230246251565e-16
0.0585,0.9332046326338985,0.9332046326338985,1.866409265267797,0.9332046326338985,0.15540007464286892,1.0886047072767675,0.9332046326338985,-0.3593453960058906,0.573859236628008,0.9332046326338985,-0.7778045579910295,0.15540007464286898,0.9332046326338985,-0.9332046326338985,0.0
0.06,0.9297764858882515,0.9297764858882515,1.859552971776503,0.9297764858882515,0.14608302856241187,1.0758595144506633,0.9297764858882515,-0.368124552684678,0.5616519332035734,0.9297764858882515,-0.7836934573258397,0.14608302856241173,0.9297764858882515,-0.9297764858882515,0.0
0.0615,0.9262657510190667,0.9262657510190667,1.8525315020381334,0.9262657510190667,0.13675300654269096,1.0630187575617578,0.9262657510190667,-0.37687101041216253,0.5493947406069042,0.9262657510190667,-0.7895127444763756,0.13675300654269107,0.9262657510190667,-0.9262657510190667,0.0
0.063,0.9226727398701149,0.9226727398701149,1.8453454797402298,0.9226727398701149,0.1274108373302093,1.0500835772003243,0.9226727398701149,-0.3855839922773965,0.5370887475927184,0.9226727398701149,-0.7952619025399054,0.12741083733020953,0.9226727398701149,-0.9226727398701148,1.1102230246251565e-16
0.0645,0.9189977715934213,0.9189977715934213,1.8379955431868427,0.9189977715934213,0.11805735075045395,1.0370551223438753,0.9189977715934213,-0.394262724342951,0.5247350472504704,0.9189977715934213,-0.8009404208429676,0.11805735075045376,0.9189977715934213,-0.9189977715934213,0.0
0.066,0.9152411726209175,0.9152411726209175,1.830482345241835,0.9152411726209175,0.10869337763418527,1.0239345502551027,0.9152411726209175,-0.4029064357136626,0.512334736907255,0.9152411726209175,-0.8065477949867322,0.1086933776341853,0.9152411726209175,-0.9152411726209176,-1.1102230246251565e-16
0.0675,0.9114032766354453,0.9114032766354453,1.8228065532708906,0.9114032766354453,0.0993197497436391,1.0107230263790843,0.9114032766354453,-0.41151435860510877,0.4998889180303365,0.9114032766354453,-0.812083526891806,0.09931974974363933,0.9114032766354453,-0.9114032766354452,1.1102230246251565e-16
0.069,0.9074844245411169,0.9074844245411169,1.8149688490822338,0.9074844245411169,0.08993729969864415,0.997421724239761,0.9074844245411169,-0.4200857284118063,0.4873986961293106,0.9074844245411169,-0.8175471248424729,0.08993729969864395,0.9074844245411169,-0.907484424541117,-1.1102230246251565e-16
0.07050000000000001,0.9034849644330348,0.9034849644330348,1.8069699288660697,0.9034849644330348,0.08054686090266326,0.9840318253356981,0.9034849644330348,-0.42861978377512827,0.47486518065790656,0.9034849644330348,-0.8229381035303716,0.08054686090266328,0.9034849644330348,-0.9034849644330349,-1.1102230246251565e-16
0.07200000000000001,0.8994052515663711,0.8994052515663711,1.7988105031327422,0.8994052515663711,0.07114926746876696,0.970554519035138,0.8994052515663711,-0.4371157666509331,0.462289484915438,0.8994052515663711,-0.8282559840976039,0.07114926746876715,0.8994052515663711,-0.899405251566371,1.1102230246251565e-16
0.0735,0.8952456483248117,0.8952456483248117,1.7904912966496234,0.8952456483248117,0.061745354145542095,0.9569910024703537,0.8952456483248117,-0.44557292237689633,0.44967272594791535,0.8952456483248117,-0.8335002941792697,0.06174535414554194,0.8952456483248117,-0.8952456483248117,0.0
0.075,0.8910065241883679,0.8910065241883679,1.7820130483767358,0.8910065241883679,0.052335956242943966,0.9433424804313119,0.8910065241883679,-0.45399049973954675,0.43701602444882115,0.8910065241883679,-0.8386705679454239,0.05233595624294396,0.8910065241883679,-0.8910065241883679,0.0
0.0765,0.8866882557005565,0.8866882557005565,1.773376511401113,0.8866882557005565,0.04292190955810059,0.9296101652586571,0.8866882557005565,-0.4623677510409916,0.42432050465956495,0.8866882557005565,-0.8437663461424557,0.042921909558100824,0.8866882557005565,-0.8866882557005566,-1.1102230246251565e-16
0.078,0.8822912264349533,0.8822912264349533,1.7645824528699066,0.8822912264349533,0.03350405030107169,0.915795276736025,0.8822912264349533,-0.47070393216533263,0.41158729426962065,0.8822912264349533,-0.8487871761338818,0.03350405030107151,0.8822912264349533,-0.8822912264349533,0.0
0.0795,0.8778158269611217,0.8778158269611217,1.7556316539222434,0.8778158269611217,0.024083215020571043,0.9018990419816928,0.8778158269611217,-0.47899830264476095,0.39881752431636075,0.8778158269611217,-0.8537326119405506,0.02408321502057109,0.8778158269611217,-0.8778158269611217,0.0
0.081,0.8732624548099202,0.8732624548099202,1.7465249096198403,0.8732624548099202,0.014660240529660702,0.8879226953395809,0.8732624548099202,-0.4872501257253321,0.38601232908458805,0.8732624548099202,-0.8586022142802593,0.014660240529660862,0.8732624548099202,-0.8732624548099203,-1.1102230246251565e-16
0.0825,0.8686315144381912,0.8686315144381912,1.7372630288763824,0.8686315144381912,0.005235963831419759,0.873867478269611,0.8686315144381912,-0.4954586684324076,0.3731728460057836,0.8686315144381912,-0.8633955506067716,0.0052359638314195545,0.8686315144381912,-0.8686315144381912,0.0
0.084,0.8639234171928353,0.8639234171928353,1.7278468343856705,0.8639234171928353,-0.004188777955403781,0.8597346392374315,0.8639234171928353,-0.5036232016357608,0.3603002155570745,0.8639234171928353,-0.8681121951482391,-0.004188777955403844,0.8639234171928353,-0.8639234171928354,-1.1102230246251565e-16
0.0855,0.8591385812742723,0.8591385812742723,1.7182771625485447,0.8591385812742723,-0.013613147670749387,0.845525433603523,0.8591385812742723,-0.5117430001143448,0.3473955811599275,0.8591385812742723,-0.8727517289450216,-0.013613147670749282,0.8591385812742723,-0.8591385812742726,-2.220446049250313e-16
0.08700000000000001,0.8542774316992952,0.8542774316992952,1.7085548633985903,0.8542774316992952,-0.02303630818760607,0.8312411235116891,0.8542774316992952,-0.5198173426207096,0.3344600890785856,0.8542774316992952,-0.8773137398869014,-0.02303630818760627,0.8542774316992952,-0.8542774316992952,0.0
0.0885,0.8493404002633166,0.8493404002633166,1.6986808005266332,0.8493404002633166,-0.03245742248637128,0.8168829777769453,0.8493404002633166,-0.5278455119450663,0.32149488831825024,0.8493404002633166,-0.8817978227496881,-0.03245742248637151,0.8493404002633166,-0.8493404002633166,0.0
0.09,0.8443279255020151,0.8443279255020151,1.6886558510040302,0.8443279255020151,-0.04187565372919962,0.8024522717728154,0.8443279255020151,-0.5358267949789964,0.30850113052301864,0.8443279255020151,-0.8862035792312145,-0.041875653729199436,0.8443279255020151,-0.8443279255020152,-1.1102230246251565e-16
0.0915,0.8392404526523817,0.8392404526523817,1.6784809053047633,0.8392404526523817,-0.051290165334334066,0.7879502873180476,0.8392404526523817,-0.5437604827787922,0.2954799698735895,0.8392404526523817,-0.8905306179867158,-0.05129016533433417,0.8392404526523817,-0.8392404526523819,-2.220446049250313e-16
0.093,0.8340784336131712,0.8340784336131712,1.6681568672263425,0.8340784336131712,-0.06070012105041862,0.7733783125627526,0.8340784336131712,-0.5516458706284302,0.28243256298474106,0.8340784336131712,-0.89477855466359,-0.060700121050418776,0.8340784336131712,-0.8340784336131712,0.0
0.0945,0.8288423269047619,0.8288423269047619,1.6576846538095238,0.8288423269047619,-0.07010468503077773,0.7587376418739842,0.8288423269047619,-0.5594822581021668,0.2693600688025951,0.8288423269047619,-0.8989470119355395,-0.0701046850307776,0.8288423269047619,-0.828842326904762,-1.1102230246251565e-16
0.096,0.8235325976284275,0.8235325976284275,1.647065195256855,0.8235325976284275,-0.07950302190765964,0.7440295757207678,0.8235325976284275,-0.5672689491267563,0.25626364850167116,0.8235325976284275,-0.9030356195360871,-0.07950302190765968,0.8235325976284275,-0.8235325976284277,-2.220446049250313e-16
0.0975,0.8181497174250235,0.8181497174250235,1.636299434850047,0.8181497174250235,-0.08889429686644125,0.7292554205585823,0.8181497174250235,-0.5750052520432786,0.24314446538174495,0.8181497174250235,-0.9070440142914649,-0.08889429686644135,0.8181497174250235,-0.8181497174250235,0.0
0.099,0.812694164433094,0.812694164433094,1.625388328866188,0.812694164433094,-0.09827767571977988,0.7144164887133141,0.812694164433094,-0.5826904796685759,0.23000368476451805,0.812694164433094,-0.9109718401528737,-0.09827767571977974,0.812694164433094,-0.8126941644330941,-1.1102230246251565e-16
0.1005,0.8071664232464003,0.8071664232464003,1.6143328464928006,0.8071664232464003,-0.10765232498170925,0.699514098264691,0.8071664232464003,-0.5903239493562943,0.21684247389010602,0.8071664232464003,-0.9148187482281096,-0.10765232498170929,0.8071664232464003,-0.8071664232464004,-1.1102230246251565e-16
0.10200000000000001,0.8015669848708766,0.8015669848708766,1.6031339697417533,0.8015669848708766,-0.1170174119416772,0.6845495729291995,0.8015669848708766,-0.5979049830575189,0.2036620018133577,0.8015669848708766,-0.918584396812554,-0.11701741194167736,0.8015669848708766,-0.8015669848708766,0.0
0.10350000000000001,0.7958963466810158,0.7958963466810158,1.5917926933620317,0.7958963466810158,-0.1263721047385105,0.6695242419425054,0.7958963466810158,-0.6054329073810013,0.19046343930001453,0.7958963466810158,-0.9222684514195262,-0.12637210473851035,0.7958963466810158,-0.7958963466810159,-1.1102230246251565e-16
0.105,0.7901550123756904,0.7901550123756904,1.5803100247513808,0.7901550123756904,-0.1357155724343043,0.6544394399413861,0.7901550123756904,-0.6129070536529763,0.17724795872271415,0.7901550123756904,-0.9258705848099946,-0.1357155724343042,0.7901550123756904,-0.7901550123756905,-1.1102230246251565e-16
0.1065,0.78434349193341,0.78434349193341,1.56868698386682,0.78434349193341,-0.1450469850882334,0.6392965068451766,0.78434349193341,-0.620326757976556,0.164016733956854,0.78434349193341,-0.9293904770216437,-0.14504698508823366,0.78434349193341,-0.78434349193341,0.0
0.108,0.7784623015670235,0.7784623015670235,1.556924603134047,0.7784623015670235,-0.15436551383027097,0.6240967877367525,0.7784623015670235,-0.6276913612907004,0.1507709402763231,0.7784623015670235,-0.9328278153972944,-0.15436551383027097,0.7784623015670235,-0.7784623015670236,-1.1102230246251565e-16
0.1095,0.7725119636778645,0.7725119636778645,1.545023927355729,0.7725119636778645,-0.16367033093481323,0.6088416327430513,0.7725119636778645,-0.6350002094287605,0.137511754249104,0.7725119636778645,-0.9361822946126777,-0.1636703309348132,0.7725119636778645,-0.7725119636778647,-2.220446049250313e-16
0.111,0.7664930068093498,0.7664930068093498,1.5329860136186997,0.7664930068093498,-0.17296060989420337,0.5935323969151465,0.7664930068093498,-0.6422526531765844,0.12424035363276542,0.7664930068093498,-0.9394536167035534,-0.1729606098942036,0.7664930068093498,-0.7664930068093498,0.0
0.1125,0.7604059656000309,0.7604059656000309,1.5208119312000619,0.7604059656000309,-0.1822355254921473,0.5781704401078837,0.7604059656000309,-0.6494480483301835,0.11095791726984738,0.7604059656000309,-0.9426414910921783,-0.1822355254921474,0.7604059656000309,-0.760405965600031,-1.1102230246251565e-16
0.114,0.7542513807361038,0.7542513807361038,1.5085027614722075,0.7542513807361038,-0.19149425387701294,0.5627571268590909,0.7542513807361038,-0.6565857557529563,0.09766562498314746,0.7542513807361038,-0.9457456346131168,-0.19149425387701302,0.7542513807361038,-0.754251380736104,-2.220446049250313e-16
0.1155,0.7480297989033825,0.7480297989033825,1.496059597806765,0.7480297989033825,-0.20073597263501,0.5472938262683725,0.7480297989033825,-0.6636651414324586,0.08436465747092392,0.7480297989033825,-0.9487657715383927,-0.2007359726350102,0.7480297989033825,-0.7480297989033825,0.0
0.117,0.7417417727387392,0.7417417727387392,1.4834835454774784,0.7417417727387392,-0.20995986086324228,0.531781911875497,0.7417417727387392,-0.67068557653672,0.0710561962020192,0.7417417727387392,-0.9517016336019816,-0.20995986086324236,0.7417417727387392,-0.7417417727387393,-1.1102230246251565e-16
0.11850000000000001,0.7353878607810158,0.7353878607810158,1.4707757215620316,0.7353878607810158,-0.2191650992426237,0.5162227615383921,0.7353878607810158,-0.6776464374701021,0.0577414233109137,0.7353878607810158,-0.9545529600236397,-0.21916509924262384,0.7353878607810158,-0.735387860781016,-2.220446049250313e-16
0.12,0.7289686274214116,0.7289686274214116,1.457937254842823,0.7289686274214116,-0.22835087011065555,0.500617757310756,0.7289686274214116,-0.6845471059286887,0.044421521492722826,0.7289686274214116,-0.9573194975320671,-0.22835087011065558,0.7289686274214116,-0.7289686274214116,0.0
0.1215,0.7224846428533498,0.7224846428533498,1.4449692857066996,0.7224846428533498,-0.23751635753405675,0.48496828531929304,0.7224846428533498,-0.6913869689552063,0.03109767389814344,0.7224846428533498,-0.9600010003874067,-0.23751635753405687,0.7224846428533498,-0.7224846428533499,-1.1102230246251565e-16
0.123,0.7159364830218312,0.7159364830218312,1.4318729660436624,0.7159364830218312,-0.24666074738123836,0.4692757356405929,0.7159364830218312,-0.6981654189934725,0.017771064028358707,0.7159364830218312,-0.9625972304030694,-0.24666074738123822,0.7159364830218312,-0.7159364830218313,-1.1102230246251565e-16
0.1245,0.709324729572274,0.709324729572274,1.418649459144548,0.709324729572274,-0.2557832273946201,0.4535415021776539,0.709324729572274,-0.7048818539423615,0.004442875629912524,0.709324729572274,-0.9651079569668941,-0.2557832273946201,0.709324729572274,-0.7093247295722739,1.1102230246251565e-16
0.126,0.7026499697988492,0.7026499697988492,1.4052999395976984,0.7026499697988492,-0.26488298726278064,0.43776698253606855,0.7026499697988492,-0.7115356772092853,-0.00888570741043615,0.7026499697988492,-0.9675329570616299,-0.2648829872627807,0.7026499697988492,-0.7026499697988493,-1.1102230246251565e-16
0.1275,0.6959127965923143,0.6959127965923143,1.3918255931846286,0.6959127965923143,-0.27395921869243245,0.42195357789988186,0.6959127965923143,-0.7181262977631887,-0.022213501170874395,0.6959127965923143,-0.9698720152847468,-0.27395921869243245,0.6959127965923143,-0.6959127965923145,-2.220446049250313e-16
0.129,0.6891138083873485,0.6891138083873485,1.378227616774697,0.6891138083873485,-0.28301111548022007,0.4061026929071284,0.6891138083873485,-0.7246531301870467,-0.03553932179969821,0.6891138083873485,-0.9721249238675685,-0.28301111548022007,0.6891138083873485,-0.6891138083873484,1.1102230246251565e-16
0.1305,0.6822536091093964,0.6822536091093964,1.3645072182187927,0.6822536091093964,-0.2920378735843323,0.39021573552506406,0.6822536091093964,-0.7311155947298641,-0.04886198562046773,0.6822536091093964,-0.9742914826937288,-0.2920378735843324,0.6822536091093964,-0.6822536091093965,-1.1102230246251565e-16
0.132,0.6753328081210244,0.6753328081210244,1.3506656162420487,0.6753328081210244,-0.3010386911959204,0.37429411692510395,0.6753328081210244,-0.7375131173581738,-0.062180309237149456,0.6753328081210244,-0.9763714993169448,-0.3010386911959204,0.6753328081210244,-0.6753328081210246,-2.220446049250313e-16
0.1335,0.668352020167793,0.668352020167793,1.336704040335586,0.668352020167793,-0.3100127688103204,0.35833925135747263,0.668352020167793,-0.7438451298070251,-0.07549310963923206,0.668352020167793,-0.9783647889781135,-0.31001276881032047,0.668352020167793,-0.6683520201677929,1.1102230246251565e-16
0.135,0.6613118653236518,0.6613118653236518,1.3226237306473037,0.6613118653236518,-0.3189593092980699,0.3423525560255819,0.6613118653236518,-0.7501110696304595,-0.08879920430680766,0.6613118653236518,-0.9802711746217218,-0.3189593092980699,0.6613118653236518,-0.6613118653236519,-1.1102230246251565e-16
0.1365,0.654212968935861,0.654212968935861,1.308425937871722,0.654212968935861,-0.3278775179757128,0.3263354509601482,0.654212968935861,-0.7563103802514719,-0.1020974113156109,0.654212968935861,-0.9820904869115737,-0.32787751797571274,0.654212968935861,-0.6542129689358612,-2.220446049250313e-16
0.138,0.6470559615694443,0.6470559615694443,1.2941119231388887,0.6470559615694443,-0.3367666026763882,0.31028935889305614,0.6470559615694443,-0.762442511011448,-0.11538654944200366,0.6470559615694443,-0.9838225642458325,-0.33676660267638814,0.6470559615694443,-0.6470559615694442,1.1102230246251565e-16
0.1395,0.6398414789511784,0.6398414789511784,1.2796829579023568,0.6398414789511784,-0.3456257738201957,0.29421570513098266,0.6398414789511784,-0.7685069172190766,-0.12866543826789822,0.6398414789511784,-0.9854672527713741,-0.34562577382019577,0.6398414789511784,-0.6398414789511782,2.220446049250313e-16
0.14100000000000001,0.6325701619131244,0.6325701619131244,1.2651403238262489,0.6325701619131244,-0.35445424448432966,0.27811591742879477,0.6325701619131244,-0.7745030601987337,-0.1419328982856093,0.6325701619131244,-0.987024406397454,-0.3544542444843296,0.6325701619131244,-0.6325701619131247,-2.220446049250313e-16
0.14250000000000002,0.6252426563357052,0.6252426563357052,1.2504853126714104,0.6252426563357052,-0.36325123047297825,0.26199142586272695,0.6252426563357052,-0.7804304073383298,-0.1551877510026246,0.6252426563357052,-0.9884938868086834,-0.36325123047297825,0.6252426563357052,-0.6252426563357051,1.1102230246251565e-16
0.14400000000000002,0.6178596130903342,0.6178596130903342,1.2357192261806684,0.6178596130903342,-0.3720159503869814,0.24584366270335284,0.6178596130903342,-0.7862884321366189,-0.1684288190462847,0.6178596130903342,-0.9898755634773158,-0.37201595038698154,0.6178596130903342,-0.617859613090334,2.220446049250313e-16
