t_s,t_ms,p_Pa
0.00124,1.24,0.163069306666545
0.00126,1.26,0.16368230293658942
0.00128,1.28,0.16426436741652234
0.0013000000000000002,1.3000000000000003,0.1648157143049014
0.0013200000000000002,1.3200000000000003,0.16533656965866625
0.00134,1.34,0.16582717115966747
0.00136,1.36,0.1662877678750587
0.0013800000000000002,1.3800000000000001,0.1667186200117171
0.0014000000000000002,1.4000000000000001,0.16711999866486152
0.00142,1.42,0.16749218556104029
0.00144,1.4400000000000002,0.1678354727956651
0.0014600000000000001,1.4600000000000002,0.16815016256527035
0.0014800000000000002,1.4800000000000002,0.16843656689467917
0.0015,1.5,0.16869500735926218
0.00152,1.52,0.16892581480247718
0.0015400000000000001,1.54,0.16912932904888034
0.0015600000000000002,1.5600000000000003,0.16930589861280274
0.00158,1.58,0.169455880402888
0.0016,1.6,0.1695796394226904
0.0016200000000000001,1.62,0.16967754846753272
0.0016400000000000002,1.6400000000000001,0.16974998781782882
0.0016600000000000002,1.6600000000000001,0.1697973449290739
0.00168,1.6800000000000002,0.1698200141187105
0.0017000000000000001,1.7000000000000002,0.16981839625007855
0.0017200000000000002,1.7200000000000002,0.16979289841365922
0.0017400000000000002,1.7400000000000002,0.16974393360582538
0.00176,1.76,0.16967192040531
0.0017800000000000001,1.78,0.1695772826476085
0.0018000000000000002,1.8000000000000003,0.16946044909752903
0.0018200000000000002,1.8200000000000003,0.16932185312010792
0.00184,1.84,0.16916193235010654
0.00186,1.86,0.16898112836030788
0.0018800000000000002,1.8800000000000001,0.16877988632883067
0.0019000000000000002,1.9000000000000001,0.16855865470568027
0.0019200000000000003,1.9200000000000004,0.16831788487875432
0.00194,1.9400000000000002,0.16805803083952278
0.0019600000000000004,1.9600000000000004,0.1677795488486013
0.00198,1.98,0.16748289710143624
0.002,2.0,0.16716853539432014
0.00202,2.02,0.16683692479095544
0.00204,2.04,0.16648852728978414
0.00206,2.06,0.16612380549229958
0.0020800000000000003,2.08,0.16574322227255672
0.0021000000000000003,2.1,0.16534724044809515
0.0021200000000000004,2.1200000000000006,0.16493632245248888
0.00214,2.14,0.16451093000973516
0.00216,2.16,0.16407152381069323
0.00218,2.18,0.1636185631917825
0.0022,2.2,0.1631525058161476
0.00222,2.22,0.16267380735749706
0.0022400000000000002,2.24,0.1621829211868181
0.0022600000000000003,2.2600000000000002,0.1616802980621713
0.0022800000000000003,2.2800000000000002,0.16116638582176296
0.0023000000000000004,2.3000000000000003,0.16064162908049415
0.00232,2.32,0.16010646893018013
0.00234,2.34,0.15956134264363347
0.00236,2.3600000000000003,0.15900668338279944
0.00238,2.3800000000000003,0.15844291991113174
0.0024000000000000002,2.4000000000000004,0.15787047631039142
0.0024200000000000003,2.4200000000000004,0.15728977170205008
0.0024400000000000003,2.4400000000000004,0.15670121997347575
0.0024600000000000004,2.4600000000000004,0.1561052295090744
0.00248,2.48,0.1555022029265596
0.0025,2.5,0.15489253681851672
0.00252,2.52,0.15427662149942606
0.00254,2.54,0.15365484075830507
0.00256,2.56,0.15302757161712577
0.0025800000000000003,2.58,0.1523951840951601
0.0026000000000000003,2.6000000000000005,0.15175804097940157
0.0026200000000000004,2.6200000000000006,0.1511164976012074
0.0026400000000000004,2.6400000000000006,0.15047090161930163
0.00266,2.66,0.14982159280927493
0.00268,2.68,0.14916890285971218
0.0027,2.7,0.14851315517507604
0.00272,2.72,0.1478546646854679
0.0027400000000000002,2.74,0.14719373766338434
0.0027600000000000003,2.7600000000000002,0.1465306715475834
0.0027800000000000004,2.7800000000000002,0.14586575477416763
0.0028000000000000004,2.8000000000000003,0.14519926661498886
0.00282,2.82,0.1445314770234728
0.00284,2.84,0.14386264648795768
0.00286,2.8600000000000003,0.14319302589263572
0.00288,2.8800000000000003,0.14252285638618106
0.0029000000000000002,2.9000000000000004,0.14185236925814323
0.0029200000000000003,2.9200000000000004,0.1411817858231793
0.0029400000000000003,2.9400000000000004,0.1405113173131931
0.0029600000000000004,2.9600000000000004,0.13984116477744524
0.0029800000000000004,2.9800000000000004,0.13917151899069052
0.003,3.0,0.13850256036939634
0.00302,3.02,0.13783445889608864
0.00304,3.04,0.1371673740518672
0.0030600000000000002,3.06,0.1365014547571268
0.0030800000000000003,3.08,0.13583683932051482
0.0031000000000000003,3.1000000000000005,0.13517365539615112
0.0031200000000000004,3.1200000000000006,0.13451201994912976
0.0031400000000000004,3.1400000000000006,0.13385203922931754
0.00316,3.16,0.1331938087534577
0.00318,3.18,0.13253741329558344
0.0032,3.2,0.13188292688573766
0.00322,3.22,0.13123041281699327
0.0032400000000000003,3.24,0.13057992366075977
0.0032600000000000003,3.2600000000000002,0.12993150129035835
0.0032800000000000004,3.2800000000000002,0.1292851769128417
0.0033000000000000004,3.3000000000000003,0.12864097110902858
0.0033200000000000005,3.3200000000000003,0.12799889388171945
0.00334,3.3400000000000003,0.12735894471205225
0.00336,3.3600000000000003,0.12672111262395283
0.00338,3.3800000000000003,0.1260853762566299
0.0034000000000000002,3.4000000000000004,0.12545170394505767
0.0034200000000000003,3.4200000000000004,0.12482005380838476
0.0034400000000000003,3.4400000000000004,0.12419037384620354
0.0034600000000000004,3.4600000000000004,0.12356260204260688
0.0034800000000000005,3.4800000000000004,0.1229366664779565
0.0035,3.5,0.1223124854482799
0.00352,3.52,0.12168996759220937
0.00354,3.54,0.12106901202537108
0.0035600000000000002,3.56,0.12044950848212643
0.0035800000000000003,3.58,0.11983133746456498
0.0036000000000000003,3.6000000000000005,0.11921437039864141
0.0036200000000000004,3.6200000000000006,0.11859846979734556
0.0036400000000000004,3.6400000000000006,0.11798348943078953
0.0036600000000000005,3.6600000000000006,0.11736927450309106
0.00368,3.68,0.11675566183592838
0.0037,3.7,0.11614248005863693
0.00372,3.72,0.11552954980471407
0.0037400000000000003,3.74,0.11491668391459384
0.0037600000000000003,3.7600000000000002,0.1143036876445494
0.0037800000000000004,3.7800000000000002,0.11369035888157733
0.0038000000000000004,3.8000000000000003,0.1130764883641126
0.0038200000000000005,3.8200000000000003,0.1124618599084215
0.0038400000000000005,3.8400000000000007,0.11184625064051326
0.00386,3.8600000000000003,0.11122943123340978
0.00388,3.8800000000000003,0.11061116614960781
0.0039000000000000003,3.9000000000000004,0.10999121388856553
0.003920000000000001,3.920000000000001,0.1093693272390411
0.00394,3.94,0.1087452535361084
0.00396,3.96,0.10811873492267134
0.00398,3.98,0.10748950861529621
0.004,4.0,0.10685730717417674
0.00402,4.0200000000000005,0.10622185877704608
0.00404,4.04,0.10558288749684544
0.00406,4.0600000000000005,0.10494011358295738
0.00408,4.08,0.10429325374580947
0.0041,4.1000000000000005,0.10364202144465127
0.00412,4.12,0.10298612717830555
0.0041400000000000005,4.140000000000001,0.10232527877869342
0.0041600000000000005,4.16,0.10165918170692956
0.0041800000000000006,4.180000000000001,0.10098753935178388
0.004200000000000001,4.2,0.10031005333030249
0.004220000000000001,4.220000000000001,0.09962642379038075
0.004240000000000001,4.240000000000001,0.09893634971507914
0.004260000000000001,4.260000000000001,0.09823952922847141
0.00428,4.28,0.09753565990281408
0.0043,4.3,0.09682443906682389
0.00432,4.32,0.09610556411485124
0.00434,4.34,0.0953787328167347
0.00436,4.36,0.09464364362812233
0.00438,4.38,0.09389999600104561
0.0044,4.4,0.09314749069452982
0.00442,4.42,0.09238583008502647
0.00444,4.44,0.09161471847645199
0.00446,4.460000000000001,0.09083386240961787
0.0044800000000000005,4.48,0.09004297097083729
0.0045000000000000005,4.500000000000001,0.08924175609949402
0.004520000000000001,4.5200000000000005,0.08842993289435944
0.004540000000000001,4.540000000000001,0.08760721991844513
0.004560000000000001,4.5600000000000005,0.08677333950217793
0.004580000000000001,4.580000000000001,0.08592801804468717
0.004600000000000001,4.6000000000000005,0.08507098631299286
0.00462,4.62,0.08420197973888693
0.00464,4.64,0.08332073871329901
0.00466,4.66,0.08242700887794152
0.00468,4.68,0.08152054141402909
0.0047,4.7,0.08060109332787026
0.00472,4.720000000000001,0.07966842773313035
0.00474,4.74,0.0787223141295671
0.00476,4.760000000000001,0.07776252867804262
0.00478,4.78,0.0767888544716175
0.0048000000000000004,4.800000000000001,0.07580108180253535
0.0048200000000000005,4.82,0.07479900842490847
0.0048400000000000006,4.840000000000001,0.07378243981291865
0.004860000000000001,4.86,0.07275118941434874
0.004880000000000001,4.880000000000001,0.07170507889926477
0.004900000000000001,4.9,0.07064393840367045
0.004920000000000001,4.920000000000001,0.06956760676796006
0.004940000000000001,4.94,0.06847593176999753
0.00496,4.96,0.06736877035265483
0.00498,4.98,0.066245988845644
0.005,5.0,0.0651074631814833
0.00502,5.0200000000000005,0.06395307910543885
0.00504,5.04,0.06278273237928969
0.00506,5.0600000000000005,0.06159632897876588
0.00508,5.08,0.060393785284514584
0.0051,5.1000000000000005,0.059175028266452545
0.00512,5.12,0.05793999566136798
0.0051400000000000005,5.140000000000001,0.05668863614363845
0.0051600000000000005,5.16,0.05542090948893702
0.005180000000000001,5.180000000000001,0.05413678673080155
0.005200000000000001,5.200000000000001,0.0528362503099482
0.005220000000000001,5.220000000000001,0.0515192942162139
0.005240000000000001,5.240000000000001,0.0501859241230176
0.005260000000000001,5.260000000000001,0.048836157514234396
0.005280000000000001,5.280000000000001,0.04747002380338243
0.0053,5.3,0.046087564445026104
0.00532,5.32,0.04468883303830477
0.00534,5.34,0.04327389542250178
0.00536,5.36,0.04184282976457174
0.00538,5.38,0.04039572663855182
0.0054,5.4,0.03893268909678542
0.00542,5.42,0.037453832732893454
0.00544,5.44,0.035959285736433325
0.0054600000000000004,5.460000000000001,0.03444918893919071
0.0054800000000000005,5.48,0.032923695853054574
0.0055000000000000005,5.500000000000001,0.03138297269943247
0.005520000000000001,5.5200000000000005,0.02982719843016618
0.005540000000000001,5.540000000000001,0.028256564739915627
0.005560000000000001,5.5600000000000005,0.026671276069983103
0.005580000000000001,5.580000000000001,0.025071549603555725
0.005600000000000001,5.6000000000000005,0.023457615252349115
0.005620000000000001,5.620000000000001,0.021829715634642144
0.00564,5.64,0.020188106044695973
0.00566,5.66,0.018533054413557945
0.00568,5.68,0.016864841261256203
0.0057,5.7,0.015183759640394916
0.00572,5.720000000000001,0.013490115071168061
0.00574,5.74,0.01178422546781261
0.00576,5.760000000000001,0.010066421056529495
0.00578,5.78,0.008337044284905122
0.0058000000000000005,5.800000000000001,0.006596449722872162
0.0058200000000000005,5.82,0.004845003955253259
0.005840000000000001,5.840000000000001,0.0030830854659381415
0.005860000000000001,5.86,0.001311084513747507
0.005880000000000001,5.880000000000001,-0.0004705969999545395
0.005900000000000001,5.9,-0.0022615456718351884
0.005920000000000001,5.920000000000001,-0.004061336745282668
0.005940000000000001,5.940000000000001,-0.005869534267136163
0.005960000000000001,5.960000000000001,-0.0076856912523730544
0.00598,5.98,-0.009509349856668237
0.006,6.0,-0.011340041556733526
0.00602,6.0200000000000005,-0.013177287338339318
0.00604,6.04,-0.01502059789191892
0.00606,6.0600000000000005,-0.01686947381564663
0.00608,6.08,-0.018723405825879832
0.0061,6.1000000000000005,-0.02058187497484755
0.0061200000000000004,6.12,-0.02244435287546518
0.0061400000000000005,6.140000000000001,-0.02431030193314893
0.0061600000000000005,6.16,-0.026179175584500832
0.006180000000000001,6.180000000000001,-0.028050418542727513
0.006200000000000001,6.200000000000001,-0.029923467049655792
0.006220000000000001,6.220000000000001,-0.0317977491341999
0.006240000000000001,6.240000000000001,-0.033672684877132875
0.006260000000000001,6.260000000000001,-0.03554768668201057
0.006280000000000001,6.280000000000001,-0.03742215955209169
0.006300000000000001,6.300000000000001,-0.03929550137309392
0.00632,6.32,-0.04116710320162248
0.00634,6.34,-0.0430363495591036
0.00636,6.36,-0.04490261873105042
0.00638,6.38,-0.04676528307148832
0.0064,6.4,-0.0486237093123595
0.00642,6.42,-0.05047725887772639
0.00644,6.44,-0.0523252882025883
0.0064600000000000005,6.460000000000001,-0.054167149056123645
0.0064800000000000005,6.48,-0.05600218886916641
0.006500000000000001,6.500000000000001,-0.05782975106572326
0.006520000000000001,6.5200000000000005,-0.05964917539833452
0.006540000000000001,6.540000000000001,-0.06145979828707939
0.006560000000000001,6.5600000000000005,-0.06326095316202489
0.006580000000000001,6.580000000000001,-0.06505197080891173
0.006600000000000001,6.6000000000000005,-0.06683217971787395
0.006620000000000001,6.620000000000001,-0.06860090643498112
0.006640000000000001,6.640000000000001,-0.07035747591639395
0.00666,6.66,-0.07210121188491998
0.00668,6.680000000000001,-0.07383143718875669
0.0067,6.7,-0.07554747416220334
0.00672,6.720000000000001,-0.07724864498812774
0.00674,6.74,-0.07893427206196715
0.00676,6.760000000000001,-0.08060367835704392
0.0067800000000000004,6.78,-0.0822561877909755
0.0068000000000000005,6.800000000000001,-0.08389112559295658
0.0068200000000000005,6.82,-0.08550781867169101
0.006840000000000001,6.840000000000001,-0.08710559598375052
0.006860000000000001,6.86,-0.088683788902136
0.006880000000000001,6.880000000000001,-0.09024173158481762
0.006900000000000001,6.9,-0.09177876134303016
0.006920000000000001,6.920000000000001,-0.09329421900909717
0.006940000000000001,6.940000000000001,-0.09478744930356206
0.006960000000000001,6.960000000000001,-0.09625780120140087
0.006980000000000001,6.980000000000001,-0.09770462829709227
0.007,7.0,-0.09912728916832289
0.00702,7.0200000000000005,-0.10052514773810461
0.00704,7.04,-0.10189757363508119
0.00706,7.0600000000000005,-0.10324394255180451
0.00708,7.08,-0.10456363660076003
0.0071,7.1000000000000005,-0.10585604466792164
0.0071200000000000005,7.12,-0.10712056276361992
0.0071400000000000005,7.140000000000001,-0.10835659437050654
0.0071600000000000006,7.16,-0.10956355078840105
0.007180000000000001,7.180000000000001,-0.11074085147580676
0.007200000000000001,7.200000000000001,-0.11188792438788535
0.007220000000000001,7.220000000000001,-0.11300420631068053
0.007240000000000001,7.240000000000001,-0.11408914319138501
0.007260000000000001,7.260000000000001,-0.11514219046444468
0.007280000000000001,7.280000000000001,-0.11616281337329945
0.007300000000000001,7.300000000000001,-0.11715048728755975
0.007320000000000001,7.320000000000001,-0.11810469801542231
0.00734,7.34,-0.11902494211113065
0.00736,7.36,-0.11991072717728893
0.00738,7.38,-0.12076157216184022
0.0074,7.4,-0.1215770076495247
0.00742,7.420000000000001,-0.12235657614763484
0.00744,7.44,-0.12309983236588928
0.0074600000000000005,7.460000000000001,-0.12380634349024966
0.0074800000000000005,7.48,-0.12447568945050898
0.007500000000000001,7.500000000000001,-0.12510746318148336
0.007520000000000001,7.5200000000000005,-0.12570127087764255
0.007540000000000001,7.540000000000001,-0.12625673224101897
0.007560000000000001,7.5600000000000005,-0.12677348072223926
0.007580000000000001,7.580000000000001,-0.12725116375452483
0.007600000000000001,7.6000000000000005,-0.12768944298051454
0.007620000000000001,7.620000000000001,-0.12808799447176455
0.007640000000000001,7.640000000000001,-0.12844650894078669
0.007660000000000001,7.660000000000001,-0.1287646919454892
0.007680000000000001,7.6800000000000015,-0.12904226408589023
0.0077,7.7,-0.12927896119297777
0.00772,7.720000000000001,-0.1294745345095945
0.00774,7.74,-0.1296287508632316
0.00776,7.760000000000001,-0.1297413928306197
0.0077800000000000005,7.78,-0.1298122588940099
0.0078000000000000005,7.800000000000001,-0.12984116358904402
0.00782,7.82,-0.12982793764411638
0.007840000000000001,7.840000000000002,-0.1297724281111365
0.00786,7.86,-0.12967449848760593
0.00788,7.88,-0.12953402882992765
0.0079,7.9,-0.12935091585787348
0.00792,7.92,-0.12912507305013743
0.007940000000000001,7.940000000000001,-0.12885643073091096
0.00796,7.96,-0.12854493614742002
0.007980000000000001,7.980000000000001,-0.1281905535383695
0.008,8.0,-0.1277932641932467
0.008020000000000001,8.020000000000001,-0.12735306650243974
0.00804,8.040000000000001,-0.12686997599813485
0.008060000000000001,8.06,-0.1263440253859579
0.00808,8.08,-0.1257752645673365
0.008100000000000001,8.100000000000001,-0.12516376065255924
0.00812,8.120000000000001,-0.12450959796451849
0.008140000000000001,8.14,-0.12381287803312617
0.00816,8.16,-0.12307371958039917
0.008180000000000002,8.180000000000001,-0.12229225849621533
0.0082,8.200000000000001,-0.12146864780474775
0.00822,8.22,-0.12060305762159063
0.00824,8.24,-0.11969567510159407
0.00826,8.26,-0.11874670437743406
0.008280000000000001,8.280000000000001,-0.11775636648894519
0.0083,8.3,-0.11672489930325321
0.008320000000000001,8.32,-0.11565255742574766
0.00834,8.34,-0.11453961210194168
0.008360000000000001,8.360000000000001,-0.11338635111026973
0.00838,8.38,-0.11219307864588379
0.008400000000000001,8.4,-0.11096011519550644
0.00842,8.42,-0.10968779740341489
0.008440000000000001,8.440000000000001,-0.10837647792862387
0.00846,8.46,-0.10702652529335274
0.008480000000000001,8.480000000000002,-0.10563832372285495
0.0085,8.5,-0.10421227297670532
0.008520000000000002,8.520000000000001,-0.10274878817163595
0.00854,8.540000000000001,-0.10124829959602272
0.00856,8.56,-0.09971125251612686
0.00858,8.58,-0.09813810697420154
0.0086,8.6,-0.09652933757857954
0.008620000000000001,8.620000000000001,-0.09488543328585976
0.00864,8.64,-0.09320689717531945
0.008660000000000001,8.66,-0.09149424621567984
0.00868,8.68,-0.08974801102436034
0.008700000000000001,8.700000000000001,-0.08796873561935815
0.00872,8.72,-0.08615697716389982
0.008740000000000001,8.740000000000002,-0.08431330570400589
0.00876,8.76,-0.08243830389912828
0.008780000000000001,8.780000000000001,-0.08053256674600785
0.0088,8.8,-0.07859670129592013
0.008820000000000001,8.820000000000002,-0.07663132636546521
0.00884,8.84,-0.07463707224107705
0.008860000000000002,8.860000000000001,-0.07261458037741789
0.00888,8.88,-0.07056450308983644
0.0089,8.9,-0.06848750324106756
0.00892,8.920000000000002,-0.06638425392235497
0.00894,8.94,-0.06425543812918516
0.008960000000000001,8.96,-0.06210174843181808
0.00898,8.98,-0.05992388664080896
0.009000000000000001,9.000000000000002,-0.057722563467715614
0.00902,9.02,-0.05549849818118886
0.009040000000000001,9.040000000000001,-0.05325241825864621
0.00906,9.06,-0.05098505903373523
0.009080000000000001,9.080000000000002,-0.048697163339785604
0.0091,9.1,-0.046389481149467685
0.009120000000000001,9.120000000000001,-0.044062769210856965
0.00914,9.14,-0.04171779068012828
0.009160000000000001,9.160000000000002,-0.03935531475108332
0.00918,9.180000000000001,-0.03697611628173757
0.009200000000000002,9.200000000000001,-0.03458097541817757
0.00922,9.22,-0.03217067721591213
0.00924,9.24,-0.02974601125893738
0.009260000000000001,9.260000000000002,-0.027307771276737513
0.00928,9.28,-0.024856754759447028
0.009300000000000001,9.3,-0.022393762571396324
0.00932,9.32,-0.01991959856326832
0.009340000000000001,9.340000000000002,-0.017435069183090682
0.00936,9.36,-0.014940983086294329
0.009380000000000001,9.38,-0.012438150745058489
0.0094,9.4,-0.009927384057179944
0.009420000000000001,9.420000000000002,-0.007409495954683449
0.00944,9.440000000000001,-0.0048853000124126685
0.009460000000000001,9.46,-0.0023556100568180903
0.00948,9.48,0.0001787602248187808
0.009500000000000001,9.500000000000002,0.002716997674508904
0.00952,9.520000000000001,0.005258290052789879
0.009540000000000002,9.540000000000001,0.007801826426852046
0.00956,9.56,0.010346797557327135
0.00958,9.58,0.01289239628351611
0.009600000000000001,9.600000000000001,0.015437817906833632
0.00962,9.62,0.01798226057224414
0.009640000000000001,9.64,0.020524925647472422
0.00966,9.66,0.023065018099766185
0.009680000000000001,9.680000000000001,0.025601746869995293
0.0097,9.700000000000001,0.028134325243867386
0.009720000000000001,9.72,0.03066197122005329
0.00974,9.74,0.03318390787499977
0.009760000000000001,9.760000000000002,0.03569936372423094
0.00978,9.780000000000001,0.03820757307991898
0.009800000000000001,9.8,0.040707776404530466
0.00982,9.82,0.043199220660333756
0.009840000000000002,9.840000000000002,0.04568115965457867
0.00986,9.860000000000001,0.04815285438014088
0.009880000000000002,9.88,0.05061357335144384
0.0099,9.9,0.05306259293546281
0.00992,9.92,0.05549919767762468
0.009940000000000001,9.940000000000001,0.057922680622415984
0.00996,9.96,0.06033234362852045
0.009980000000000001,9.98,0.06272749767830542
0.01,10.0,0.06510746318148328
0.010020000000000001,10.020000000000001,0.06747157027277774
0.01004,10.040000000000001,0.0698191591034242
0.010060000000000001,10.06,0.07214958012634777
0.01008,10.08,0.07446219437485015
0.010100000000000001,10.100000000000001,0.07675637373466057
0.01012,10.120000000000001,0.07903150120918924
0.010140000000000001,10.14,0.08128697117784682
0.01016,10.16,0.08352218964727734
0.010180000000000002,10.180000000000001,0.08573657449537661
0.0102,10.200000000000001,0.08792955570795359
0.010220000000000002,10.220000000000002,0.09010057560791279
0.01024,10.24,0.09224908907682966
0.01026,10.26,0.09437456376880189
0.010280000000000001,10.280000000000001,0.09647648031645986
0.0103,10.3,0.09855433252902912
0.010320000000000001,10.32,0.10060762758233888
0.01034,10.34,0.10263588620067704
0.010360000000000001,10.360000000000001,0.10463864283039861
0.01038,10.38,0.10661544580519478
0.010400000000000001,10.400000000000002,0.10856585750294495
0.01042,10.42,0.11048945449406468
0.010440000000000001,10.440000000000001,0.11238582768128463
0.01046,10.46,0.11425458243078412
0.010480000000000001,10.480000000000002,0.11609533869462446
0.0105,10.5,0.1179077311244179
0.010520000000000002,10.520000000000001,0.11969140917618501
0.01054,10.540000000000001,0.12144603720635208
0.010560000000000002,10.560000000000002,0.1231712945588481
0.01058,10.58,0.124866875643266
0.0106,10.6,0.12653249000405903
0.010620000000000001,10.620000000000001,0.12816786238074657
0.01064,10.64,0.12977273275911275
0.010660000000000001,10.660000000000002,0.13134685641338362
0.01068,10.68,0.13289000393937575
0.010700000000000001,10.700000000000001,0.13440196127861537
0.01072,10.72,0.1358825297334293
0.010740000000000001,10.740000000000002,0.1373315259730218
0.01076,10.76,0.13874878203054616
0.010780000000000001,10.780000000000001,0.14013414529119847
0.0108,10.8,0.1414874784713525
0.010820000000000001,10.820000000000002,0.14280865958877498
0.01084,10.84,0.14409758192395128
0.010860000000000002,10.860000000000001,0.14535415397256948
0.01088,10.88,0.1465782993892084
0.010900000000000002,10.900000000000002,0.14776995692228406
0.010920000000000001,10.920000000000002,0.14892908034031277
0.01094,10.94,0.15005563834955657
0.010960000000000001,10.96,0.1511496145031189
0.01098,10.98,0.15221100710156676
0.011000000000000001,11.000000000000002,0.15323982908515904
0.01102,11.02,0.15423610791776599
0.011040000000000001,11.040000000000001,0.15519988546257069
0.01106,11.06,0.15613121784964704
0.011080000000000001,11.080000000000002,0.15703017533551644
0.0111,11.1,0.15789684215478567
0.011120000000000001,11.120000000000001,0.15873131636397939
0.01114,11.14,0.1595337096776789
0.011160000000000002,11.160000000000002,0.1603041472970897
0.01118,11.180000000000001,0.16104276773115941
0.011200000000000002,11.200000000000001,0.16174972261037712
0.01122,11.22,0.16242517649338561
0.011240000000000002,11.240000000000002,0.16306930666654504
0.011260000000000001,11.260000000000002,0.16368230293658942
0.01128,11.28,0.16426436741652234
0.011300000000000001,11.3,0.16481571430490144
0.01132,11.32,0.16533656965866625
0.011340000000000001,11.340000000000002,0.16582717115966744
0.01136,11.36,0.16628776787505864
0.011380000000000001,11.38,0.16671862001171714
0.0114,11.4,0.16711999866486152
0.011420000000000001,11.420000000000002,0.16749218556104026
0.01144,11.440000000000001,0.16783547279566507
0.011460000000000001,11.46,0.16815016256527038
0.01148,11.48,0.16843656689467917
0.011500000000000002,11.500000000000002,0.16869500735926216
0.01152,11.520000000000001,0.16892581480247715
0.011540000000000002,11.540000000000001,0.16912932904888034
0.01156,11.56,0.16930589861280268
0.011580000000000002,11.580000000000002,0.169455880402888
0.011600000000000001,11.600000000000001,0.16957963942269033
0.01162,11.620000000000001,0.16967754846753266
0.011640000000000001,11.64,0.1697499878178288
0.01166,11.66,0.1697973449290739
0.011680000000000001,11.680000000000001,0.1698200141187105
0.0117,11.700000000000001,0.1698183962500785
0.011720000000000001,11.72,0.16979289841365922
0.01174,11.74,0.16974393360582535
0.011760000000000001,11.760000000000002,0.16967192040530998
0.01178,11.780000000000001,0.16957728264760846
0.011800000000000001,11.8,0.16946044909752897
0.01182,11.82,0.1693218531201079
0.011840000000000002,11.840000000000002,0.16916193235010651
0.01186,11.860000000000001,0.16898112836030782
0.011880000000000002,11.880000000000003,0.16877988632883065
0.0119,11.9,0.16855865470568024
0.011920000000000002,11.920000000000002,0.16831788487875426
0.011940000000000001,11.940000000000001,0.16805803083952273
0.01196,11.96,0.16777954884860127
0.011980000000000001,11.98,0.1674828971014362
0.012,12.0,0.16716853539432008
0.012020000000000001,12.020000000000001,0.1668369247909554
0.01204,12.040000000000001,0.1664885272897841
0.012060000000000001,12.06,0.16612380549229955
0.01208,12.08,0.16574322227255672
0.012100000000000001,12.100000000000001,0.1653472404480951
0.01212,12.120000000000001,0.16493632245248882
0.012140000000000001,12.140000000000002,0.16451093000973507
0.01216,12.16,0.1640715238106932
0.012180000000000002,12.180000000000001,0.16361856319178247
0.0122,12.200000000000001,0.16315250581614757
0.012220000000000002,12.220000000000002,0.16267380735749704
0.012240000000000001,12.24,0.16218292118681807
0.012260000000000002,12.260000000000002,0.1616802980621713
0.012280000000000001,12.280000000000001,0.161166385821763
