"asset_id","unit","slide_id","type","title","description","pedagogical_purpose","source_url","creator","organization","license","access_date","local_path","status","credit_text","notes"
"U06-IMG-011","06","U06-085","reference","Resting potential of cochlear hair cells","Artículo de revisión y evidencia fisiológica para definir potencial de reposo y su referencia de medida.","Cerrar la fuente obligatoria antes de producir el diagrama celular.","https://doi.org/10.1002/cphy.c160049","Robert Fettiplace","Comprehensive Physiology / Wiley","Copyright del editor; uso como referencia, no reutilización automática de figuras","2026-08-10","","shortlisted","Fettiplace (2017), doi:10.1002/cphy.c160049.","La versión en PMC confirma que células ciliadas maduras no generan potenciales de acción y discute potencial de reposo. No copiar figuras sin verificar licencia; alternativa DG-050 propio."
"U06-MEDIA-001","06","U06-062;U06-063","video_or_gif","Onda viajera y oscilación local","Animación propia de partículas que oscilan y envolvente que progresa base→ápex.","Corregir la idea de circulación neta del fluido y hacer visible la onda viajera.","","Equipo docente","UCASAL","Producción propia basada en TEX/PDF y referencias","","","proposed","Producción propia UCASAL; basada en el libro del curso.","MP4/GIF local; sin audio; respaldo DG-038/DG-039. Parámetros y límites en media_plan.md."
"U06-MEDIA-002","06","U06-074;U06-075","video_or_gif","Micromecánica del órgano de Corti","Animación propia en dos estados de basilar, tectorial y haces.","Mostrar movimiento relativo y dirección de deflexión sin depender de una animación externa opaca.","","Equipo docente","UCASAL","Producción propia basada en TEX/PDF y referencias","","","proposed","Producción propia UCASAL; anatomía validada antes de exportar.","MP4/GIF local; sin audio; respaldo DG-042/DG-043. Requiere revisión anatómica independiente."
"U06-MEDIA-003","06","U06-088;U06-090;U06-091","video_or_gif","Transducción por etapas","Animación propia controlada: deflexión, canal, corriente, receptor y sinapsis.","Revelar una transformación por vez en el bloque de mayor carga cognitiva.","","Equipo docente","UCASAL","Producción propia basada en TEX/PDF y referencias","","","proposed","Producción propia UCASAL.","Opcional; si la producción no supera a DG-053–DG-056, conservar solo estados estáticos."
"U06-MEDIA-004","06","U06-041;U06-047","video_or_gif","Demostración de conducción ósea","Registro propio breve de transductor/vibrador y ruta física, sin tarea de umbral.","Distinguir demostración fenomenológica de evaluación audiológica.","","Equipo docente","UCASAL","Producción propia con protocolo de seguridad","","","proposed","Producción propia UCASAL.","Opcional; documentar equipo, higiene, nivel y consentimiento. Alternativa DG-024/DG-029."
"U06-MEDIA-REF-001","06","U06-002;U06-062;U06-105","video_or_gif","Journey of Sound to the Brain","Video animado institucional del trayecto del sonido al cerebro.","Ofrecer una referencia pública breve para apertura/cierre; no reemplazar la explicación detallada de U6.","https://www.nidcd.nih.gov/news/multimedia/journey-of-sound-video","National Institute on Deafness and Other Communication Disorders","NIH/NIDCD","Dominio público según la página NIDCD; atribución solicitada","2026-08-10","","shortlisted","Fuente: NIDCD/NIH, dominio público.","No descargado ni recortado. Si se usa, seleccionar 8–12 s del tramo oído medio→cóclea tras revisión cuadro a cuadro; alternativa cadena DG-001."
"U06-REF-001","06","U06-019;U06-026;U06-052;U06-073;U06-088","reference","OpenStax Anatomy and Physiology 2e — Sensory Perception","Texto e ilustraciones introductorias de oído, cóclea, órgano de Corti y transducción.","Validar orientación y vocabulario de primer año y contrastar diagramas propios.","https://openstax.org/books/anatomy-and-physiology-2e/pages/14-1-sensory-perception","OpenStax contributors","Rice University / OpenStax","CC BY-NC-SA 4.0; verificar crédito individual de cada figura","2026-08-10","","shortlisted","Copyright Rice University, OpenStax, CC BY-NC-SA 4.0.","Referencia académica introductoria; no usar la formulación pitch=frecuencia sin el límite curricular de U6/U7."
"U06-REF-002","06","U06-011;U06-012","reference","Real-ear measurements by probe microphone","Artículo técnico de medición con sonda en oído real.","Sustentar dependencia espacial de la presión y la aplicación de U06-012.","https://doi.org/10.51445/sja.auditio.vol3.2006.0037","Franz Zenker Castro","Auditio","CC BY 3.0 España para artículos 2001–2020","2026-08-10","","shortlisted","Zenker Castro, Auditio, CC BY 3.0.","Usar como referencia técnica; seleccionar figura solo después de verificar crédito y resolución."
"U06-REF-003","06","U06-057;U06-073;U06-116","reference","Organ of Corti — Gray plates 931–932","Láminas históricas de dominio público con pilares, túnel y células.","Triangular la anatomía del túnel de Corti con U06-IMG-006 y una fuente moderna.","https://commons.wikimedia.org/wiki/File:Gray932.png","Henry Vandyke Carter","Gray's Anatomy / Wikimedia Commons","Dominio público; Public Domain Mark 1.0","2026-08-10","","shortlisted","Henry Vandyke Carter, dominio público, vía Wikimedia Commons.","No aprobar por antigüedad solamente: exigir contraste moderno y revisión anatómica."
"U06-CH-001","06","U06-064, 066–067, 071","generated_chart","¿Cómo cambia el lugar de máxima respuesta con la frecuencia y por qué no es una “celda” aislada?","gráfico cuantitativo propio con SVG y PNG de alta resolución.","¿Cómo cambia el lugar de máxima respuesta con la frecuencia y por qué no es una “celda” aislada?","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\charts\U06-CH-001\u06_fig_001_tonotopia_normalizada.svg","approved","Producción propia UCASAL.","Fuente/modelo: TEX 6.7.2, fig. 6.6a; Fettiplace 2017; Caprara y Peng 2022. Script y datos reproducibles en la carpeta del asset."
"U06-CH-002A","06","U06-068, 071","generated_chart","¿Qué caracteriza la respuesta coclear a una señal débil?","gráfico cuantitativo propio con SVG y PNG de alta resolución.","¿Qué caracteriza la respuesta coclear a una señal débil?","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\charts\U06-CH-002A\u06_fig_002a_nivel_debil.svg","approved","Producción propia UCASAL.","Fuente/modelo: TEX 6.7.3, fig. 6.6b; referencias del capítulo. Script y datos reproducibles en la carpeta del asset."
"U06-CH-002B","06","U06-069, 071","generated_chart","¿Qué cambia al aumentar el nivel manteniendo la frecuencia?","gráfico cuantitativo propio con SVG y PNG de alta resolución.","¿Qué cambia al aumentar el nivel manteniendo la frecuencia?","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\charts\U06-CH-002B\u06_fig_002b_nivel_y_extension.svg","approved","Producción propia UCASAL.","Fuente/modelo: TEX 6.7.3; Fettiplace 2017. Script y datos reproducibles en la carpeta del asset."
"U06-CH-003","06","U06-070","generated_chart","¿Por qué el proceso activo no puede representarse como una ganancia constante?","gráfico cuantitativo propio con SVG y PNG de alta resolución.","¿Por qué el proceso activo no puede representarse como una ganancia constante?","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\charts\U06-CH-003\u06_fig_003_compresion_coclear.svg","approved","Producción propia UCASAL.","Fuente/modelo: TEX 6.7.3; Fettiplace 2017. Script y datos reproducibles en la carpeta del asset."
"U06-CH-004","06","U06-095","generated_chart","¿Cómo se transforma una firma mecánica espacial en actividad de una población aferente?","gráfico cuantitativo propio con SVG y PNG de alta resolución.","¿Cómo se transforma una firma mecánica espacial en actividad de una población aferente?","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\charts\U06-CH-004\u06_fig_004_codigo_espacial.svg","approved","Producción propia UCASAL.","Fuente/modelo: TEX 6.7.2 y 6.9.1; Fettiplace 2017. Script y datos reproducibles en la carpeta del asset."
"U06-CH-006","06","U06-098","generated_chart","¿Cómo puede el nivel ampliar el patrón periférico sin equivaler linealmente a sonoridad?","gráfico cuantitativo propio con SVG y PNG de alta resolución.","¿Cómo puede el nivel ampliar el patrón periférico sin equivaler linealmente a sonoridad?","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\charts\U06-CH-006\u06_fig_006_codigo_nivel.svg","approved","Producción propia UCASAL.","Fuente/modelo: TEX 6.7.3 y 6.9.2; Fettiplace 2017. Script y datos reproducibles en la carpeta del asset."
"U06-DG-001","06","U06-002, 017, 027, 039, 071","generated_diagram","Orientar y recuperar la cadena periférica por capas","diagrama conceptual · mapa acumulativo propio, editable y con respaldo estático.","Orientar y recuperar la cadena periférica por capas","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-001\u06_dg_001_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-002","06","U06-003","generated_diagram","Conectar U2–U5 con cuatro preguntas de U6","diagrama conceptual · puente propio, editable y con respaldo estático.","Conectar U2–U5 con cuatro preguntas de U6","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-002\u06_dg_002_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-003","06","U06-004, 023","generated_diagram","Clasificar presión, fuerza, desplazamiento y potencial","diagrama conceptual · matriz de actividad propio, editable y con respaldo estático.","Clasificar presión, fuerza, desplazamiento y potencial","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-003\u06_dg_003_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-004","06","U06-007","generated_diagram","Mostrar 4 macroetapas y 10 bloques","diagrama conceptual · mapa de clase propio, editable y con respaldo estático.","Mostrar 4 macroetapas y 10 bloques","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-004\u06_dg_004_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-006","06","U06-011","generated_diagram","Mostrar presión dependiente de posición en CAE","diagrama conceptual · esquema ondulatorio propio, editable y con respaldo estático.","Mostrar presión dependiente de posición en CAE","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-006\u06_dg_006_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-008","06","U06-014","generated_diagram","Construir el cuarto de onda antes de la fórmula","diagrama conceptual · modelo de tubo propio, editable y con respaldo estático.","Construir el cuarto de onda antes de la fórmula","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-008\u06_dg_008_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-009","06","U06-015–016, 109","generated_diagram","Interpretar y aplicar la resonancia aproximada","ecuación anotada · ecuación y ejemplo propio, editable y con respaldo estático.","Interpretar y aplicar la resonancia aproximada","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-009\u06_dg_009_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-009B","06","U06-015–016, 109","generated_diagram","Interpretar y aplicar la resonancia aproximada","ecuación anotada · ecuación y ejemplo propio, editable y con respaldo estático.","Interpretar y aplicar la resonancia aproximada","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-009B\u06_dg_009b_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-010","06","U06-020","generated_diagram","Construir `Δp` antes de la fuerza","diagrama de proceso · proceso físico propio, editable y con respaldo estático.","Construir `Δp` antes de la fuerza","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-010\u06_dg_010_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-012","06","U06-024","generated_diagram","Mostrar por qué fuerza no determina movimiento","diagrama conceptual · sistema mecánico propio, editable y con respaldo estático.","Mostrar por qué fuerza no determina movimiento","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-012\u06_dg_012_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-013","06","U06-025","generated_diagram","Separar presión acústica y estática","diagrama conceptual · comparación temporal propio, editable y con respaldo estático.","Separar presión acústica y estática","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-013\u06_dg_013_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-016","06","U06-030","generated_diagram","Dar intuición de desadaptación aire–fluido","diagrama conceptual · interfaz propio, editable y con respaldo estático.","Dar intuición de desadaptación aire–fluido","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-016\u06_dg_016_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-017","06","U06-031","generated_diagram","Ordenar área y palanca antes de ecuaciones","diagrama de proceso · proceso propio, editable y con respaldo estático.","Ordenar área y palanca antes de ecuaciones","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-017\u06_dg_017_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-019","06","U06-033","generated_diagram","Mostrar intercambio fuerza–desplazamiento","diagrama conceptual · palanca propio, editable y con respaldo estático.","Mostrar intercambio fuerza–desplazamiento","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-019\u06_dg_019_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-021","06","U06-035","generated_diagram","Corregir presión≠energía","diagrama conceptual · balance propio, editable y con respaldo estático.","Corregir presión≠energía","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-021\u06_dg_021_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-022","06","U06-037","generated_diagram","Separar razón en dB y dB SPL","ecuación anotada · comparación propio, editable y con respaldo estático.","Separar razón en dB y dB SPL","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-022\u06_dg_022_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-023","06","U06-038–039","generated_diagram","Explicar reflejo y límite temporal","diagrama de proceso · proceso/timeline propio, editable y con respaldo estático.","Explicar reflejo y límite temporal","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-023\u06_dg_023_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-024","06","U06-041–042, 048","generated_diagram","Contrastar vía aérea y ósea y mostrar convergencia","diagrama conceptual · comparación/rutas propio, editable y con respaldo estático.","Contrastar vía aérea y ósea y mostrar convergencia","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-024\u06_dg_024_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-025","06","U06-043","generated_diagram","Introducir cinco contribuciones de conducción ósea","diagrama conceptual · mapa de mecanismos propio, editable y con respaldo estático.","Introducir cinco contribuciones de conducción ósea","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-025\u06_dg_025_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-026","06","U06-044, 113","generated_diagram","Mostrar radiación al CAE y preservar detalle de cinco mecanismos","diagrama conceptual · mecanismo/ampliación propio, editable y con respaldo estático.","Mostrar radiación al CAE y preservar detalle de cinco mecanismos","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-026\u06_dg_026_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-026B","06","U06-044, 113","generated_diagram","Mostrar radiación al CAE y preservar detalle de cinco mecanismos","diagrama conceptual · mecanismo/ampliación propio, editable y con respaldo estático.","Mostrar radiación al CAE y preservar detalle de cinco mecanismos","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-026B\u06_dg_026b_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-027","06","U06-045","generated_diagram","Comparar inercia osicular y de fluidos","diagrama conceptual · comparación propio, editable y con respaldo estático.","Comparar inercia osicular y de fluidos","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-027\u06_dg_027_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-028","06","U06-046","generated_diagram","Mostrar deformación de cápsula y tejidos blandos","diagrama conceptual · comparación propio, editable y con respaldo estático.","Mostrar deformación de cápsula y tejidos blandos","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-028\u06_dg_028_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-030","06","U06-050, 059","generated_diagram","Explicar ventanas complementarias y caso de frontera","diagrama de proceso · hidromecánica propio, editable y con respaldo estático.","Explicar ventanas complementarias y caso de frontera","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-030\u06_dg_030_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-031","06","U06-051, 058","generated_diagram","Orientar base, ápex y helicotrema","diagrama conceptual · vista longitudinal propio, editable y con respaldo estático.","Orientar base, ápex y helicotrema","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-031\u06_dg_031_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-033","06","U06-053","generated_diagram","Asociar perilinfa/endolinfa con compartimentos","diagrama conceptual · mapa de fluidos propio, editable y con respaldo estático.","Asociar perilinfa/endolinfa con compartimentos","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-033\u06_dg_033_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-037","06","U06-060","generated_diagram","Integrar vista longitudinal y transversal","diagrama conceptual · recap espacial propio, editable y con respaldo estático.","Integrar vista longitudinal y transversal","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-037\u06_dg_037_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-038","06","U06-062","generated_diagram","Alternativa estática de oscilación/onda","diagrama conceptual · storyboard temporal propio, editable y con respaldo estático.","Alternativa estática de oscilación/onda","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-038\u06_dg_038_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-039","06","U06-063","generated_diagram","Mostrar crecimiento, máximo y decaimiento","diagrama de proceso · proceso espacial propio, editable y con respaldo estático.","Mostrar crecimiento, máximo y decaimiento","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-039\u06_dg_039_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-040","06","U06-065","generated_diagram","Diferenciar lugar característico y tonotopía","diagrama conceptual · comparación propio, editable y con respaldo estático.","Diferenciar lugar característico y tonotopía","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-040\u06_dg_040_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-042","06","U06-074","generated_diagram","Mostrar movimiento relativo como fallback de animación","diagrama conceptual · dos estados propio, editable y con respaldo estático.","Mostrar movimiento relativo como fallback de animación","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-042\u06_dg_042_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
