delta_phi_rad,A_R_over_A
0.7539822368615503,1.859552971776503
0.7592182246175333,1.8576191057438485
0.7644542123735163,1.85567250779784
0.7696902001294993,1.8537131912802418
0.7749261878854823,1.8517411696199895
0.7801621756414653,1.8497564563330993
0.7853981633974482,1.8477590650225737
0.7906341511534312,1.8457490093783087
0.7958701389094142,1.8437263031770013
0.8011061266653972,1.8416909602820526
0.8063421144213802,1.8396429946434754
0.8115781021773631,1.8375824202977966
0.8168140899333461,1.8355092513679623
0.8220500776893291,1.8334235020632401
0.8272860654453121,1.831325186679122
0.8325220532012951,1.8292143195972272
0.8377580409572781,1.8270909152852017
0.8429940287132611,1.8249549882966214
0.8482300164692441,1.8228065532708904
0.8534660042252271,1.8206456249331422
0.85870199198121,1.8184722180941373
0.863937979737193,1.8162863476501627
0.869173967493176,1.81408802858293
0.874409955249159,1.811877275959472
0.879645943005142,1.8096541049320392
0.884881930761125,1.8074185307379973
0.890117918517108,1.8051705686997213
0.895353906273091,1.8029102342244914
0.900589894029074,1.800637542804387
0.905825881785057,1.7983525100161808
0.91106186954104,1.7960551515212313
0.916297857297023,1.7937454830653765
0.921533845053006,1.7914235204788258
0.926769832808989,1.7890892796760502
0.9320058205649718,1.7867427766556752
0.9372418083209548,1.7843840275003695
0.9424777960769378,1.7820130483767358
0.9477137838329208,1.7796298555351995
0.9529497715889038,1.7772344653098977
0.9581857593448868,1.7748268941185665
0.9634217471008698,1.7724071584624295
0.9686577348568528,1.7699752749260838
0.9738937226128358,1.767531260177387
0.9791297103688188,1.7650751309673423
0.9843656981248018,1.7626069041299846
0.9896016858807848,1.760126596582264
0.9948376736367678,1.7576342253239308
1.0000736613927508,1.7551298074374186
1.0053096491487337,1.7526133600877272
1.0105456369047168,1.750084900522305
1.0157816246606997,1.7475444460709306
1.0210176124166828,1.7449920141455941
1.0262536001726656,1.742427622240379
1.0314895879286488,1.7398512879313393
1.0367255756846316,1.7372630288763824
1.0419615634406147,1.7346628628151461
1.0471975511965976,1.7320508075688772
1.0524335389525805,1.7294268810403104
1.0576695267085636,1.7267911012135433
1.0629055144645465,1.7241434861539167
1.0681415022205296,1.7214840540078873
1.0733774899765125,1.7188128230029054
1.0786134777324956,1.7161298114472892
1.0838494654884785,1.7134350377300993
1.0890854532444616,1.7107285203210134
1.0943214410004445,1.7080102777701984
1.0995574287564276,1.7052803287081844
1.1047934165124105,1.702538691845737
1.1100294042683936,1.6997853859737277
1.1152653920243765,1.6970204299630074
1.1205013797803594,1.6942438427642743
1.1257373675363425,1.6914556434079466
1.1309733552923253,1.6886558510040304
1.1362093430483085,1.685844484741989
1.1414453308042913,1.6830215638906123
1.1466813185602744,1.6801871077978838
1.1519173063162573,1.677341135890848
1.1571532940722404,1.674483667675478
1.1623892818282233,1.6716147227365405
1.1676252695842064,1.6687343207374632
1.1728612573401893,1.665842481420199
1.1780972450961724,1.6629392246050905
1.1833332328521553,1.660024570190735
1.1885692206081384,1.6570985381538474
1.1938052083641213,1.6541611485491237
1.1990411961201042,1.6512124215091033
1.2042771838760873,1.6482523772440314
1.2095131716320702,1.6452810360417198
1.2147491593880533,1.642298418267408
1.2199851471440362,1.6393045443636252
1.2252211349000193,1.636299434850047
1.2304571226560022,1.6332831103233578
1.2356931104119853,1.6302555914571084
1.2409290981679681,1.6272168990015743
1.2461650859239513,1.6241670537836126
1.2514010736799341,1.6211060767065213
1.2566370614359172,1.618033988749895
1.2618730491919001,1.61495081096948
1.267109036947883,1.6118565644970317
1.2723450247038661,1.608751270540169
1.277581012459849,1.6056349503822291
1.2828170002158321,1.6025076253821215
1.288052987971815,1.5993693169741812
1.293288975727798,1.596220046668023
1.298524963483781,1.5930598360483927
1.303760951239764,1.58988870677502
1.308996938995747,1.5867066805824706
1.31423292675173,1.5835137792799945
1.319468914507713,1.5803100247513808
1.324704902263696,1.5770954389548038
1.329940890019679,1.5738700439226747
1.335176877775662,1.57063386176149
1.340412865531645,1.5673869146516797
1.3456488532876278,1.5641292248474559
1.350884841043611,1.5608608146766596
1.3561208287995938,1.5575817065406083
1.361356816555577,1.5542919229139418
1.3665928043115598,1.550991486344469
1.371828792067543,1.5476804194530125
1.3770647798235258,1.5443587449332539
1.382300767579509,1.5410264855515785
1.3875367553354918,1.5376836641469191
1.392772743091475,1.5343303036305993
1.3980087308474578,1.5309664269861765
1.403244718603441,1.5275920572692845
1.4084807063594238,1.5242072176074757
1.413716694115407,1.5208119312000619
1.4189526818713898,1.5174062213179564
1.4241886696273727,1.513990111303513
1.4294246573833558,1.5105636245703673
1.4346606451393387,1.5071267846032759
1.4398966328953218,1.503679614957955
1.4451326206513047,1.5002221392609192
1.4503686084072878,1.49675438120932
1.4556045961632706,1.493276364570783
1.4608405839192538,1.4897881131832442
1.4660765716752366,1.4862896509547887
1.4713125594312197,1.4827810018634844
1.4765485471872026,1.4792621899572196
1.4817845349431857,1.475733239353537
1.4870205226991686,1.4721941742394689
1.4922565104551515,1.4686450188713713
1.4974924982111346,1.4650857975747578
1.5027284859671175,1.4615165347441326
1.5079644737231006,1.457937254842823
1.5132004614790835,1.4543479824028138
1.5184364492350666,1.4507487420245753
1.5236724369910495,1.4471395583768987
1.5289084247470326,1.4435204561967245
1.5341444125030155,1.4398914602889736
1.5393804002589986,1.4362525955263776
1.5446163880149815,1.4326038868493085
1.5498523757709646,1.4289453592656067
1.5550883635269475,1.425277037850411
1.5603243512829306,1.421598947745985
1.5655603390389135,1.417911114161547
1.5707963267948963,1.4142135623730951
1.5760323145508794,1.4105063177232355
1.5812683023068623,1.406789405621008
1.5865042900628454,1.4030628515417116
1.5917402778188283,1.399326681026731
1.5969762655748114,1.3955809196833604
1.6022122533307943,1.3918255931846288
1.6074482410867774,1.3880607272691234
1.6126842288427603,1.3842863477408138
1.6179202165987434,1.3805024804688744
1.6231562043547263,1.376709151387508
1.6283921921107094,1.3729063864957674
1.6336281798666923,1.3690942118573775
1.6388641676226752,1.3652726536005562
1.6441001553786583,1.3614417379178358
1.6493361431346412,1.3576014910658836
1.6545721308906243,1.3537519393653217
1.6598081186466072,1.3498931092005462
1.6650441064025903,1.3460250270195468
1.6702800941585731,1.3421477193337261
1.6755160819145563,1.3382612127177165
1.6807520696705391,1.3343655338091995
1.6859880574265222,1.3304607093087217
1.6912240451825051,1.3265467659795136
1.6964600329384882,1.3226237306473039
1.7016960206944711,1.318691630200138
1.7069320084504542,1.3147504915881916
1.7121679962064371,1.310800341823588
1.71740398396242,1.3068412079802112
1.722639971718403,1.3028731171935208
1.727875959474386,1.2988960966603675
1.733111947230369,1.2949101736388042
1.738347934986352,1.2909153754479012
1.743583922742335,1.286911729467558
1.748819910498318,1.282899263138316
1.754055898254301,1.2788780039611696
1.759291886010284,1.2748479794973797
1.764527873766267,1.2708092173682821
1.76976386152225,1.2667617452551005
1.774999849278233,1.2627055908987554
1.780235837034216,1.258640782099675
1.785471824790199,1.2545673467176033
1.790707812546182,1.2504853126714106
1.7959438003021648,1.2463947079389008
1.801179788058148,1.2422955605566208
1.8064157758141308,1.2381878986196682
1.811651763570114,1.2340717502814975
1.8168877513260968,1.2299471437537288
1.82212373908208,1.2258141073059532
1.8273597268380628,1.22167266926554
1.832595714594046,1.2175228580174413
1.8378317023500288,1.2133647020039995
1.843067690106012,1.2091982297247497
1.8483036778619948,1.205023469736227
1.853539665617978,1.2008404506517683
1.8587756533739608,1.1966492011413183
1.8640116411299437,1.1924497499312319
1.8692476288859268,1.1882421258040772
1.8744836166419097,1.1840263575984393
1.8797196043978928,1.179802474208721
1.8849555921538756,1.1755705045849465
1.8901915799098588,1.1713304777325613
1.8954275676658416,1.1670824227122352
1.9006635554218247,1.1628263686396614
1.9058995431778076,1.158562344685358
1.9111355309337907,1.1542903800744673
1.9163715186897736,1.1500105040865574
1.9216075064457567,1.145722746055418
1.9268434942017396,1.1414271353688636
1.9320794819577227,1.137123701468528
1.9373154697137056,1.1328124738496659
1.9425514574696885,1.1284934820609482
1.9477874452256716,1.1241667557042614
1.9530234329816545,1.1198323244345034
1.9582594207376376,1.1154902179593804
1.9634954084936205,1.1111404660392048
1.9687313962496036,1.1067830984866882
1.9739673840055865,1.102418145166741
1.9792033717615696,1.0980456359962636
1.9844393595175525,1.093665600943945
1.9896753472735356,1.0892780700300542
1.9949113350295185,1.0848830733262378
2.0001473227855016,1.0804806409553103
2.0053833105414847,1.0760708030910504
2.0106192982974673,1.0716535899579935
2.0158552860534504,1.0672290318312232
2.0210912738094335,1.0627971590361658
2.026327261565416,1.0583580019483816
2.0315632493213993,1.0539115909933554
2.0367992370773824,1.0494579566462905
2.0420352248333655,1.0449971294318978
2.047271212589348,1.0405291399241883
2.0525072003453313,1.0360540187462606
2.0577431881013144,1.031571796570095
2.0629791758572975,1.0270825041163403
2.06821516361328,1.0225861721541045
2.0734511513692633,1.0180828315007429
2.0786871391252464,1.0135725130216482
2.0839231268812295,1.0090552476300385
2.089159114637212,1.0045310662867455
2.0943951023931953,1.0000000000000002
2.0996310901491784,0.9954620798252245
2.104867077905161,0.9909173368648155
2.110103065661144,0.9863658022679316
2.1153390534171272,0.9818075072302818
2.1205750411731104,0.9772424829939099
2.125811028929093,0.9726707608469815
2.131047016685076,0.9680923721235669
2.1362830044410592,0.9635073482034308
2.1415189921970423,0.9589157205118133
2.146754979953025,0.9543175205192171
2.151990967709008,0.9497127797411894
2.157226955464991,0.9451015297381081
2.162462943220974,0.940483802114965
2.167698930976957,0.935859628521147
2.17293491873294,0.931229040650223
2.178170906488923,0.9265920702397236
2.183406894244906,0.921948749070925
2.188642882000889,0.9172991089686301
2.193878869756872,0.9126431818009518
2.199114857512855,0.9079809994790937
2.204350845268838,0.9033125939571315
2.209586833024821,0.8986379972317935
2.214822820780804,0.8939572413422424
2.220058808536787,0.889270358369855
2.22529479629277,0.8845773804380029
2.230530784048753,0.8798783397118305
2.235766771804736,0.8751732683980372
2.2410027595607187,0.8704621987446555
2.246238747316702,0.8657451630408283
2.251474735072685,0.8610221936165905
2.256710722828668,0.8562933228426459
2.2619467105846507,0.8515585831301457
2.267182698340634,0.8468180069304648
2.272418686096617,0.8420716267349823
2.2776546738526,0.8373194750748563
2.2828906616085827,0.8325615845208026
2.288126649364566,0.8277979876828699
2.293362637120549,0.8230287172102178
2.298598624876532,0.8182538057908918
2.3038346126325147,0.8134732861516007
2.3090706003884978,0.8086871910574903
2.314306588144481,0.8038955533119204
2.3195425759004635,0.7990984057562404
2.3247785636564466,0.7942957812695616
2.3300145514124297,0.7894877127685347
2.335250539168413,0.7846742332071232
2.3404865269243955,0.779855375576377
2.3457225146803786,0.7750311729042062
2.3509585024363617,0.7702016582551563
2.356194490192345,0.7653668647301797
2.3614304779483275,0.7605268254664103
2.3666664657043106,0.7556815736369346
2.3719024534602937,0.7508311424505663
2.377138441216277,0.7459755651516179
2.3823744289722595,0.7411148750196728
2.3876104167282426,0.7362491053693562
2.3928464044842257,0.7313782895501088
2.3980823922402084,0.7265024609459572
2.4033183799961915,0.7216216529752839
2.4085543677521746,0.7167358990906006
2.4137903555081577,0.7118452327783177
2.4190263432641403,0.7069496875585146
2.4242623310201235,0.7020492969847094
2.4294983187761066,0.6971440946436306
2.4347343065320897,0.6922341141549859
2.4399702942880723,0.6873193891712325
2.4452062820440554,0.6823999533773439
2.4504422698000385,0.6774758404905828
2.4556782575560216,0.6725470842602678
2.4609142453120043,0.6676137184675421
2.4661502330679874,0.6626757769251422
2.4713862208239705,0.6577332934771666
2.476622208579953,0.652786301998844
2.4818581963359363,0.6478348363962991
2.4870941840919194,0.6428789306063233
2.4923301718479025,0.6379186185961402
2.497566159603885,0.6329539343631727
2.5028021473598683,0.6279849119348102
2.5080381351158514,0.6230115853681765
2.5132741228718345,0.618033988749895
2.518510110627817,0.6130521561958558
2.5237460983838003,0.6080661218509807
2.5289820861397834,0.6030759198889916
2.534218073895766,0.5980815845121739
2.539454061651749,0.5930831499511422
2.5446900494077322,0.5880806504646083
2.5499260371637154,0.5830741203391429
2.555162024919698,0.5780635938889437
2.560398012675681,0.573049105455597
2.5656340004316642,0.5680306894078454
2.5708699881876473,0.5630083801413509
2.57610597594363,0.5579822120784589
2.581341963699613,0.552952219667962
2.586577951455596,0.5479184373848652
2.5918139392115793,0.5428808997301486
2.597049926967562,0.5378396412305319
2.602285914723545,0.5327946964382353
2.607521902479528,0.527746099930746
2.612757890235511,0.5226938863105797
2.617993877991494,0.5176380902050418
2.623229865747477,0.5125787462659935
2.62846585350346,0.5075158891696114
2.633701841259443,0.5024495536161516
2.638937829015426,0.4973797743297098
2.644173816771409,0.4923065860579863
2.649409804527392,0.48723002357204515
2.654645792283375,0.4821501216660777
2.659881780039358,0.47706691515716215
2.665117767795341,0.4719804388850268
2.670353755551324,0.466890727711811
2.675589743307307,0.46179781652182517
2.68082573106329,0.4567017402213119
2.686061718819273,0.4516025337382076
2.6912977065752557,0.4465002320219032
2.696533694331239,0.44139487004300265
2.701769682087222,0.4362864827930855
2.707005669843205,0.43117510528446595
2.7122416575991877,0.4260607725499537
2.717477645355171,0.42094351964261173
2.722713633111154,0.415823381635519
2.727949620867137,0.41070039362152794
2.7331856086231197,0.40557459071302554
2.7384215963791028,0.4004460080416898
2.743657584135086,0.3953146807582526
2.748893571891069,0.3901806440322566
2.7541295596470516,0.3850439330518152
2.7593655474030347,0.3799045830233695
2.764601535159018,0.3747626291714494
2.7698375229150005,0.3696181067384313
2.7750735106709836,0.3644710509842952
2.7803094984269667,0.35932149718638523
2.78554548618295,0.3541694806391667
2.7907814739389325,0.34901503665398437
2.7960174616949156,0.3438582005588195
2.8012534494508987,0.33869900769804945
2.806489437206882,0.33353749343220473
2.8117254249628645,0.3283736931377263
2.8169614127188476,0.3232076422067227
2.8221974004748307,0.3180393760467286
2.827433388230814,0.31286893008046185
2.8326693759867965,0.30769633974558036
2.8379053637427796,0.3025216404944386
2.8431413514987627,0.297344867793846
2.8483773392547453,0.2921660571248237
2.8536133270107285,0.286985243982359
2.8588493147667116,0.2818024638751657
2.8640853025226947,0.27661775232543795
2.8693212902786773,0.27143114486860936
2.8745572780346604,0.26624267705310517
2.8797932657906435,0.26105238444010354
2.8850292535466266,0.25586030260328885
2.8902652413026093,0.2506664671286091
2.8955012290585924,0.2454709136140298
2.9007372168145755,0.24027367766929458
2.905973204570558,0.23507479491567596
2.9112091923265413,0.2298743009857336
2.9164451800825244,0.22467223152307164
2.9216811678385075,0.21946862218209087
2.92691715559449,0.21426350862774782
2.9321531433504733,0.20905692653530722
2.9373891311064564,0.20384891159010024
2.9426251188624395,0.19863949948727844
2.947861106618422,0.19342872593156882
2.9530970943744053,0.188216626637029
2.9583330821303884,0.1830032373268052
2.9635690698863715,0.1777885937328833
2.968805057642354,0.17257273159584705
2.9740410453983372,0.16735568666463133
2.9792770331543204,0.16213749469627778
2.984513020910303,0.1569181914556903
2.989749008666286,0.1516978127153886
2.9949849964222692,0.14647639425526407
3.0002209841782523,0.14125397186233357
3.005456971934235,0.13603058133049725
3.010692959690218,0.13080625846028635
3.015928947446201,0.12558103905862728
3.0211649352021843,0.12035495893858686
3.026400922958167,0.11512805391913533
3.03163691071415,0.10990035982489234
3.036872898470133,0.10467191248588811
3.0421088862261163,0.09944274773731629
3.047344873982099,0.0942129014192855
3.052580861738082,0.0889824093765781
3.057816849494065,0.08375130745839887
3.063052837250048,0.07851963151813737
3.068288825006031,0.07328741741311266
3.073524812762014,0.06805470100433493
3.078760800517997,0.06282151815625664
3.08399678827398,0.057587904736527425
3.089232776029963,0.05235389661574708
3.094468763785946,0.04711952966722177
3.099704751541929,0.04188483976671313
3.104940739297912,0.03664986279220614
3.110176727053895,0.031414634623639984
3.115412714809878,0.02617919114268965
3.120648702565861,0.02094356823249087
3.125884690321844,0.015707801777423362
3.131120678077827,0.010471927662838094
3.13635666583381,0.005235981774845173
3.1415926535897927,0.0
3.146828641345776,0.005235981774845173
3.152064629101759,0.010471927662838094
3.157300616857742,0.015707801777423362
3.1625366046137247,0.02094356823249087
3.1677725923697078,0.02617919114268965
3.173008580125691,0.031414634623639984
3.178244567881674,0.03664986279220614
3.1834805556376566,0.04188483976671313
3.1887165433936397,0.04711952966721942
3.193952531149623,0.05235389661574708
3.199188518905606,0.057587904736527425
3.2044245066615886,0.06282151815625664
3.2096604944175717,0.06805470100433493
3.214896482173555,0.07328741741311266
3.2201324699295375,0.07851963151813596
3.2253684576855206,0.08375130745839887
3.2306044454415037,0.08898240937657685
3.235840433197487,0.0942129014192855
3.2410764209534695,0.09944274773731517
3.2463124087094526,0.10467191248588706
3.2515483964654357,0.10990035982489132
3.256784384221419,0.11512805391913436
3.2620203719774015,0.12035495893858593
3.2672563597333846,0.1255810390586264
3.2724923474893677,0.1308062584602855
3.2777283352453503,0.13603058133049561
3.2829643230013335,0.1412539718623328
3.2882003107573166,0.14647639425526332
3.2934362985132997,0.15169781271538788
3.2986722862692823,0.1569181914556896
3.3039082740252654,0.16213749469627708
3.3091442617812485,0.16735568666463066
3.3143802495372316,0.1725727315958464
3.3196162372932143,0.1777885937328827
3.3248522250491974,0.1830032373268046
3.3300882128051805,0.18821662663702843
3.3353242005611636,0.19342872593156768
3.3405601883171463,0.19863949948727733
3.3457961760731294,0.20384891159009969
3.3510321638291125,0.2090569265353067
3.356268151585095,0.21426350862774676
3.3615041393410783,0.21946862218208987
3.3667401270970614,0.22467223152307064
3.3719761148530445,0.2298743009857331
3.377212102609027,0.23507479491567454
3.3824480903650103,0.24027367766929364
3.3876840781209934,0.24547091361402937
3.3929200658769765,0.25066646712860824
3.398156053632959,0.25586030260328796
3.4033920413889422,0.26105238444010265
3.4086280291449254,0.26624267705310434
3.4138640169009085,0.2714311448686086
3.419100004656891,0.27661775232543756
3.4243359924128742,0.28180246387516494
3.4295719801688573,0.2869852439823582
3.43480796792484,0.2921660571248225
3.440043955680823,0.2973448677938456
3.445279943436806,0.30252164049443825
3.4505159311927893,0.30769633974558
3.455751918948772,0.3128689300804612
3.460987906704755,0.31803937604672794
3.466223894460738,0.323207642206722
3.4714598822167213,0.32837369313772563
3.476695869972704,0.33353749343220407
3.481931857728687,0.3386990076980488
3.48716784548467,0.3438582005588188
3.4924038332406533,0.3490150366539837
3.497639820996636,0.3541694806391661
3.502875808752619,0.3593214971863846
3.508111796508602,0.3644710509842946
3.513347784264585,0.36961810673843043
3.518583772020568,0.3747626291714488
3.523819759776551,0.3799045830233689
3.529055747532534,0.3850439330518146
3.534291735288517,0.390180644032256
3.5395277230445,0.39531468075825177
3.544763710800483,0.40044600804168895
3.549999698556466,0.4055745907130247
3.555235686312449,0.4107003936215274
3.560471674068432,0.4158233816355182
3.565707661824415,0.42094351964261095
3.570943649580398,0.42606077254995295
3.576179637336381,0.4311751052844652
3.581415625092364,0.43628648279308474
3.586651612848347,0.4413948700430019
3.5918876006043297,0.4465002320219022
3.5971235883603128,0.45160253373820686
3.602359576116296,0.45670174022131116
3.607595563872279,0.46179781652182444
3.6128315516282616,0.4668907277118103
3.6180675393842447,0.4719804388850261
3.623303527140228,0.4770669151571615
3.628539514896211,0.482150121666077
3.6337755026521936,0.4872300235720445
3.6390114904081767,0.4923065860579856
3.64424747816416,0.49737977432970937
3.6494834659201425,0.5024495536161505
3.6547194536761256,0.5075158891696108
3.6599554414321087,0.512578746265993
3.665191429188092,0.5176380902050411
3.6704274169440745,0.5226938863105786
3.6756634047000576,0.5277460999307454
3.6808993924560407,0.5327946964382344
3.686135380212024,0.5378396412305311
3.6913713679680065,0.542880899730148
3.6966073557239896,0.5479184373848645
3.7018433434799727,0.5529522196679613
3.707079331235956,0.5579822120784583
3.7123153189919385,0.5630083801413501
3.7175513067479216,0.5680306894078448
3.7227872945039047,0.5730491054555964
3.7280232822598873,0.5780635938889425
3.7332592700158704,0.5830741203391423
3.7384952577718535,0.5880806504646076
3.7437312455278366,0.5930831499511416
3.7489672332838193,0.5980815845121727
3.7542032210398024,0.6030759198889909
3.7594392087957855,0.6080661218509802
3.7646751965517686,0.6130521561958552
3.7699111843077513,0.6180339887498942
3.7751471720637344,0.6230115853681758
3.7803831598197175,0.6279849119348094
3.7856191475757006,0.6329539343631719
3.7908551353316833,0.6379186185961394
3.7960911230876664,0.6428789306063228
3.8013271108436495,0.6478348363962986
3.806563098599632,0.652786301998843
3.8117990863556153,0.6577332934771659
3.8170350741115984,0.6626757769251416
3.8222710618675815,0.6676137184675415
3.827507049623564,0.6725470842602671
3.8327430373795472,0.6774758404905823
3.8379790251355304,0.6823999533773434
3.8432150128915135,0.6873193891712319
3.848451000647496,0.6922341141549854
3.8536869884034792,0.69714409464363
3.8589229761594623,0.7020492969847086
3.8641589639154454,0.7069496875585141
3.869394951671428,0.7118452327783172
3.874630939427411,0.7167358990906002
3.8798669271833943,0.7216216529752832
3.885102914939377,0.726502460945956
3.89033890269536,0.7313782895501081
3.895574890451343,0.7362491053693554
3.9008108782073263,0.7411148750196722
3.906046865963309,0.7459755651516173
3.911282853719292,0.7508311424505657
3.916518841475275,0.7556815736369338
3.9217548292312583,0.7605268254664096
3.926990816987241,0.765366864730179
3.932226804743224,0.7702016582551556
3.937462792499207,0.7750311729042056
3.9426987802551903,0.7798553755763763
3.947934768011173,0.7846742332071224
3.953170755767156,0.7894877127685341
3.958406743523139,0.7942957812695609
3.963642731279122,0.7990984057562395
3.968878719035105,0.8038955533119198
3.974114706791088,0.8086871910574897
3.979350694547071,0.8134732861516001
3.984586682303054,0.8182538057908911
3.989822670059037,0.8230287172102171
3.99505865781502,0.8277979876828694
4.000294645571003,0.8325615845208022
4.005530633326986,0.8373194750748556
4.010766621082969,0.8420716267349819
4.016002608838952,0.8468180069304642
4.021238596594935,0.8515585831301448
4.026474584350918,0.8562933228426457
4.031710572106901,0.8610221936165898
4.0369465598628835,0.8657451630408273
4.042182547618867,0.8704621987446548
4.04741853537485,0.8751732683980366
4.052654523130832,0.8798783397118295
4.057890510886816,0.8845773804380023
4.063126498642799,0.8892703583698544
4.068362486398782,0.8939572413422421
4.073598474154765,0.8986379972317928
4.0788344619107475,0.9033125939571305
4.084070449666731,0.9079809994790935
4.089306437422714,0.9126431818009513
4.094542425178696,0.9172991089686292
4.09977841293468,0.9219487490709245
4.105014400690663,0.926592070239723
4.110250388446645,0.9312290406502219
4.115486376202629,0.9358596285211465
4.1207223639586115,0.940483802114964
4.125958351714595,0.945101529738108
4.131194339470578,0.9497127797411887
4.13643032722656,0.9543175205192161
4.141666314982544,0.9589157205118132
4.146902302738527,0.9635073482034301
4.152138290494509,0.9680923721235659
4.157374278250493,0.9726707608469807
4.162610266006475,0.9772424829939094
4.167846253762459,0.9818075072302815
4.173082241518442,0.9863658022679309
