t_s,ruido_A_Pa,ruido_B_Pa,suma_Pa
0.0012708333333333332,0.23604828816615625,0.08268520636357092,0.31873349452972716
0.0012916666666666667,0.04124739221927795,0.3697963207577646,0.41104371297704256
0.0013125,0.06784585535477514,-0.16597733583146002,-0.09813148047668488
0.0013333333333333333,-0.2641178107302993,-0.13084706893580678,-0.39496487966610605
0.0013541666666666667,0.15214436480027066,-0.2373994685515102,-0.08525510375123954
0.001375,-0.13801251014332738,-0.1169457377295481,-0.25495824787287547
0.0013958333333333333,0.11334359962914113,0.08412255684909539,0.1974661564782365
0.0014166666666666668,-0.0774821510811235,-0.23642981126160964,-0.3139119623427331
0.0014375,0.08368325252169713,-0.1711261391033589,-0.08744288658166176
0.0014583333333333334,-0.17055136546644678,-0.10840093592336396,-0.27895230138981075
0.0014791666666666666,0.07407811591911002,0.12288854049968989,0.1969666564187999
0.0015,0.10943055813583318,0.10609282810025274,0.2155233862360859
0.0015208333333333332,0.2214297013961568,0.36950700339989545,0.5909367047960523
0.0015416666666666667,0.07210727092419843,-0.020977403150425854,0.05112986777377257
0.0015625,0.5917018573110335,0.4167551611510054,1.008457018462039
0.0015833333333333333,-0.3678269784497168,-0.14950867552205324,-0.5173356539717701
0.0016041666666666667,-0.2673372211897306,-0.0032424572715430843,-0.2705796784612737
0.001625,0.09182326498071132,0.06139477588024639,0.1532180408609577
0.0016458333333333333,0.1954010794847132,-0.11188209137719148,0.08351898810752172
0.0016666666666666668,-0.1271574046999933,-0.06861130426070161,-0.1957687089606949
0.0016875,-0.3319939769581569,-0.1172912068943136,-0.4492851838524705
0.0017083333333333334,0.07124662419103367,-0.2183891312899554,-0.14714250709892174
0.0017291666666666666,-0.03536286718186091,-0.2644740888874652,-0.29983695606932614
0.00175,-0.005474968494150693,-0.008046839024335882,-0.013521807518486575
0.0017708333333333332,-0.15666748597380373,0.24440534880817244,0.08773786283436871
0.0017916666666666667,-0.21683523105968716,0.12661968066901724,-0.09021555039066992
0.0018125,0.28923355662335426,0.11435909838669218,0.40359265501004643
0.0018333333333333333,0.23405873940441282,0.07245810758441074,0.30651684698882353
0.0018541666666666667,-0.17028523597098158,-0.2349039155985593,-0.4051891515695409
0.001875,0.10558572419218269,0.011966762627188493,0.11755248681937118
0.0018958333333333334,-0.18649103749337076,-0.4454230469662795,-0.6319140844596502
0.0019166666666666666,0.3597635072904503,0.19526962974734827,0.5550331370377986
0.0019375,-0.4532099485273046,-0.1174230690173109,-0.5706330175446155
0.001958333333333333,0.1826763682026349,-0.10567718454170189,0.076999183660933
0.001979166666666667,0.048367381959544195,0.0833046649404802,0.13167204690002438
0.002,-0.1599257357259,0.20174819978466943,0.04182246405876944
0.0020208333333333332,-0.04707109542858658,0.029172449918159895,-0.017898645510426688
0.0020416666666666665,0.22128689415140962,0.08599196102245482,0.30727885517386444
0.0020625,-0.235967638942905,-0.20679578550973315,-0.44276342445263817
0.0020833333333333333,-0.0988901764451048,-0.3638410909393114,-0.46273126738441617
0.0021041666666666665,-0.37759410485208045,-0.21399228350803662,-0.5915863883601171
0.002125,0.15619032580533562,0.17391024578985975,0.33010057159519535
0.0021458333333333334,0.12484396094929635,0.13709482403731027,0.2619387849866066
0.0021666666666666666,0.11532011569405776,-0.11369647164650078,0.0016236440475569797
0.0021875,0.21285216685563524,0.4767994793578998,0.689651646213535
0.0022083333333333334,-0.2676578020503848,0.16751985295094382,-0.10013794909944099
0.0022291666666666666,-0.2909197476518012,-0.47299528266563506,-0.7639150303174362
0.00225,0.05192643245509826,0.022749939701559946,0.0746763721566582
0.0022708333333333335,-0.02854745800319376,0.19111879025195033,0.16257133224875658
0.0022916666666666667,0.17281534684932146,-0.0590362582859696,0.11377908856335185
0.0023125,-0.125343842470838,0.2866606995720021,0.16131685710116409
0.0023333333333333335,-0.128317790683525,0.4630663860507803,0.3347485953672553
0.0023541666666666667,-0.2868928808400812,0.07462407879699186,-0.21226880204308934
0.002375,0.13496584591659241,0.22885767644848146,0.36382352236507387
0.002395833333333333,0.058817852793389316,-0.23550551886739798,-0.17668766607400865
0.002416666666666667,-0.06317927985844968,-0.04934786191653202,-0.11252714177498169
0.0024375,0.09924767093423112,-0.21176120422955702,-0.1125135332953259
0.002458333333333333,0.17782170816170934,-0.32403655232339945,-0.14621484416169012
0.002479166666666667,-0.1768223023774877,-0.05453871193331557,-0.23136101431080325
0.0025,-0.028448003942831375,-0.0950606358480013,-0.12350863979083268
0.0025208333333333333,-0.32983874621848774,0.025879297500274293,-0.30395944871821345
0.0025416666666666665,-0.40588977901546697,-0.027400492618113215,-0.4332902716335802
0.0025625,0.14306209105504664,-0.28532693293818373,-0.1422648418831371
0.0025833333333333333,0.04020598059554845,-0.020247250443391478,0.019958730152156975
0.0026041666666666665,0.06358447732706132,-0.34119309127261893,-0.2776086139455576
0.002625,-0.049570162572137554,-0.14610437896677644,-0.195674541538914
0.0026458333333333334,-0.29559295712913314,0.1582860665793447,-0.13730689054978845
0.0026666666666666666,0.13783615145286918,-0.1595706774792428,-0.02173452602637363
0.0026875,-0.03555003517234077,0.023267109312122086,-0.012282925860218681
0.0027083333333333334,0.1343789547326846,0.03677611899970905,0.17115507373239364
0.0027291666666666666,0.4117848534196628,-0.09840416503290214,0.3133806883867607
0.00275,0.00965894717788321,-0.08512671856276259,-0.07546777138487938
0.0027708333333333335,-0.12540798965122454,0.25646683600952763,0.1310588463583031
0.0027916666666666667,0.20571812230069797,-0.198736723952219,0.006981398348478968
0.0028125,0.11892229089219877,0.09925246007849968,0.21817475097069844
0.0028333333333333335,0.12690834145299604,-0.02148956101045149,0.10541878044254455
0.0028541666666666667,0.4628767671648439,0.08643502271195665,0.5493117898768005
0.002875,-0.09488505548275294,-0.2698545900025911,-0.36473964548534404
0.002895833333333333,0.06768326531724586,-0.026410162655867184,0.04127310266137868
0.002916666666666667,-0.4270033958281959,0.11366339046971004,-0.3133400053584859
0.0029375,0.07321357102998116,0.07093083848972165,0.1441444095197028
0.002958333333333333,0.17957033649948503,-0.02761667547922996,0.15195366102025507
0.002979166666666667,-0.0059339037808385725,0.25692342148436526,0.2509895177035267
0.003,0.03052265030135329,-0.17977540508560544,-0.14925275478425215
0.0030208333333333333,0.04838749735275241,-0.0686886264872885,-0.02030112913453609
0.0030416666666666665,-0.0518029909902104,-0.10273974635039564,-0.15454273734060603
0.0030625,0.1301805524017013,-0.13491672397360413,-0.004736171571902842
0.0030833333333333333,0.047958779277234964,-0.060084935644623826,-0.012126156367388861
0.0031041666666666665,0.195808469502655,-0.0690129576306802,0.1267955118719748
0.003125,0.29084785352059106,0.30158190110255734,0.5924297546231484
0.0031458333333333334,0.37542347554984407,-0.28832961808409535,0.08709385746574871
0.0031666666666666666,0.3131506696396805,-0.052657051341597226,0.2604936182980833
0.0031875,0.15264061656478586,0.2099192741318988,0.36255989069668465
0.0032083333333333334,-0.17488757593996174,0.30547832916879014,0.1305907532288284
0.0032291666666666666,0.2799011471239493,-0.02880292859577682,0.2510982185281725
0.00325,0.14836550750988722,0.019274126620642897,0.16763963413053012
0.0032708333333333335,-0.38047828489194707,0.3539527239750824,-0.0265255609168647
0.0032916666666666667,-0.2597350918622216,0.106130377097462,-0.15360471476475962
0.0033125,-0.20463687350309265,0.25438763971524736,0.04975076621215471
0.0033333333333333335,-0.16119064863404917,-0.3608208270249555,-0.5220114756590046
0.0033541666666666668,-0.09366702649226186,-0.20938948733885307,-0.3030565138311149
0.003375,0.18301923981183274,-0.3700184328111759,-0.18699919299934317
0.003395833333333333,0.013047975083386976,-0.1859385199911615,-0.17289054490777453
0.003416666666666667,0.2675633571204762,0.14646339057039848,0.41402674769087466
0.0034375,0.19801431152802124,0.020539465742635616,0.21855377727065686
0.0034583333333333332,0.06849500993291684,-0.31469981861903634,-0.2462048086861195
0.003479166666666667,-0.43486939255306534,0.18713938583717787,-0.24773000671588746
0.0035,-0.04639766049195109,-0.05471231724222532,-0.1011099777341764
0.0035208333333333333,0.1294240747862589,-0.055055017849392034,0.07436905693686685
0.0035416666666666665,-0.28666406605265493,0.29416702129124983,0.0075029552385948994
0.0035625,0.2885751803813323,0.08580185673400605,0.3743770371153383
0.0035833333333333333,-0.11079689055734461,0.20864300809095326,0.09784611753360865
0.0036041666666666665,-0.12335079227589968,0.00914104911719768,-0.114209743158702
0.003625,-0.054829110691302765,0.22110949044870573,0.16628037975740295
0.0036458333333333334,-0.33314526798214816,0.3147878355669053,-0.018357432415242847
0.0036666666666666666,0.6526291804161419,-0.2273815231888596,0.4252476572272823
0.0036875,0.30509687797936885,0.024055464633421127,0.32915234261278997
0.0037083333333333334,0.0455305790308311,-0.05985219719703224,-0.014321618166201137
0.0037291666666666667,-0.21682026361588033,-0.04344933295187042,-0.2602695965677507
0.00375,0.1567224126149929,0.0837190209625916,0.2404414335775845
0.0037708333333333335,0.24489088735470624,0.10737162772318821,0.35226251507789447
0.0037916666666666667,0.3507953202604335,-0.04886034451260884,0.30193497574782463
0.0038125,0.14199486291969857,0.026563175723955043,0.1685580386436536
0.003833333333333333,-0.20684200510082776,-0.37274979320795226,-0.57959179830878
0.0038541666666666668,0.0682675767097401,-0.3011589475861206,-0.2328913708763805
0.003875,0.13768445874563381,0.28159507809321366,0.41927953683884744
0.003895833333333333,0.24896395155690748,-0.5412062288518352,-0.29224227729492774
0.003916666666666666,0.022037300582799475,0.04675910275340022,0.0687964033361997
0.0039375,0.2954927354148841,0.06200985696598555,0.3575025923808696
0.003958333333333334,-0.10449720006994857,-0.2829568801086868,-0.38745408017863536
0.0039791666666666664,0.1325901122751891,-0.12360007982825601,0.008990032446933097
0.004,-0.10602425832305715,0.21227035872106992,0.10624610039801277
0.004020833333333334,0.039582853689028606,0.026636623817229286,0.0662194775062579
0.0040416666666666665,0.23263099289641354,0.42821704598867427,0.6608480388850878
0.0040625,-0.11042134311065599,-0.24491177044789764,-0.3553331135585536
0.004083333333333333,-0.3646935966521279,0.1459298459018929,-0.21876375075023502
0.0041041666666666666,0.04147621094786365,0.05533991017840319,0.09681612112626684
0.004125,-0.2474854986562078,-0.4429268856757784,-0.6904123843319863
0.004145833333333333,0.04666500961066049,-0.28769713703840055,-0.24103212742774005
0.004166666666666667,0.014588575046660755,0.11223930133287298,0.12682787637953374
0.0041875,0.06612347066053484,-0.3374824017617405,-0.2713589311012057
0.004208333333333333,-0.30712023281718526,-0.28159493033350524,-0.5887151631506905
0.004229166666666667,-0.07604776420701856,0.1741711009663982,0.09812333675937965
0.00425,-0.2863987220983561,-0.14135734120792212,-0.42775606330627824
0.004270833333333333,0.12854952168847222,0.23786656966427036,0.36641609135274256
0.004291666666666667,-0.017966947958716735,0.26988402744853657,0.25191707948981984
0.0043125,0.0779429152991287,0.031223484730033186,0.10916640002916188
0.004333333333333333,-0.3264693367971141,0.0883463647065832,-0.2381229720905309
0.004354166666666667,-0.06359847211607406,-0.188902991778385,-0.25250146389445904
0.004375,0.16879144423278847,-0.030937189180487552,0.13785425505230092
0.004395833333333333,-0.38655281155927157,-0.10271859012844499,-0.48927140168771655
0.004416666666666667,0.01696552056183103,-0.3220742666472347,-0.30510874608540367
0.0044375,-0.1966522528900713,0.47341210229752556,0.27675984940745424
0.004458333333333333,-0.027825065824774474,-0.3014167767475728,-0.32924184257234723
0.004479166666666667,0.1162856496276872,0.2471545779498616,0.3634402275775488
0.0045,-0.07886021094005426,0.05222271483648604,-0.02663749610356822
0.004520833333333333,0.13637055823825892,0.18536948563468186,0.32174004387294075
0.004541666666666667,-0.20580290410568883,0.12153099945137828,-0.08427190465431054
0.0045625,0.25300083584315114,-0.06324268631803971,0.18975814952511144
0.004583333333333333,-0.019700440308154658,-0.014927592992689602,-0.03462803330084426
0.004604166666666667,0.072164503207874,0.09175329335983609,0.1639177965677101
0.004625,-0.057627733928657394,0.08663182933856092,0.02900409540990353
0.004645833333333333,-0.11444456209010061,-0.052893400201041545,-0.16733796229114214
0.004666666666666667,0.3011875861014137,0.08893018870361616,0.39011777480502985
0.0046875,-0.1726472761646352,0.1487870548884315,-0.023860221276203714
0.0047083333333333335,0.19294169074531925,0.1974599812851765,0.39040167203049575
0.004729166666666666,-0.022060536604844697,0.10250632982017101,0.08044579321532631
0.00475,0.056212787546873956,0.04139118632175877,0.09760397386863273
0.0047708333333333335,0.166496022349434,0.015151166847720434,0.18164718919715445
0.004791666666666666,0.06417500401798323,-0.11018602688082604,-0.04601102286284281
0.0048125,-0.06450081620396185,0.0014986747319642117,-0.06300214147199763
0.004833333333333334,-0.018981987824867038,0.03567463489982113,0.016692647074954093
0.004854166666666666,-0.15836587950542494,-0.04761331734371864,-0.20597919684914356
0.004875,-0.2840526445328841,-0.32102397400346677,-0.6050766185363509
0.004895833333333334,-0.15906422940163104,-0.1059571410602803,-0.2650213704619113
0.004916666666666666,-0.06172825482444481,-0.17687087583829744,-0.23859913066274224
0.0049375,-0.347399130931648,-0.024452197853697972,-0.37185132878534594
0.004958333333333334,-0.12183728508062458,-0.15100432760841545,-0.27284161268904006
0.0049791666666666665,-0.14876062156194586,0.023554882516882748,-0.1252057390450631
0.005,0.025797921190371893,-0.021212594054375925,0.004585327135995968
0.005020833333333334,0.07127565541984503,0.02616787110164138,0.09744352652148641
0.0050416666666666665,0.04473080914377592,-0.12120917461964743,-0.07647836547587152
0.0050625,0.1170601326333599,0.3233579797561771,0.440418112389537
0.005083333333333333,-0.45568573167412724,0.08430153054187409,-0.3713842011322531
0.005104166666666667,-0.20376215245540197,-0.23273720041926724,-0.43649935287466923
0.005125,0.2577227081224139,-0.4092268483889268,-0.15150414026651293
0.005145833333333333,-0.06871640066790805,0.17308178987340908,0.10436538920550104
0.005166666666666667,-0.22003907643186932,0.16486201616448726,-0.05517706026738206
0.0051875,-0.36922789323984306,-0.3351858925927253,-0.7044137858325683
0.005208333333333333,0.15932255528383862,0.04012178141442119,0.1994443366982598
0.005229166666666667,-0.2968288207140845,-0.055755487778709284,-0.35258430849279376
0.00525,-0.17227288555019563,0.09056878279660885,-0.08170410275358678
0.005270833333333333,0.1768323522910113,-0.10312077266764093,0.07371157962337037
0.005291666666666667,-0.35282644693458703,-0.0655148187798896,-0.4183412657144766
0.0053125,0.07828993387035256,-0.640575853995457,-0.5622859201251045
0.005333333333333333,0.3054683097971374,-0.14918437685969194,0.15628393293744547
0.005354166666666667,0.1328760091804045,0.017540093626677862,0.15041610280708234
0.005375,-0.13361833411530621,0.3988456723159443,0.2652273382006381
0.005395833333333333,0.15369575974432648,-0.06497128552631308,0.0887244742180134
0.005416666666666667,0.24093805382639694,0.033536856606633074,0.27447491043303
0.0054375,0.04631404706510878,-0.2045873513689569,-0.15827330430384812
0.005458333333333333,0.02752267348531903,0.0766151927010272,0.10413786618634623
0.005479166666666667,-0.030051913555124706,-0.2085922155889397,-0.2386441291440644
0.0055,0.17813510754936607,0.250916124771657,0.42905123232102305
0.005520833333333333,-0.1781423211373994,-0.32952893058453286,-0.5076712517219323
0.005541666666666667,-0.3175741296499198,-0.19345571928882496,-0.5110298489387448
0.0055625,-0.18200336070257253,-0.03660559427488488,-0.21860895497745741
0.005583333333333333,-0.2485085890801693,-0.38995564489267814,-0.6384642339728475
0.005604166666666667,-0.26817006057981907,-0.00657728005577923,-0.2747473406355983
0.005625,-0.05497605013425646,0.22442681742216475,0.16945076728790828
0.005645833333333333,0.311825988220522,0.16535634777085376,0.4771823359913757
0.005666666666666667,-0.15440771050822594,-0.212916890146238,-0.36732460065446393
0.0056875,0.2928317826015957,0.16366647817503038,0.4564982607766261
0.0057083333333333335,-0.027297705097878884,0.07273984031057314,0.04544213521269425
0.005729166666666666,0.024170797178266614,-0.267614197233642,-0.24344340005537538
0.00575,0.18092603007571026,0.22258031431566896,0.4035063443913792
0.0057708333333333335,-0.006744422922827189,-0.22272332180378238,-0.22946774472660955
0.005791666666666666,-0.23841683627962712,0.27203636300983436,0.03361952673020724
0.0058125,-0.2798940687255767,0.11776782802853694,-0.16212624069703976
0.005833333333333334,-0.14224843443065674,-0.04359809449405622,-0.18584652892471296
0.005854166666666666,-0.2072998915047245,-0.23416100095591197,-0.44146089246063647
0.005875,-0.0830050701702278,0.017074958688010403,-0.0659301114822174
0.005895833333333334,-0.10495963446629698,-0.11678012488507021,-0.2217397593513672
0.005916666666666666,-0.007385770299900436,0.2878752942700118,0.28048952397011134
0.0059375,0.23493951669108726,-0.04689905340067988,0.18804046329040738
0.005958333333333334,-0.1487759496154376,0.05193499971258479,-0.09684094990285282
0.0059791666666666665,-0.1891468890150017,0.14785840915006987,-0.04128847986493184
0.006,-0.07557566619152417,0.17565207303652816,0.10007640684500399
0.006020833333333334,-0.12600344915036688,0.16368180153871345,0.037678352388346575
0.0060416666666666665,0.2651755723901581,-0.02629153182943304,0.23888404056072507
0.0060625,0.15805625521804564,0.15204142811630222,0.31009768333434784
0.006083333333333333,0.10894315164708289,-0.28660941604421686,-0.17766626439713396
0.006104166666666667,0.10309235758498426,-0.21027301891923683,-0.10718066133425257
0.006125,-0.12316566288583143,0.2090310044792081,0.08586534159337668
0.006145833333333333,0.14125380597669854,0.19339040059971568,0.33464420657641425
0.006166666666666667,0.2466884493294133,-0.006912625007372018,0.23977582432204128
0.0061875,-0.08416192938915251,-0.09592447147124145,-0.18008640086039396
0.006208333333333333,-0.2192439458287792,0.1713951389481983,-0.04784880688058091
0.006229166666666667,0.03749963493269277,-0.0756322999437283,-0.03813266501103554
0.00625,-0.1480521602465987,-0.04956155463895126,-0.19761371488554996
0.006270833333333333,-0.17205033427610886,0.14548951324719875,-0.02656082102891011
0.006291666666666667,0.3588889517362331,-0.09338121114458978,0.2655077405916433
0.0063125,-0.15922812504328168,-0.07976307338503247,-0.23899119842831415
0.006333333333333333,0.034022420095115385,-0.3092588108716595,-0.27523639077654416
0.006354166666666667,0.10591547508168546,-0.05941123647699439,0.04650423860469107
0.006375,-0.2382429003654954,0.040566835678103014,-0.19767606468739238
0.006395833333333333,0.16758367811694577,-0.12755627513463982,0.04002740298230595
0.006416666666666667,-0.11349994548968503,-0.09813009305415632,-0.21163003854384135
0.0064375,0.02978650542757291,0.13777019478173796,0.16755670020931088
0.006458333333333333,-0.03542955533560447,-0.06417550693126596,-0.09960506226687044
0.006479166666666667,-0.4225747227002059,-0.00012708949877785535,-0.4227018121989838
0.0065,-0.01599757323150092,-0.0027251528581852553,-0.018722726089686177
0.006520833333333333,0.4551699978501148,0.24896277130126337,0.7041327691513781
0.006541666666666667,-0.3045802212007039,-0.11146056878240987,-0.4160407899831138
0.0065625,0.17246967353070042,0.08797416029073252,0.26044383382143294
0.006583333333333333,0.038363252798659236,-0.24939426390441982,-0.21103101110576059
0.006604166666666667,-0.21286063460744828,0.0941266083828837,-0.11873402622456458
0.006625,0.10616212859395166,-0.22600395729473124,-0.11984182870077958
0.0066458333333333335,-0.1115588396619042,0.0982285869986199,-0.013330252663284303
0.006666666666666667,-0.13778711887881828,-0.17675251937881656,-0.31453963825763487
0.0066875,-0.18323727660597078,-0.008290311486314731,-0.1915275880922855
0.0067083333333333335,0.04422949708967913,0.16086554833023295,0.20509504541991208
0.006729166666666666,0.20187757750141352,0.06355487952135626,0.2654324570227698
0.00675,-0.031983674785459715,-0.1703774476272428,-0.20236112241270252
0.0067708333333333336,0.042480719693068866,-0.023711015803724828,0.018769703889344038
0.006791666666666666,-0.3068602910228874,0.24794382056842695,-0.05891647045446047
0.0068125,0.03645667376877685,0.1881305991101287,0.22458727287890554
0.006833333333333334,0.17621429179838366,0.13004665282262576,0.3062609446210094
0.006854166666666666,0.0008312361023394475,0.011825289314333756,0.012656525416673203
0.006875,0.2312028588383383,-0.2124321617887137,0.018770697049624585
0.006895833333333334,0.23568000740090045,-0.11979332155806652,0.11588668584283393
0.0069166666666666664,0.10834637720267772,0.3316408641673942,0.4399872413700719
0.0069375,-0.27052458728430007,-0.34529542792475537,-0.6158200152090554
0.006958333333333334,-0.2524500677052701,0.30153220559448746,0.04908213788921734
0.0069791666666666665,-0.08946686893216403,-0.21537660233182968,-0.3048434712639937
0.007,0.20151568567548026,0.06684418101387292,0.2683598666893532
0.007020833333333333,0.28262194852506023,-0.34096034298101074,-0.058338394455950515
0.0070416666666666666,-0.31158587866050136,0.3542351963294904,0.04264931766898905
0.0070625,0.3486184783210567,0.23064396787778482,0.5792624461988415
0.007083333333333333,-0.11620470458789219,-0.2904620149612518,-0.40666671954914396
0.007104166666666667,0.15556910747536026,-0.4675124626455521,-0.3119433551701918
0.007125,0.22922880175371588,0.221182685668156,0.45041148742187187
0.007145833333333333,-0.022497827911954146,-0.2965927185997295,-0.31909054651168367
0.007166666666666667,0.2638644937627863,0.24203671845761843,0.5059012122204047
0.0071875,0.3496085748412416,0.08264300497707312,0.4322515798183147
0.007208333333333333,0.22038333768319865,0.2311237060647594,0.451507043747958
0.007229166666666667,0.12696111411186362,-0.14088849084594446,-0.013927376734080843
0.00725,0.07274179301691554,0.04359280022029614,0.11633459323721168
0.007270833333333333,0.18198853157301095,0.05054003943987736,0.23252857101288832
0.007291666666666667,0.03708872067624531,-0.2856327066151954,-0.2485439859389501
0.0073125,0.08944502565990547,-0.3550851367903041,-0.26564011113039865
0.007333333333333333,-0.05764393645242978,-0.019166877363352586,-0.07681081381578236
0.007354166666666667,0.2577427476341251,0.03631728615846024,0.29406003379258533
0.007375,0.14864104445580312,0.34675760139961853,0.49539864585542165
0.007395833333333333,0.40628666723454787,0.09560072666633945,0.5018873939008873
0.007416666666666667,0.08329896832866694,-0.23495230395008723,-0.1516533356214203
0.0074375,0.04504815227878068,0.2461846459997143,0.29123279827849496
0.007458333333333333,0.38600508502782555,0.03985320886664979,0.4258582938944753
0.007479166666666667,0.16576774754461815,-0.19378106494979397,-0.02801331740517582
0.0075,0.2756127949095088,-0.2012635334510499,0.07434926145845891
0.007520833333333333,0.029982563387690824,-0.0823306996872669,-0.052348136299576076
0.007541666666666667,-0.3004606942115186,-0.12617232833451664,-0.42663302254603525
0.0075625,-0.15822619097654714,-0.37392194552335656,-0.5321481364999037
0.007583333333333333,-0.019077562617481336,0.16601865422867984,0.1469410916111985
0.007604166666666667,-0.1932531211552983,0.14152494318267267,-0.05172817797262563
0.007625,0.0649432002524564,0.05167846999850232,0.11662167025095871
0.0076458333333333335,0.3325882840058014,0.1624394517811989,0.4950277357870003
0.007666666666666666,-0.40571285705469046,0.07564576174450026,-0.3300670953101902
0.0076875,0.2425205269520468,0.03967659010566116,0.28219711705770795
0.0077083333333333335,-0.03328234260132227,-0.1954184525251628,-0.22870079512648506
0.007729166666666666,-0.026904533813046656,-0.20452846679783568,-0.23143300061088234
0.00775,-0.45313163560427694,0.3264163699949058,-0.12671526560937113
0.007770833333333334,0.014363757122312974,0.2315929452945769,0.24595670241688988
0.007791666666666666,-0.17653612312608918,-0.10638321028218882,-0.282919333408278
0.0078125,0.05186598848811692,0.22049636971009773,0.27236235819821464
0.007833333333333333,-0.1073698349448766,0.23662589270041037,0.12925605775553378
0.007854166666666667,-0.08057075359162197,-0.13338864764560082,-0.2139594012372228
0.007875,-0.1038323011802334,0.13013151835779996,0.02629921717756656
0.007895833333333333,0.06804523332570662,0.2869882324478623,0.3550334657735689
