"asset_id","unit","slide_id","type","title","description","pedagogical_purpose","source_url","creator","organization","license","access_date","local_path","status","credit_text","notes"
"U08-CH-010","08","U08-075","chart","OEA y piso de ruido","Trazas sintéticas de emisión y ruido.","Explicar SNR y dependencia del protocolo.","","Equipo del curso","UCASAL","Producción propia; modelo sintético declarado","","units/unit_08/assets/generated/charts/U08-CH-010","approved","Producción propia UCASAL.","Sin criterio pasa/deriva universal. Clasificación obligatoria: gráfico cuantitativo. SVG, PNG 2560×1440, script, datos/parámetros, README, caption, alt y validación aprobados 2026-08-12."
"U08-CH-011","08","U08-110","chart","Ganancia por frecuencia","Gráfico derivado de datos ficticios del ejercicio.","Relacionar resta por frecuencia y límite perceptual.","","Equipo del curso","UCASAL","Producción propia","","units/unit_08/assets/generated/charts/U08-CH-011","superseded-v02","Producción propia UCASAL.","El asset v01 no coincidía con NA3 del capítulo. En v02 se reemplaza por tabla y barras nativas editables con 500/1000/2000 Hz y ganancias 10/15/21 dB."
"U08-DG-001","08","U08-002;U08-095","diagram","Caso ramificado","Caso, observaciones y preguntas sin diagnóstico.","Abrir e integrar la unidad.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-001","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-002","08","U08-007","diagram","Mapa de cuatro encuentros","Macroetapas y bloques de la unidad.","Orientar una secuencia extensa.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-002","approved","Producción propia UCASAL.","Prototipo crítico. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-003","08","U08-009;U08-016","diagram","Clases de evidencia","Cinco categorías con relaciones no causales.","Separar exposición, alteración, síntoma, resultado y limitación.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-003","approved","Producción propia UCASAL.","Conectores discontinuos rotulados puede relacionarse. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-004","08","U08-010","diagram","Seis preguntas del caso","Matriz de preguntas en dos etapas.","Mostrar que una consulta abre mediciones distintas.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-004","approved","Producción propia UCASAL.","Prototipo crítico; revelar 3+3. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-005","08","U08-012","diagram","Clasificación funcional","Transmisión, cóclea/neural y combinación.","Introducir clasificación sin diagnóstico diferencial.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-005","approved","Producción propia UCASAL.","Complementario. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-006","08","U08-013","diagram","Patrón y preguntas abiertas","Patrón observado, hipótesis y datos faltantes.","Evitar patrón igual a causa.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-006","approved","Producción propia UCASAL.","Bloquear flecha patrón-causa. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-007","08","U08-015","diagram","Batería convergente","Antecedentes, conductual y fisiológico hacia integración.","Introducir complementariedad de pruebas.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-007","approved","Producción propia UCASAL.","Sin nodo final diagnóstico. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-008","08","U08-018","diagram","Variables de exposición","Nivel, descriptor, ponderación, duración, espectro e impulsividad.","Describir exposición antes de interpretarla.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-008","approved","Producción propia UCASAL.","Agrupar señal y tiempo. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-009","08","U08-020;U08-027;U08-107","equation_only","Ecuación TTS","Ecuación con símbolos, unidad, signo y referencia.","Interpretar una diferencia de umbrales comparables.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-009","approved","Basado en ecuación 8.1 del libro.","OMML/SVG editable; callouts. Clasificación obligatoria: ecuación anotada. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-010","08","U08-021","equation_only","Ejemplo TTS","Cálculo 27 menos 12 igual a 15 dB.","Separar cálculo y límite causal.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-010","approved","Basado en ejercicio del libro.","Resultado en dB, niveles en dB HL. Clasificación obligatoria: ecuación anotada. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-011","08","U08-026;U08-108","equation_only","Normalización temporal","Ecuación de LAeq,T y ejemplo.","Recuperar promedio energético sin convertirlo en norma.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-011","blocked","Basado en ecuación 8.2 del libro.","Validar descriptor antes de producir. Clasificación obligatoria: ecuación anotada. Bloqueado: descriptor y normativa de exposición pendientes (OD-U08-14)."
"U08-DG-012","08","U08-029","diagram","Evidencia compatible con PAIR/NIHL","Exposición, resultado, antecedentes y límites.","Distinguir compatibilidad de causalidad suficiente.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-012","approved","Producción propia UCASAL.","Sin criterio diagnóstico. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-013","08","U08-033","diagram","Presbiacusia multifactorial","Edad, exposición, salud y variabilidad.","Evitar atribuir todo cambio a edad.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-013","approved","Producción propia UCASAL.","Sin pesos causales numéricos. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-014","08","U08-034;U08-036","diagram","Checklist de porcentaje","Evento, población, período, exposición, comparador e incertidumbre.","Leer porcentajes con condiciones completas.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-014","approved","Producción propia UCASAL.","Prototipo crítico. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-015","08","U08-037;U08-038","diagram","Cadena común de medición","Estímulo, sistema, respuesta, sensor/tarea, registro e interpretación.","Comparar pruebas con un marco estable.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-015","approved","Producción propia UCASAL.","Cadena en dos tramos. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-016","08","U08-039;U08-044","diagram","Matriz de seis preguntas","Campos recurrentes para comparar estudios.","Reducir memorización aislada.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-016","approved","Producción propia UCASAL.","Prototipo crítico; tabla editable. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-017","08","U08-041","diagram","Mapa anatómico-funcional","Regiones/funciones y estudios relacionados.","Relacionar prueba con función sin exclusividad falsa.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-017","approved","Producción propia UCASAL.","Prototipo crítico. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-018","08","U08-042","diagram","Condiciones del registro","Ambiente, equipo, sensor, protocolo y persona.","Mostrar que la fiabilidad pertenece al procedimiento.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-018","approved","Producción propia UCASAL.","Callouts sin cruces. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-019","08","U08-043","diagram","Batería y discrepancia","Pregunta, pruebas, concordancia/discrepancia y nueva pregunta.","Usar discrepancias para revisar y ampliar.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-019","approved","Producción propia UCASAL.","No parecer algoritmo clínico. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-020","08","U08-046","diagram","Vías de presentación","Auricular y vibrador con trayectos y tarea.","Diferenciar vía aérea y vía ósea.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-020","approved","Producción propia UCASAL.","Overlay editable; foto opcional. Clasificación obligatoria: esquema mixto. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-021","08","U08-047","diagram","Referencias SPL HL SL","Tres escalas por referencia, uso y operación.","Evitar mezclar escalas de decibeles.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-021","approved","Producción propia UCASAL.","Prototipo crítico. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-022","08","U08-051;U08-054;U08-109","equation_only","Diferencia aérea-ósea","Ecuación y callouts por frecuencia.","Calcular una diferencia compatible sin diagnosticar.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-022","approved","Basado en ecuación 8.3 del libro.","OMML/SVG editable. Clasificación obligatoria: ecuación anotada. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-023","08","U08-052","equation_only","Ejemplo aérea-ósea","Cálculo de 25 dB y límite.","Modelar la operación y su alcance.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-023","approved","Basado en ejercicio del libro.","Sin rótulo de enfermedad. Clasificación obligatoria: ecuación anotada. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-024","08","U08-053","diagram","Condiciones de audiometría","Audiograma y seis condiciones del procedimiento.","Delimitar calidad y alcance.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-024","approved","Producción propia UCASAL.","Complementario; prototipo. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-025","08","U08-055","diagram","Tres tareas verbales","Detección, reconocimiento e identificación.","Separar estímulo, respuesta y variable.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-025","approved","Producción propia UCASAL.","Tres columnas alineadas. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-026","08","U08-056","diagram","Cadena logoaudiométrica","Material, nivel, presentación, tarea, respuesta y porcentaje.","Reconstruir el procedimiento.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-026","approved","Producción propia UCASAL.","Audio opcional. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-027","08","U08-061","diagram","Bucle de correspondencia","Percepto referido, estímulo ajustable y semejanza.","Definir acufenometría sin materializar el percepto.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-027","approved","Producción propia UCASAL.","Etiquetas ajustar y comparar. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-028","08","U08-062","diagram","Físico versus perceptual","Señal externa, percepto y resultado de correspondencia.","Evitar frecuencia física interna falsa.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-028","approved","Producción propia UCASAL.","Teal/ocre más rótulos. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-029","08","U08-063","equation_only","dB SL individual","Umbral, nivel de correspondencia y diferencia.","Explicar referencia individual sin medir intensidad interna.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-029","blocked","Producción propia UCASAL.","Notación pendiente de validación. Clasificación obligatoria: ecuación anotada. Bloqueado: notación de dB SL y umbral específico pendiente (OD-U08-09/21)."
"U08-DG-030","08","U08-066;U08-072","diagram","Cadena timpanométrica","Tono, presión, oído medio, micrófono, inmitancia y curva.","Relacionar entradas, sensor y dato.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-030","approved","Producción propia UCASAL.","Rutas de presión y acústica separadas. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-031","08","U08-068;U08-072","diagram","Construcción del timpanograma","Presión, medición, punto y curva en cuatro estados.","Mostrar el proceso temporal detrás de la curva.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-031","approved","Producción propia UCASAL.","Base de U08-MEDIA-002. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-032","08","U08-071","diagram","Curva plana y condiciones","Curva observada, condiciones y preguntas abiertas.","Evitar morfología igual a enfermedad.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-032","approved","Producción propia UCASAL.","Dos niveles. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-033","08","U08-074;U08-075","diagram","OEA ida y retorno","Estímulo, cóclea, retorno, micrófono y registro.","Distinguir las dos rutas acústicas.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-033","approved","Producción propia UCASAL.","Base de U08-MEDIA-003; prototipo crítico. Clasificación obligatoria: esquema mixto. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-034","08","U08-076","diagram","OEA en batería","OEA, antecedentes, otras pruebas e interpretación limitada.","Evitar presente igual a audición normal.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-034","approved","Producción propia UCASAL.","Sin nodo normal. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-035","08","U08-077","diagram","Cadena PEAT","Estímulo, vía, electrodos, promedio y forma de onda.","Diferenciar señal acústica y potencial registrado.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-035","approved","Producción propia UCASAL.","Overlay de electrodos editable. Clasificación obligatoria: esquema mixto. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-036","08","U08-080","diagram","Cadena ECoG","Estímulo, generadores, electrodo y registro.","Ubicar una señal electrofisiológica cercana.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-036","approved","Producción propia UCASAL.","Sin detalle invasivo. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-037","08","U08-081","diagram","Componentes ECoG","CM, SP y AP comparados.","Dar vocabulario mínimo de lectura.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-037","approved","Producción propia UCASAL.","Complementario. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-038","08","U08-082;U08-083","diagram","OEA PEAT ECoG","Matriz por estímulo, generador, sensor, magnitud y límite.","Comparar tres pruebas con el mismo marco.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-038","approved","Producción propia UCASAL.","Prototipo crítico en dos etapas. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-039","08","U08-006;U08-037;U08-084;U08-085","diagram","Cadena común de dispositivos","Entrada, transducción, procesamiento, salida y sistema remanente.","Comparar por naturaleza física de la salida.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-039","approved","Producción propia UCASAL.","Tres variantes de miniatura. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-040","08","U08-086","diagram","Cadena de audífono","Micrófono, procesamiento, receptor y salida acústica.","Mostrar que el audífono vuelve a producir presión.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-040","approved","Producción propia UCASAL.","Foto opcional. Clasificación obligatoria: esquema mixto. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-041","08","U08-087","equation_only","Ganancia de audífono","Ecuación con entrada, salida, frecuencia y unidad.","Definir ganancia compatible.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-041","approved","Basado en ecuación 8.4 del libro.","OMML/SVG editable. Clasificación obligatoria: ecuación anotada. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-042","08","U08-088","equation_only","Ejemplo de ganancia","Cálculo de 22 dB y límite.","Separar ganancia de beneficio.","","Equipo del curso","UCASAL","Producción propia basada en el libro del curso","","units/unit_08/assets/generated/diagrams/U08-DG-042","approved","Basado en ejercicio del libro.","Resultado en dB. Clasificación obligatoria: ecuación anotada. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-043","08","U08-090;U08-091","diagram","Cadena de implante coclear","Micrófono, procesador, enlace, receptor y electrodos.","Diferenciar salida eléctrica de acústica.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-043","approved","Producción propia UCASAL.","Base de U08-MEDIA-004. Clasificación obligatoria: esquema mixto. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-044","08","U08-091","diagram","Bandas canales electrodos perceptos","Conectores muchos-a-muchos.","Corregir equivalencia uno a uno.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-044","approved","Producción propia UCASAL.","Prototipo crítico por estados. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-045","08","U08-092","diagram","Audífono versus implante","Dos cadenas por entrada, transformación, salida y límite.","Comparar sin ranking terapéutico.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-045","approved","Producción propia UCASAL.","Sin eje de severidad. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-046","08","U08-093","diagram","Conducción ósea y EAS","Dos mini-cadenas de salida mecánica y combinación acústica-eléctrica.","Ubicar ampliaciones tecnológicas.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-046","approved","Producción propia UCASAL.","Complementario; sin corte frecuencial fijo. Clasificación obligatoria: esquema mixto. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-047","08","U08-094;U08-099","diagram","Síntesis de dispositivos","Cuatro mini-cadenas por tipo de salida.","Reconocer dispositivo por transformación física.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-047","approved","Producción propia UCASAL.","Prototipo crítico 2+2. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-048","08","U08-096","diagram","Matriz del caso","Datos, clase de evidencia y pregunta habilitada.","Integrar el caso sin diagnosticar.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-048","approved","Producción propia UCASAL.","Prototipo crítico; tabla editable. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
