"asset_id","unit","slide_id","type","title","description","pedagogical_purpose","source_url","creator","organization","license","access_date","local_path","status","credit_text","notes"
"U07-DG-008","07","U07-022;U07-031","diagram","Campo a tímpano","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-008/u07_dg_008_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-009","07","U07-023","equation_only","Ecuación G_CT","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-009/u07_dg_009_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-009B","07","U07-024","equation_only","Ejemplo G_CT","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-009B/u07_dg_009b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-010","07","U07-025","diagram","Callouts REM","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","","blocked","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Pendiente fotograf?a REM seleccionada y overlay definitivo."
"U07-DG-011","07","U07-028;U07-029;U07-030;U07-031;U07-123","diagram","Construcción isofónica","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-011/u07_dg_011_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-012","07","U07-033","diagram","Mapa atributos","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-012/u07_dg_012_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama conceptual. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-012B","07","U07-043","diagram","Mapa atributos acumulado","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-012B/u07_dg_012b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama conceptual. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-013","07","U07-045;U07-053","diagram","Comparación de cantidades","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-013/u07_dg_013_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama conceptual. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-014","07","U07-048","diagram","Referencia fon-son","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-014/u07_dg_014_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-015","07","U07-049","equation_only","Ecuación fones-sones","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-015/u07_dg_015_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-015B","07","U07-051","equation_only","Ejemplo fones-sones","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-015B/u07_dg_015b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-016","07","U07-056","diagram","Niveles de enmascaramiento","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-016/u07_dg_016_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama conceptual. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-017","07","U07-057","equation_only","Ecuación M","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-017/u07_dg_017_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-017B","07","U07-058","equation_only","Ejemplo M","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-017B/u07_dg_017b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-018","07","U07-059","diagram","Superposición temporal","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-018/u07_dg_018_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-019","07","U07-063","diagram","Banco de filtros","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-019/u07_dg_019_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-020","07","U07-064","diagram","ERB por áreas","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-020/u07_dg_020_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: esquema mixto. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-020B","07","U07-065","diagram","Cadena de enmascaramiento","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-020B/u07_dg_020b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-020C","07","U07-125;U07-126;U07-127","diagram","Fórmula ERB","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","","blocked","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Pendiente decisi?n sobre inclusi?n de la f?rmula ERB de Glasberg?Moore."
"U07-DG-021","07","U07-067;U07-068;U07-069;U07-070;U07-071","diagram","Enmascaramiento temporal","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-021/u07_dg_021_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-022A","07","U07-072","diagram","Enmascaramiento energético","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-022A/u07_dg_022a_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-022B","07","U07-073","diagram","Enmascaramiento informacional","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-022B/u07_dg_022b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-022C","07","U07-075;U07-113","diagram","Matriz de mecanismos","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-022C/u07_dg_022c_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama conceptual. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-022","07","U07-074;U07-113","diagram","Familia energético-informacional","Alias de familia para reutilizar las variantes U07-DG-022A–C.","Integrar ambos mecanismos en aplicaciones y escenas concurrentes.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-022A;units/unit_07/assets/generated/diagrams/U07-DG-022B;units/unit_07/assets/generated/diagrams/U07-DG-022C","approved_alias","Producción propia UCASAL.","No genera un archivo maestro adicional si las variantes cubren la necesidad; conserva trazabilidad del storyboard. Alias de familia: las variantes aprobadas son U07-DG-022A, 022B y 022C."
"U07-DG-023","07","U07-074","diagram","Escena de dos voces","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-023/u07_dg_023_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: esquema mixto. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-024","07","U07-078","diagram","Condiciones de inteligibilidad","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-024/u07_dg_024_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama conceptual. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-025","07","U07-080","equation_only","Ecuación SNR","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-025/u07_dg_025_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-025B","07","U07-081","equation_only","Ejemplo SNR","Ecuación o cálculo con callouts editables.","Interpretar símbolos, unidades y límites.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-025B/u07_dg_025b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: ecuación anotada. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-026","07","U07-083","diagram","Habla y colas reverberantes","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-026/u07_dg_026_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: esquema mixto. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
"U07-DG-026B","07","U07-085","diagram","Ruido y reverberación","Diagrama con formas y conectores editables.","Mostrar una relación o proceso sin depender de texto extenso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_07/assets/generated/diagrams/U07-DG-026B/u07_dg_026b_master.pptx","approved","Producción propia UCASAL.","PPT editable obligatorio; SVG/PNG de respaldo; render y validación de colisiones. Clasificaci?n: diagrama de proceso. Asset v01 editable validado en render individual y canvas 16:9; 0 problemas cr?ticos/mayores."
