x_m,y_250Hz,y_500Hz
0.16093333333333334,0.7360970871197343,0.08367784333231544
0.1632,0.7289686274214116,0.06279051952931353
0.16546666666666668,0.7217602280983623,0.04187565372919975
0.16773333333333335,0.7144726796328034,0.02094241988335705
0.17,0.7071067811865475,-1.6081226496766366e-16
0.17226666666666668,0.6996633405133654,-0.020942419883356926
0.17453333333333335,0.6921431738704068,-0.04187565372919962
0.1768,0.6845471059286887,-0.06279051952931318
0.17906666666666668,0.6768759696826608,-0.08367784333231533
0.18133333333333335,0.6691306063588582,-0.10452846326765355
0.1836,0.6613118653236518,-0.12533323356430437
0.18586666666666668,0.6534206039901055,-0.14608302856241154
0.18813333333333335,0.6454576877239506,-0.16676874671610223
0.1904,0.6374239897486899,-0.18738131458572438
0.19266666666666668,0.6293203910498375,-0.20791169081775912
0.19493333333333335,0.6211477802783103,-0.22835087011065577
0.19720000000000001,0.6129070536529765,-0.24868988716485485
0.19946666666666668,0.6045991148623749,-0.2689198206152656
0.20173333333333335,0.5962248749656158,-0.2890317969444715
0.20400000000000001,0.5877852522924732,-0.3090169943749471
0.20626666666666668,0.5792811723426788,-0.3288666467385832
0.20853333333333335,0.5707135676844317,-0.3485720473218152
0.21080000000000002,0.5620833778521306,-0.368124552684678
0.21306666666666668,0.5533915492433441,-0.3875155864521028
0.21533333333333335,0.5446390350150272,-0.4067366430758001
0.21760000000000002,0.5358267949789965,-0.4257792915650727
0.21986666666666668,0.5269557954966775,-0.4446351791849276
0.22213333333333335,0.5180270093731303,-0.4632960351198615
0.22440000000000002,0.5090414157503714,-0.48175367410171505
0.22666666666666668,0.5000000000000001,-0.4999999999999998
0.22893333333333335,0.4909037536151407,-0.5180270093731304
0.23120000000000002,0.4817536741017153,-0.5358267949789964
0.23346666666666668,0.47255076486905406,-0.553391549243344
0.23573333333333335,0.4632960351198618,-0.5707135676844316
0.23800000000000002,0.4539904997395468,-0.587785252292473
0.24026666666666668,0.4446351791849275,-0.6045991148623748
0.24253333333333335,0.4352310993723275,-0.6211477802783103
0.24480000000000002,0.42577929156507266,-0.6374239897486897
0.24706666666666668,0.41628079226040116,-0.6534206039901055
0.24933333333333335,0.4067366430758004,-0.6691306063588579
0.25160000000000005,0.39714789063478056,-0.6845471059286887
0.2538666666666667,0.38751558645210293,-0.6996633405133654
0.2561333333333333,0.3778407868184673,-0.7144726796328031
0.2584,0.3681245526846781,-0.7289686274214113
0.2606666666666667,0.35836794954530016,-0.7431448254773944
0.26293333333333335,0.3485720473218153,-0.7569950556517563
0.2652,0.3387379202452915,-0.7705132427757891
0.2674666666666667,0.3288666467385833,-0.7836934573258397
0.2697333333333334,0.3189593092980698,-0.7965299180241965
0.272,0.30901699437494745,-0.8090169943749473
0.27426666666666666,0.2990407922560867,-0.821149209133704
0.27653333333333335,0.2890317969444716,-0.8329212407100994
0.27880000000000005,0.27899110603922905,-0.8443279255020153
0.2810666666666667,0.2689198206152657,-0.8553642601605066
0.2833333333333333,0.25881904510252096,-0.8660254037844385
0.2856,0.24868988716485496,-0.8763066800438635
0.2878666666666667,0.23853345757858083,-0.8862035792312147
0.29013333333333335,0.2283508701106557,-0.8957117602394129
0.2924,0.2181432413965427,-0.9048270524660194
0.2946666666666667,0.20791169081775945,-0.9135454576426008
0.2969333333333334,0.19765734037912605,-0.9218631515885006
0.2992,0.18738131458572474,-0.9297764858882513
0.30146666666666666,0.17708474031958338,-0.9372819894918915
0.30373333333333336,0.16676874671610234,-0.944376370237481
0.30600000000000005,0.1564344650402307,-0.9510565162951536
0.3082666666666667,0.14608302856241165,-0.9573194975320672
0.31053333333333333,0.13571557243430463,-0.963162566797658
0.3128,0.12533323356430426,-0.9685831611286311
0.3150666666666667,0.11493715049286661,-0.9735789028731603
0.31733333333333336,0.10452846326765346,-0.9781476007338057
0.3196,0.0941083133185145,-0.9822872507286886
0.3218666666666667,0.08367784333231544,-0.985996037070505
0.3241333333333334,0.07323819712763163,-0.9892723329629883
0.3264,0.06279051952931353,-0.9921147013144778
0.32866666666666666,0.052335956242943966,-0.9945218953682733
0.33093333333333336,0.04187565372919975,-0.9964928592495044
0.33320000000000005,0.031410759078128174,-0.9980267284282716
0.3354666666666667,0.02094241988335705,-0.9991228300988584
0.33773333333333333,0.010471784116245868,-0.9997806834748455
0.34,-1.6081226496766366e-16,-1.0
0.3422666666666667,-0.010471784116245969,-0.9997806834748455
0.34453333333333336,-0.020942419883356926,-0.9991228300988584
0.3468,-0.031410759078128056,-0.9980267284282716
0.3490666666666667,-0.04187565372919962,-0.9964928592495044
0.3513333333333334,-0.05233595624294384,-0.9945218953682733
0.3536,-0.06279051952931318,-0.9921147013144779
0.35586666666666666,-0.07323819712763129,-0.9892723329629884
0.35813333333333336,-0.08367784333231533,-0.985996037070505
0.36040000000000005,-0.09410831331851438,-0.9822872507286886
0.3626666666666667,-0.10452846326765355,-0.9781476007338056
0.36493333333333333,-0.11493715049286649,-0.9735789028731603
0.3672,-0.12533323356430437,-0.9685831611286311
0.3694666666666667,-0.13571557243430452,-0.9631625667976581
0.37173333333333336,-0.14608302856241154,-0.9573194975320674
0.374,-0.1564344650402306,-0.9510565162951538
0.3762666666666667,-0.16676874671610223,-0.9443763702374811
0.3785333333333334,-0.17708474031958327,-0.9372819894918916
0.3808,-0.18738131458572438,-0.9297764858882516
0.38306666666666667,-0.19765734037912572,-0.9218631515885009
0.38533333333333336,-0.20791169081775912,-0.9135454576426011
0.38760000000000006,-0.21814324139654234,-0.9048270524660197
0.3898666666666667,-0.22835087011065577,-0.8957117602394128
0.39213333333333333,-0.23853345757858072,-0.8862035792312148
0.39440000000000003,-0.24868988716485485,-0.8763066800438636
0.3966666666666667,-0.25881904510252085,-0.8660254037844386
0.39893333333333336,-0.2689198206152656,-0.8553642601605068
0.4012,-0.27899110603922894,-0.8443279255020154
0.4034666666666667,-0.2890317969444715,-0.8329212407100995
0.4057333333333334,-0.2990407922560866,-0.8211492091337041
0.40800000000000003,-0.3090169943749471,-0.8090169943749478
0.41026666666666667,-0.3189593092980699,-0.7965299180241964
0.41253333333333336,-0.3288666467385832,-0.7836934573258398
0.41480000000000006,-0.33873792024529153,-0.770513242775789
0.4170666666666667,-0.3485720473218152,-0.7569950556517565
0.41933333333333334,-0.35836794954530005,-0.7431448254773945
0.42160000000000003,-0.368124552684678,-0.7289686274214116
0.4238666666666667,-0.37784078681846717,-0.7144726796328034
0.42613333333333336,-0.3875155864521028,-0.6996633405133657
0.4284,-0.39714789063478023,-0.6845471059286892
0.4306666666666667,-0.4067366430758001,-0.6691306063588585
0.4329333333333334,-0.41628079226040104,-0.6534206039901056
0.43520000000000003,-0.4257792915650727,-0.6374239897486895
0.43746666666666667,-0.4352310993723274,-0.6211477802783105
0.43973333333333336,-0.4446351791849276,-0.6045991148623746
0.44200000000000006,-0.45399049973954675,-0.5877852522924732
0.4442666666666667,-0.4632960351198615,-0.5707135676844322
0.44653333333333334,-0.47255076486905356,-0.5533915492433449
0.44880000000000003,-0.48175367410171505,-0.5358267949789971
0.4510666666666667,-0.4909037536151408,-0.5180270093731303
0.45333333333333337,-0.4999999999999998,-0.5000000000000004
0.4556,-0.5090414157503713,-0.48175367410171527
0.4578666666666667,-0.5180270093731304,-0.4632960351198613
0.4601333333333334,-0.5269557954966776,-0.4446351791849274
0.46240000000000003,-0.5358267949789964,-0.42577929156507294
0.4646666666666667,-0.5446390350150268,-0.40673664307580093
0.46693333333333337,-0.553391549243344,-0.3875155864521032
0.46920000000000006,-0.5620833778521307,-0.3681245526846778
0.4714666666666667,-0.5707135676844316,-0.34857204732181546
0.47373333333333334,-0.5792811723426786,-0.32886664673858385
0.47600000000000003,-0.587785252292473,-0.30901699437494756
0.47826666666666673,-0.5962248749656156,-0.2890317969444722
0.48053333333333337,-0.6045991148623748,-0.2689198206152658
0.4828,-0.6129070536529763,-0.2486898871648553
0.4850666666666667,-0.6211477802783103,-0.2283508701106558
0.4873333333333334,-0.6293203910498376,-0.20791169081775893
0.48960000000000004,-0.6374239897486897,-0.18738131458572463
0.4918666666666667,-0.6454576877239504,-0.16676874671610267
0.49413333333333337,-0.6534206039901055,-0.14608302856241157
0.49640000000000006,-0.6613118653236517,-0.1253332335643046
0.4986666666666667,-0.6691306063588579,-0.10452846326765423
0.5009333333333333,-0.6768759696826606,-0.08367784333231579
0.5032000000000001,-0.6845471059286887,-0.06279051952931321
0.5054666666666667,-0.692143173870407,-0.041875653729198985
0.5077333333333334,-0.6996633405133654,-0.02094241988335673
0.51,-0.7071067811865475,-1.8369701987210297e-16
0.5122666666666666,-0.7144726796328031,0.02094241988335636
0.5145333333333334,-0.7217602280983622,0.041875653729199505
0.5168,-0.7289686274214113,0.06279051952931283
0.5190666666666667,-0.736097087119734,0.08367784333231454
0.5213333333333334,-0.7431448254773944,0.10452846326765387
0.5236000000000001,-0.7501110696304595,0.12533323356430423
0.5258666666666667,-0.7569950556517563,0.1460830285624112
0.5281333333333333,-0.7637960286346421,0.1667687467161023
0.5304,-0.7705132427757891,0.18738131458572427
0.5326666666666667,-0.7771459614569709,0.20791169081775943
0.5349333333333334,-0.7836934573258397,0.22835087011065544
0.5372,-0.7901550123756902,0.24868988716485407
0.5394666666666668,-0.7965299180241965,0.2689198206152663
0.5417333333333334,-0.8028174751911146,0.2890317969444718
0.544,-0.8090169943749473,0.30901699437494723
0.5462666666666667,-0.8151277957285541,0.3288666467385827
0.5485333333333333,-0.821149209133704,0.34857204732181507
0.5508000000000001,-0.8270805742745616,0.3681245526846774
0.5530666666666667,-0.8329212407100994,0.3875155864521029
0.5553333333333333,-0.8386705679454239,0.40673664307579976
0.5576000000000001,-0.8443279255020153,0.42577929156507344
0.5598666666666667,-0.8498926929868641,0.4446351791849279
0.5621333333333334,-0.8553642601605066,0.4632960351198618
0.5644,-0.8607420270039435,0.48175367410171493
0.5666666666666667,-0.8660254037844385,0.49999999999999933
0.5689333333333334,-0.8712138111201894,0.51802700937313
0.5712,-0.8763066800438635,0.535826794978996
0.5734666666666667,-0.8813034520649922,0.5533915492433439
0.5757333333333334,-0.8862035792312147,0.5707135676844318
0.5780000000000001,-0.891006524188368,0.5877852522924737
0.5802666666666667,-0.8957117602394129,0.604599114862375
0.5825333333333333,-0.9003187714021935,0.6211477802783103
0.5848,-0.9048270524660194,0.6374239897486893
0.5870666666666667,-0.9092361090470685,0.6534206039901054
0.5893333333333334,-0.9135454576426008,0.6691306063588578
0.5916,-0.9177546256839809,0.684547105928688
0.5938666666666668,-0.9218631515885006,0.6996633405133658
0.5961333333333334,-0.9258705848099947,0.7144726796328034
0.5984,-0.9297764858882513,0.7289686274214112
0.6006666666666667,-0.9335804264972017,0.7431448254773942
0.6029333333333333,-0.9372819894918915,0.7569950556517562
0.6052000000000001,-0.9408807689542255,0.7705132427757894
0.6074666666666667,-0.944376370237481,0.7836934573258396
0.6097333333333333,-0.9477684100095856,0.7965299180241958
0.6120000000000001,-0.9510565162951536,0.8090169943749478
0.6142666666666667,-0.9542403285162769,0.8211492091337041
0.6165333333333334,-0.9573194975320672,0.8329212407100994
0.6188,-0.960293685676943,0.8443279255020147
0.6210666666666667,-0.963162566797658,0.8553642601605062
0.6233333333333334,-0.9659258262890683,0.8660254037844388
0.6256,-0.9685831611286311,0.8763066800438636
0.6278666666666667,-0.971134279909636,0.8862035792312145
0.6301333333333334,-0.9735789028731603,0.8957117602394129
0.6324000000000001,-0.9759167619387474,0.9048270524660197
0.6346666666666667,-0.9781476007338057,0.913545457642601
0.6369333333333334,-0.9802711746217218,0.9218631515885004
0.6392,-0.9822872507286886,0.9297764858882511
0.6414666666666667,-0.9841956079692419,0.9372819894918915
0.6437333333333334,-0.985996037070505,0.9443763702374811
0.646,-0.9876883405951377,0.9510565162951532
0.6482666666666668,-0.9892723329629883,0.9573194975320674
0.6505333333333334,-0.9907478404714436,0.9631625667976581
0.6528,-0.9921147013144778,0.968583161128631
0.6550666666666667,-0.9933727656003964,0.9735789028731603
0.6573333333333333,-0.9945218953682733,0.9781476007338056
0.6596000000000001,-0.9955619646030801,0.9822872507286888
0.6618666666666667,-0.9964928592495044,0.9859960370705049
0.6641333333333334,-0.9973144772244581,0.9892723329629883
0.6664000000000001,-0.9980267284282716,0.9921147013144779
0.6686666666666667,-0.9986295347545738,0.9945218953682733
0.6709333333333334,-0.9991228300988584,0.9964928592495043
0.6732,-0.9995065603657316,0.9980267284282716
0.6754666666666667,-0.9997806834748455,0.9991228300988584
0.6777333333333334,-0.9999451693655121,0.9997806834748455
0.68,-1.0,1.0
0.6822666666666667,-0.9999451693655121,0.9997806834748455
0.6845333333333334,-0.9997806834748455,0.9991228300988583
0.6868000000000001,-0.9995065603657316,0.9980267284282716
0.6890666666666667,-0.9991228300988584,0.9964928592495044
0.6913333333333334,-0.9986295347545738,0.9945218953682734
0.6936,-0.9980267284282716,0.992114701314478
0.6958666666666667,-0.9973144772244581,0.9892723329629884
0.6981333333333334,-0.9964928592495044,0.985996037070505
0.7004,-0.99556196460308,0.9822872507286886
0.7026666666666668,-0.9945218953682733,0.9781476007338056
0.7049333333333334,-0.9933727656003964,0.9735789028731602
0.7072,-0.9921147013144779,0.9685831611286313
0.7094666666666667,-0.9907478404714436,0.9631625667976582
0.7117333333333333,-0.9892723329629884,0.9573194975320677
0.7140000000000001,-0.9876883405951377,0.9510565162951534
0.7162666666666667,-0.985996037070505,0.9443763702374813
0.7185333333333334,-0.984195607969242,0.9372819894918916
0.7208000000000001,-0.9822872507286886,0.9297764858882513
0.7230666666666667,-0.9802711746217219,0.9218631515885006
0.7253333333333334,-0.9781476007338056,0.9135454576426008
0.7276,-0.9759167619387475,0.9048270524660199
0.7298666666666667,-0.9735789028731603,0.8957117602394131
0.7321333333333334,-0.9711342799096361,0.8862035792312147
0.7344,-0.9685831611286311,0.8763066800438634
0.7366666666666667,-0.9659258262890684,0.866025403784439
0.7389333333333334,-0.9631625667976581,0.8553642601605064
0.7412000000000001,-0.9602936856769432,0.8443279255020155
0.7434666666666667,-0.9573194975320674,0.8329212407100997
0.7457333333333334,-0.9542403285162768,0.8211492091337039
0.748,-0.9510565162951538,0.8090169943749481
0.7502666666666667,-0.9477684100095858,0.7965299180241967
0.7525333333333334,-0.9443763702374811,0.78369345732584
0.7548,-0.9408807689542255,0.770513242775789
0.7570666666666668,-0.9372819894918916,0.7569950556517565
0.7593333333333334,-0.9335804264972017,0.743144825477394
0.7616,-0.9297764858882516,0.7289686274214122
0.7638666666666667,-0.9258705848099948,0.7144726796328037
0.7661333333333333,-0.9218631515885009,0.6996633405133668
0.7684000000000001,-0.917754625683981,0.6845471059286884
0.7706666666666667,-0.9135454576426011,0.6691306063588589
0.7729333333333334,-0.9092361090470686,0.6534206039901057
0.7752000000000001,-0.9048270524660197,0.6374239897486903
0.7774666666666668,-0.9003187714021936,0.6211477802783106
0.7797333333333334,-0.8957117602394128,0.6045991148623747
0.782,-0.8910065241883681,0.587785252292474
0.7842666666666667,-0.8862035792312148,0.5707135676844323
0.7865333333333334,-0.8813034520649923,0.5533915492433442
0.7888000000000001,-0.8763066800438636,0.5358267949789964
0.7910666666666667,-0.8712138111201897,0.5180270093731311
0.7933333333333334,-0.8660254037844386,0.4999999999999997
0.7956000000000001,-0.8607420270039439,0.48175367410171616
0.7978666666666667,-0.8553642601605068,0.46329603511986217
0.8001333333333334,-0.849892692986864,0.4446351791849275
0.8024,-0.8443279255020154,0.4257792915650739
0.8046666666666668,-0.838670567945424,0.4067366430758002
0.8069333333333334,-0.8329212407100995,0.3875155864521034
0.8092,-0.8270805742745618,0.3681245526846779
0.8114666666666668,-0.8211492091337041,0.34857204732181557
0.8137333333333334,-0.8151277957285542,0.3288666467385831
0.8160000000000001,-0.8090169943749478,0.30901699437494856
0.8182666666666667,-0.8028174751911148,0.2890317969444723
0.8205333333333333,-0.7965299180241964,0.2689198206152659
0.8228000000000001,-0.7901550123756903,0.24868988716485457
0.8250666666666667,-0.7836934573258398,0.2283508701106559
0.8273333333333334,-0.7771459614569711,0.20791169081775993
0.8296000000000001,-0.770513242775789,0.18738131458572388
0.8318666666666668,-0.7637960286346424,0.1667687467161028
0.8341333333333334,-0.7569950556517565,0.14608302856241168
0.8364,-0.75011106963046,0.1253332335643056
0.8386666666666667,-0.7431448254773945,0.10452846326765436
0.8409333333333334,-0.7360970871197344,0.08367784333231591
0.8432000000000001,-0.7289686274214116,0.06279051952931332
0.8454666666666667,-0.7217602280983623,0.04187565372919999
0.8477333333333334,-0.7144726796328034,0.02094241988335685
0.8500000000000001,-0.7071067811865474,-5.82016719913287e-16
0.8522666666666667,-0.6996633405133657,-0.02094241988335624
0.8545333333333334,-0.6921431738704069,-0.04187565372919938
0.8568,-0.6845471059286892,-0.06279051952931183
0.8590666666666668,-0.6768759696826608,-0.0836778433323153
0.8613333333333334,-0.6691306063588585,-0.10452846326765287
0.8636,-0.6613118653236523,-0.12533323356430323
0.8658666666666668,-0.6534206039901056,-0.14608302856241107
0.8681333333333334,-0.6454576877239506,-0.1667687467161022
0.8704000000000001,-0.6374239897486895,-0.18738131458572502
0.8726666666666667,-0.6293203910498378,-0.20791169081775845
0.8749333333333333,-0.6211477802783105,-0.22835087011065533
0.8772000000000001,-0.6129070536529765,-0.24868988716485482
0.8794666666666667,-0.6045991148623746,-0.2689198206152662
0.8817333333333334,-0.5962248749656162,-0.28903179694447084
0.8840000000000001,-0.5877852522924732,-0.3090169943749471
0.8862666666666668,-0.5792811723426787,-0.3288666467385834
0.8885333333333334,-0.5707135676844322,-0.3485720473218141
0.8908,-0.5620833778521309,-0.3681245526846773
0.8930666666666667,-0.5533915492433449,-0.38751558645210116
0.8953333333333334,-0.544639035015027,-0.40673664307580043
0.8976000000000001,-0.5358267949789971,-0.4257792915650717
0.8998666666666667,-0.5269557954966778,-0.444635179184927
0.9021333333333335,-0.5180270093731303,-0.46329603511986167
0.9044000000000001,-0.5090414157503711,-0.4817536741017156
0.9066666666666667,-0.5000000000000004,-0.4999999999999992
0.9089333333333334,-0.49090375361514105,-0.5180270093731298
0.9112,-0.48175367410171527,-0.5358267949789967
0.9134666666666668,-0.4725507648690538,-0.5533915492433444
0.9157333333333334,-0.4632960351198613,-0.5707135676844325
0.918,-0.4539904997395469,-0.5877852522924729
0.9202666666666668,-0.4446351791849274,-0.6045991148623749
0.9225333333333334,-0.435231099372328,-0.6211477802783094
0.9248000000000001,-0.42577929156507294,-0.6374239897486892
0.9270666666666667,-0.41628079226040127,-0.6534206039901053
0.9293333333333333,-0.40673664307580093,-0.6691306063588571
0.9316000000000001,-0.3971478906347811,-0.684547105928688
0.9338666666666667,-0.3875155864521032,-0.699663340513365
0.9361333333333334,-0.37784078681846717,-0.7144726796328034
0.9384000000000001,-0.3681245526846778,-0.7289686274214118
0.9406666666666668,-0.3583679495452999,-0.7431448254773948
0.9429333333333334,-0.34857204732181546,-0.7569950556517561
0.9452,-0.33873792024529137,-0.7705132427757893
0.9474666666666667,-0.32886664673858385,-0.783693457325839
0.9497333333333334,-0.3189593092980695,-0.7965299180241968
0.9520000000000001,-0.30901699437494756,-0.8090169943749472
0.9542666666666667,-0.2990407922560866,-0.8211492091337041
0.9565333333333335,-0.2890317969444722,-0.8329212407100989
0.9588000000000001,-0.2789911060392296,-0.8443279255020147
0.9610666666666667,-0.2689198206152658,-0.8553642601605065
0.9633333333333334,-0.2588190451025215,-0.8660254037844379
0.9656,-0.2486898871648553,-0.8763066800438631
0.9678666666666668,-0.23853345757858116,-0.8862035792312144
0.9701333333333334,-0.2283508701106558,-0.8957117602394128
0.9724,-0.21814324139654323,-0.9048270524660189
0.9746666666666668,-0.20791169081775893,-0.9135454576426012
0.9769333333333334,-0.19765734037912638,-0.9218631515885003
0.9792000000000001,-0.18738131458572463,-0.9297764858882515
0.9814666666666667,-0.17708474031958307,-0.9372819894918917
0.9837333333333333,-0.16676874671610267,-0.9443763702374808
0.9860000000000001,-0.15643446504023104,-0.9510565162951534
0.9882666666666667,-0.14608302856241157,-0.9573194975320672
0.9905333333333334,-0.1357155724343041,-0.9631625667976583
0.9928000000000001,-0.1253332335643046,-0.968583161128631
0.9950666666666668,-0.11493715049286674,-0.9735789028731602
0.9973333333333334,-0.10452846326765423,-0.9781476007338054
0.9996,-0.09410831331851485,-0.9822872507286885
1.0018666666666667,-0.08367784333231579,-0.9859960370705049
1.0041333333333333,-0.07323819712763263,-0.989272332962988
1.0064000000000002,-0.06279051952931321,-0.9921147013144779
1.0086666666666668,-0.052335956242943425,-0.9945218953682734
1.0109333333333335,-0.041875653729198985,-0.9964928592495045
1.0132,-0.0314107590781283,-0.9980267284282716
1.0154666666666667,-0.02094241988335673,-0.9991228300988584
1.0177333333333334,-0.010471784116246214,-0.9997806834748455
1.02,-1.8369701987210297e-16,-1.0
1.0222666666666667,0.010471784116245846,-0.9997806834748455
1.0245333333333333,0.02094241988335636,-0.9991228300988584
1.0268000000000002,0.03141075907812793,-0.9980267284282716
1.0290666666666668,0.041875653729199505,-0.9964928592495044
1.0313333333333334,0.052335956242943946,-0.9945218953682733
1.0336,0.06279051952931283,-0.992114701314478
1.0358666666666667,0.07323819712763138,-0.9892723329629884
1.0381333333333334,0.08367784333231454,-0.9859960370705052
1.0404,0.0941083133185136,-0.9822872507286889
1.0426666666666669,0.10452846326765387,-0.9781476007338055
1.0449333333333335,0.11493715049286725,-0.97357890287316
1.0472000000000001,0.12533323356430423,-0.9685831611286311
1.0494666666666668,0.1357155724343046,-0.963162566797658
1.0517333333333334,0.1460830285624112,-0.9573194975320675
1.054,0.15643446504023067,-0.9510565162951536
1.0562666666666667,0.1667687467161023,-0.944376370237481
1.0585333333333333,0.17708474031958268,-0.9372819894918919
1.0608,0.18738131458572427,-0.9297764858882517
1.0630666666666668,0.19765734037912602,-0.9218631515885006
1.0653333333333335,0.20791169081775943,-0.9135454576426009
1.0676,0.218143241396542,-0.90482705246602
1.0698666666666667,0.22835087011065544,-0.8957117602394131
1.0721333333333334,0.23853345757857994,-0.8862035792312156
1.0744,0.24868988716485407,-0.8763066800438643
1.0766666666666667,0.2588190451025203,-0.8660254037844392
1.0789333333333335,0.2689198206152663,-0.8553642601605059
1.0812000000000002,0.2789911060392292,-0.8443279255020151
1.0834666666666668,0.2890317969444718,-0.8329212407100992
1.0857333333333334,0.2990407922560871,-0.8211492091337035
1.088,0.30901699437494723,-0.8090169943749477
1.0902666666666667,0.31895930929807,-0.7965299180241963
1.0925333333333334,0.3288666467385827,-0.7836934573258405
1.0948,0.33873792024529104,-0.7705132427757897
1.0970666666666666,0.34857204732181507,-0.7569950556517566
1.0993333333333335,0.3583679495453004,-0.7431448254773941
1.1016000000000001,0.3681245526846774,-0.7289686274214123
1.1038666666666668,0.37784078681846683,-0.7144726796328038
1.1061333333333334,0.3875155864521029,-0.6996633405133655
1.1084,0.39714789063477995,-0.6845471059286897
1.1106666666666667,0.40673664307579976,-0.6691306063588589
1.1129333333333333,0.41628079226040016,-0.6534206039901072
1.1152000000000002,0.42577929156507344,-0.6374239897486884
1.1174666666666668,0.4352310993723277,-0.6211477802783101
1.1197333333333335,0.4446351791849279,-0.6045991148623742
1.122,0.45399049973954664,-0.5877852522924735
1.1242666666666667,0.4632960351198618,-0.5707135676844316
1.1265333333333334,0.47255076486905423,-0.5533915492433437
1.1288,0.48175367410171493,-0.5358267949789972
1.1310666666666667,0.4909037536151407,-0.5180270093731305
1.1333333333333333,0.49999999999999933,-0.5000000000000013
1.1356000000000002,0.5090414157503715,-0.4817536741017147
1.1378666666666668,0.51802700937313,-0.4632960351198623
1.1401333333333334,0.5269557954966775,-0.4446351791849276
1.1424,0.535826794978996,-0.425779291565074
1.1446666666666667,0.5446390350150266,-0.40673664307580115
1.1469333333333334,0.5533915492433439,-0.3875155864521035
1.1492,0.5620833778521298,-0.36812455268467964
1.1514666666666669,0.5707135676844318,-0.34857204732181485
1.1537333333333335,0.5792811723426792,-0.3288666467385824
1.1560000000000001,0.5877852522924737,-0.3090169943749461
1.1582666666666668,0.5962248749656158,-0.28903179694447156
